会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
児島,2026/1/22,12,1,6,4571,菅章哉,finish,57,69,6.53,5,0.12,1.48.8,6-1-5,2780,1-5-6,1270,6-1,470,1-6,320
児島,2026/1/22,12,2,1,3623,深川真二,finish,63,71,6.79,1,0.13,1.50.2,6-1-5,2780,1-5-6,1270,6-1,470,1-6,320
児島,2026/1/22,12,3,5,5247,大森翼,finish,62,14,6.66,6,0.13,1.51.4,6-1-5,2780,1-5-6,1270,6-1,470,1-6,320
児島,2026/1/22,12,4,2,4189,川上剛,finish,38,60,6.78,2,0.13,1.51.7,6-1-5,2780,1-5-6,1270,6-1,470,1-6,320
児島,2026/1/22,12,5,4,4845,前田紗希,finish,47,45,6.76,4,0.11,. .,6-1-5,2780,1-5-6,1270,6-1,470,1-6,320
児島,2026/1/22,12,6,3,4241,大串重幸,finish,16,12,6.87,3,0.16,. .,6-1-5,2780,1-5-6,1270,6-1,470,1-6,320
鳴門,2026/1/22,1,1,4,4404,岸蔭亮,finish,60,61,6.98,4,0.34,1.15.3,4-3-6,11060,3-4-6,2860,4-3,2280,3-4,870
鳴門,2026/1/22,1,2,3,3477,近藤稔也,finish,67,84,6.87,3,0.28,1.15.5,4-3-6,11060,3-4-6,2860,4-3,2280,3-4,870
鳴門,2026/1/22,1,3,6,5345,牧村俊輝,finish,72,50,7.11,6,0.28,1.16.9,4-3-6,11060,3-4-6,2860,4-3,2280,3-4,870
鳴門,2026/1/22,1,4,2,4990,田中博子,finish,82,69,7.06,2,0.39,1.17.3,4-3-6,11060,3-4-6,2860,4-3,2280,3-4,870
鳴門,2026/1/22,1,5,1,4079,出畑孝典,finish,28,16,6.93,1,0.33,. .,4-3-6,11060,3-4-6,2860,4-3,2280,3-4,870
鳴門,2026/1/22,1,6,5,5380,野田亜湖,finish,32,30,7.05,5,0.41,. .,4-3-6,11060,3-4-6,2860,4-3,2280,3-4,870
鳴門,2026/1/22,2,1,3,4963,實森美祐,finish,36,22,7.06,3,0.18,1.12.9,3-4-5,2410,3-4-5,910,3-4,1060,3-4,590
鳴門,2026/1/22,2,2,4,4390,松本弓雄,finish,55,31,7.13,4,0.27,1.14.3,3-4-5,2410,3-4-5,910,3-4,1060,3-4,590
鳴門,2026/1/22,2,3,5,4895,門間雄大,finish,78,58,7.18,5,0.27,1.14.7,3-4-5,2410,3-4-5,910,3-4,1060,3-4,590
鳴門,2026/1/22,2,4,2,3508,久富政弘,finish,30,37,7.36,2,0.21,1.16.3,3-4-5,2410,3-4-5,910,3-4,1060,3-4,590
鳴門,2026/1/22,2,5,1,4163,山崎裕司,finish,81,68,7.36,1,0.25,. .,3-4-5,2410,3-4-5,910,3-4,1060,3-4,590
鳴門,2026/1/22,2,6,6,4764,小池礼乃,finish,79,62,7.09,6,0.24,. .,3-4-5,2410,3-4-5,910,3-4,1060,3-4,590
鳴門,2026/1/22,3,1,1,4980,佐々木完太,finish,37,26,7.10,1,0.30,1.14.0,1-4-2,760,1-2-4,270,1-4,360,1-4,230
鳴門,2026/1/22,3,2,4,4809,外崎悟,finish,21,23,7.10,4,0.24,1.14.7,1-4-2,760,1-2-4,270,1-4,360,1-4,230
鳴門,2026/1/22,3,3,2,4220,深川和仁,finish,26,38,7.02,2,0.31,1.15.5,1-4-2,760,1-2-4,270,1-4,360,1-4,230
鳴門,2026/1/22,3,4,5,5302,秋末秦悟,finish,24,53,7.05,5,0.28,1.16.0,1-4-2,760,1-2-4,270,1-4,360,1-4,230
鳴門,2026/1/22,3,5,3,3687,花田和明,finish,57,20,7.12,3,0.31,. .,1-4-2,760,1-2-4,270,1-4,360,1-4,230
鳴門,2026/1/22,3,6,6,5435,中西月輝,finish,15,67,7.16,6,0.36,. .,1-4-2,760,1-2-4,270,1-4,360,1-4,230
鳴門,2026/1/22,4,1,2,3975,小野寺智洋,finish,54,63,7.01,2,0.17,1.13.3,2-4-1,2480,1-2-4,200,2-4,1400,2-4,580
鳴門,2026/1/22,4,2,4,5015,高橋竜矢,finish,74,17,7.04,4,0.15,1.14.3,2-4-1,2480,1-2-4,200,2-4,1400,2-4,580
鳴門,2026/1/22,4,3,1,4973,栗原直也,finish,71,34,6.95,1,0.12,1.15.6,2-4-1,2480,1-2-4,200,2-4,1400,2-4,580
鳴門,2026/1/22,4,4,3,3948,大町利克,finish,35,71,7.31,3,0.16,1.16.4,2-4-1,2480,1-2-4,200,2-4,1400,2-4,580
鳴門,2026/1/22,4,5,5,4672,守屋大地,finish,17,60,7.20,5,0.18,. .,2-4-1,2480,1-2-4,200,2-4,1400,2-4,580
鳴門,2026/1/22,4,6,6,5140,吉田彩乃,finish,12,39,7.10,6,0.15,. .,2-4-1,2480,1-2-4,200,2-4,1400,2-4,580
鳴門,2026/1/22,5,1,1,4892,柴田直哉,finish,53,55,7.07,1,0.09,1.13.0,1-3-4,3490,1-3-4,690,1-3,1330,1-3,610
鳴門,2026/1/22,5,2,3,4816,村松修二,finish,75,33,7.17,3,0.08,1.13.6,1-3-4,3490,1-3-4,690,1-3,1330,1-3,610
鳴門,2026/1/22,5,3,4,4191,赤羽克也,finish,22,59,6.94,4,0.12,1.14.0,1-3-4,3490,1-3-4,690,1-3,1330,1-3,610
鳴門,2026/1/22,5,4,5,4296,岡崎恭裕,finish,76,14,7.04,5,0.15,1.15.9,1-3-4,3490,1-3-4,690,1-3,1330,1-3,610
鳴門,2026/1/22,5,5,2,3661,柳瀬興志,finish,83,78,7.28,2,0.13,. .,1-3-4,3490,1-3-4,690,1-3,1330,1-3,610
鳴門,2026/1/22,5,6,6,5442,池田美優,finish,16,74,7.28,6,0.19,. .,1-3-4,3490,1-3-4,690,1-3,1330,1-3,610
鳴門,2026/1/22,6,1,3,4764,小池礼乃,finish,79,62,7.05,3,0.19,1.13.9,3-6-4,19620,3-4-6,2650,3-6,7750,3-6,5400
鳴門,2026/1/22,6,2,6,3809,吉田光,finish,19,76,7.06,5,0.21,1.15.1,3-6-4,19620,3-4-6,2650,3-6,7750,3-6,5400
鳴門,2026/1/22,6,3,4,4468,大池佑来,finish,58,83,7.00,4,0.11,1.16.2,3-6-4,19620,3-4-6,2650,3-6,7750,3-6,5400
鳴門,2026/1/22,6,4,1,4303,牧原崇,finish,29,21,7.05,1,0.33,1.16.7,3-6-4,19620,3-4-6,2650,3-6,7750,3-6,5400
鳴門,2026/1/22,6,5,2,3436,柏野幸二,finish,68,13,7.13,2,0.18,. .,3-6-4,19620,3-4-6,2650,3-6,7750,3-6,5400
鳴門,2026/1/22,6,6,5,4990,田中博子,finish,82,69,7.17,6,0.26,. .,3-6-4,19620,3-4-6,2650,3-6,7750,3-6,5400
尼崎,2026/1/22,1,1,1,4502,遠藤エミ,finish,36,13,6.67,1,0.16,1.47.4,1-3-4,1220,1-3-4,520,1-3,410,1-3,400
尼崎,2026/1/22,1,2,3,4961,西橋奈未,finish,23,11,6.72,3,0.18,1.49.3,1-3-4,1220,1-3-4,520,1-3,410,1-3,400
尼崎,2026/1/22,1,3,4,4482,守屋美穂,finish,57,35,6.72,4,0.21,1.50.3,1-3-4,1220,1-3-4,520,1-3,410,1-3,400
尼崎,2026/1/22,1,4,5,4456,鎌倉涼,finish,38,54,6.76,5,0.21,1.51.2,1-3-4,1220,1-3-4,520,1-3,410,1-3,400
尼崎,2026/1/22,1,5,2,4590,渡邉優美,finish,61,69,6.75,2,0.16,1.53.6,1-3-4,1220,1-3-4,520,1-3,410,1-3,400
尼崎,2026/1/22,1,6,6,4450,平高奈菜,finish,37,71,6.79,6,0.31,1.53.9,1-3-4,1220,1-3-4,520,1-3,410,1-3,400
尼崎,2026/1/22,2,1,1,4573,佐藤翼,finish,40,23,6.78,1,0.20,1.47.7,1-4-5,1170,1-4-5,650,1-4,400,1-4,420
尼崎,2026/1/22,2,2,4,4262,馬場貴也,finish,3,25,6.71,4,0.18,1.49.3,1-4-5,1170,1-4-5,650,1-4,400,1-4,420
尼崎,2026/1/22,2,3,5,3941,池田浩二,finish,41,16,6.75,5,0.13,1.50.5,1-4-5,1170,1-4-5,650,1-4,400,1-4,420
尼崎,2026/1/22,2,4,2,4166,吉田拡郎,finish,6,46,6.74,2,0.17,1.51.8,1-4-5,1170,1-4-5,650,1-4,400,1-4,420
尼崎,2026/1/22,2,5,6,4500,山田康二,finish,1,75,6.73,6,0.17,1.52.7,1-4-5,1170,1-4-5,650,1-4,400,1-4,420
尼崎,2026/1/22,2,6,3,4044,湯川浩司,finish,21,73,6.77,3,0.20,1.55.9,1-4-5,1170,1-4-5,650,1-4,400,1-4,420
尼崎,2026/1/22,3,1,1,4024,井口佳典,finish,12,18,6.67,1,0.15,1.49.2,1-6-5,8360,1-5-6,1500,1-6,3410,1-6,2770
尼崎,2026/1/22,3,2,6,4914,吉田裕平,finish,10,42,6.70,6,0.10,1.50.2,1-6-5,8360,1-5-6,1500,1-6,3410,1-6,2770
尼崎,2026/1/22,3,3,5,4418,茅原悠紀,finish,25,27,6.66,5,0.14,1.51.7,1-6-5,8360,1-5-6,1500,1-6,3410,1-6,2770
尼崎,2026/1/22,3,4,4,3721,守田俊介,finish,60,43,6.79,4,0.11,1.53.5,1-6-5,8360,1-5-6,1500,1-6,3410,1-6,2770
尼崎,2026/1/22,3,5,3,3952,中澤和志,finish,50,61,6.72,3,0.16,1.53.5,1-6-5,8360,1-5-6,1500,1-6,3410,1-6,2770
尼崎,2026/1/22,3,6,2,4760,山崎郡,finish,29,40,6.72,2,0.17,1.55.8,1-6-5,8360,1-5-6,1500,1-6,3410,1-6,2770
尼崎,2026/1/22,4,1,1,3854,吉川元浩,finish,19,28,6.67,1,0.18,1.47.9,1-5-4,3710,1-4-5,760,1-5,590,1-5,1040
尼崎,2026/1/22,4,2,5,4444,桐生順平,finish,30,22,6.71,5,0.26,1.49.1,1-5-4,3710,1-4-5,760,1-5,590,1-5,1040
尼崎,2026/1/22,4,3,4,4344,新田雄史,finish,8,37,6.76,4,0.29,1.50.2,1-5-4,3710,1-4-5,760,1-5,590,1-5,1040
尼崎,2026/1/22,4,4,2,4686,丸野一樹,finish,27,33,6.68,2,0.23,1.51.2,1-5-4,3710,1-4-5,760,1-5,590,1-5,1040
尼崎,2026/1/22,4,5,6,4581,吉村誠,finish,31,17,6.72,6,0.23,1.53.0,1-5-4,3710,1-4-5,760,1-5,590,1-5,1040
尼崎,2026/1/22,4,6,3,4719,上條暢嵩,finish,5,67,6.72,3,0.23,1.54.8,1-5-4,3710,1-4-5,760,1-5,590,1-5,1040
尼崎,2026/1/22,5,1,4,4188,久田敏之,finish,44,59,6.75,4,0.21,1.47.9,4-6-5,44160,4-5-6,5090,4-6,9260,4-6,5020
尼崎,2026/1/22,5,2,6,3779,原田幸哉,finish,28,26,6.73,6,0.23,1.48.8,4-6-5,44160,4-5-6,5090,4-6,9260,4-6,5020
尼崎,2026/1/22,5,3,5,4445,宮地元輝,finish,59,47,6.73,5,0.22,1.50.2,4-6-5,44160,4-5-6,5090,4-6,9260,4-6,5020
尼崎,2026/1/22,5,4,2,4456,鎌倉涼,finish,38,54,6.68,2,0.43,1.51.0,4-6-5,44160,4-5-6,5090,4-6,9260,4-6,5020
尼崎,2026/1/22,5,5,1,4371,西山貴浩,finish,14,50,6.77,1,0.36,1.53.2,4-6-5,44160,4-5-6,5090,4-6,9260,4-6,5020
尼崎,2026/1/22,5,6,3,4851,関浩哉,finish,17,53,6.66,3,0.41,1.53.5,4-6-5,44160,4-5-6,5090,4-6,9260,4-6,5020
尼崎,2026/1/22,6,1,1,4205,山口剛,finish,13,56,6.69,1,0.10,1.46.7,1-4-5,3990,1-4-5,1420,1-4,1450,1-4,1010
尼崎,2026/1/22,6,2,4,4044,湯川浩司,finish,21,73,6.70,4,0.02,1.50.3,1-4-5,3990,1-4-5,1420,1-4,1450,1-4,1010
尼崎,2026/1/22,6,3,5,4337,平本真之,finish,49,12,6.72,5,0.05,1.51.3,1-4-5,3990,1-4-5,1420,1-4,1450,1-4,1010
尼崎,2026/1/22,6,4,2,5068,前田滉,finish,4,21,6.63,2,0.05,1.51.3,1-4-5,3990,1-4-5,1420,1-4,1450,1-4,1010
尼崎,2026/1/22,6,5,6,4590,渡邉優美,finish,61,69,6.71,6,0.05,1.52.4,1-4-5,3990,1-4-5,1420,1-4,1450,1-4,1010
尼崎,2026/1/22,6,6,3,4503,上野真之介,finish,55,14,6.73,3,0.08,1.54.1,1-4-5,3990,1-4-5,1420,1-4,1450,1-4,1010
尼崎,2026/1/22,7,1,1,4238,毒島誠,finish,34,15,6.70,1,0.08,1.46.8,1-4-3,950,1-3-4,300,1-4,390,1-4,280
尼崎,2026/1/22,7,2,4,4573,佐藤翼,finish,40,23,6.76,4,0.14,1.49.5,1-4-3,950,1-3-4,300,1-4,390,1-4,280
尼崎,2026/1/22,7,3,3,3721,守田俊介,finish,60,43,6.80,3,0.09,1.51.4,1-4-3,950,1-3-4,300,1-4,390,1-4,280
尼崎,2026/1/22,7,4,5,4848,仲谷颯仁,finish,2,62,6.76,6,0.17,1.51.8,1-4-3,950,1-3-4,300,1-4,390,1-4,280
尼崎,2026/1/22,7,5,6,3946,赤岩善生,finish,35,24,6.76,5,0.14,1.53.5,1-4-3,950,1-3-4,300,1-4,390,1-4,280
尼崎,2026/1/22,7,6,2,4450,平高奈菜,finish,37,71,6.72,2,0.12,1.55.6,1-4-3,950,1-3-4,300,1-4,390,1-4,280
尼崎,2026/1/22,8,1,1,3897,白井英治,finish,32,29,6.68,1,0.10,1.48.4,1-3-4,1120,1-3-4,420,1-3,430,1-3,350
尼崎,2026/1/22,8,2,3,4500,山田康二,finish,1,75,6.70,3,0.12,1.49.4,1-3-4,1120,1-3-4,420,1-3,430,1-3,350
尼崎,2026/1/22,8,3,4,3783,瓜生正義,finish,58,68,6.67,4,0.11,1.50.4,1-3-4,1120,1-3-4,420,1-3,430,1-3,350
尼崎,2026/1/22,8,4,5,4024,井口佳典,finish,12,18,6.65,5,0.15,1.52.0,1-3-4,1120,1-3-4,420,1-3,430,1-3,350
尼崎,2026/1/22,8,5,2,4030,森高一真,finish,9,31,6.71,2,0.13,1.52.9,1-3-4,1120,1-3-4,420,1-3,430,1-3,350
尼崎,2026/1/22,8,6,6,4686,丸野一樹,finish,27,33,6.62,6,0.14,1.53.1,1-3-4,1120,1-3-4,420,1-3,430,1-3,350
尼崎,2026/1/22,9,1,1,3941,池田浩二,finish,41,16,6.72,1,0.13,1.47.7,1-3-5,640,1-3-5,320,1-3,260,1-3,200
尼崎,2026/1/22,9,2,3,4344,新田雄史,finish,8,37,6.80,3,0.16,1.49.2,1-3-5,640,1-3-5,320,1-3,260,1-3,200
尼崎,2026/1/22,9,3,5,4760,山崎郡,finish,29,40,6.69,5,0.15,1.50.9,1-3-5,640,1-3-5,320,1-3,260,1-3,200
尼崎,2026/1/22,9,4,6,5142,常住蓮,finish,45,57,6.73,6,0.27,1.52.1,1-3-5,640,1-3-5,320,1-3,260,1-3,200
尼崎,2026/1/22,9,5,4,4961,西橋奈未,finish,23,11,6.66,4,0.17,1.53.4,1-3-5,640,1-3-5,320,1-3,260,1-3,200
尼崎,2026/1/22,9,6,2,4546,浜田亜理沙,finish,26,44,6.77,2,0.15,1.54.9,1-3-5,640,1-3-5,320,1-3,260,1-3,200
尼崎,2026/1/22,10,1,1,5084,末永和也,finish,43,74,6.72,1,0.17,1.54.8,1-2-3,820,1-2-3,250,1-2,370,1-2,360
尼崎,2026/1/22,10,2,2,4262,馬場貴也,finish,3,25,6.73,2,0.19,1.58.5,1-2-3,820,1-2-3,250,1-2,370,1-2,360
尼崎,2026/1/22,10,3,3,4320,峰竜太,finish,16,30,6.70,3,0.16,2.00.9,1-2-3,820,1-2-3,250,1-2,370,1-2,360
尼崎,2026/1/22,10,4,4,4719,上條暢嵩,finish,5,67,6.76,4,0.17,2.03.8,1-2-3,820,1-2-3,250,1-2,370,1-2,360
尼崎,2026/1/22,10,5,6,4586,磯部誠,finish,33,60,6.78,6,0.16,2.06.5,1-2-3,820,1-2-3,250,1-2,370,1-2,360
尼崎,2026/1/22,10,,5,3952,中澤和志,S1,,,,,,,,,,,,,,
尼崎,2026/1/22,11,1,2,4482,守屋美穂,finish,57,35,6.67,2,0.14,1.47.1,2-5-3,62170,2-3-5,4520,2-5,8600,2-5,4520
尼崎,2026/1/22,11,2,5,4502,遠藤エミ,finish,36,13,6.68,5,0.09,1.48.2,2-5-3,62170,2-3-5,4520,2-5,8600,2-5,4520
尼崎,2026/1/22,11,3,3,4914,吉田裕平,finish,10,42,6.72,3,0.08,1.50.1,2-5-3,62170,2-3-5,4520,2-5,8600,2-5,4520
尼崎,2026/1/22,11,4,1,4444,桐生順平,finish,30,22,6.72,1,0.09,1.50.4,2-5-3,62170,2-3-5,4520,2-5,8600,2-5,4520
尼崎,2026/1/22,11,5,4,3719,辻栄蔵,finish,52,38,6.73,4,0.06,1.52.2,2-5-3,62170,2-3-5,4520,2-5,8600,2-5,4520
尼崎,2026/1/22,11,6,6,4530,小野生奈,finish,53,32,6.70,6,0.11,1.52.9,2-5-3,62170,2-3-5,4520,2-5,8600,2-5,4520
尼崎,2026/1/22,12,1,1,4418,茅原悠紀,finish,25,27,6.72,1,0.12,1.46.9,1-5-6,3030,1-5-6,1870,1-5,640,1-5,520
尼崎,2026/1/22,12,2,5,4524,深谷知博,finish,48,70,6.76,5,0.14,1.48.9,1-5-6,3030,1-5-6,1870,1-5,640,1-5,520
尼崎,2026/1/22,12,3,6,4166,吉田拡郎,finish,6,46,6.75,6,0.15,1.50.3,1-5-6,3030,1-5-6,1870,1-5,640,1-5,520
尼崎,2026/1/22,12,4,2,4581,吉村誠,finish,31,17,6.73,2,0.14,1.51.7,1-5-6,3030,1-5-6,1870,1-5,640,1-5,520
尼崎,2026/1/22,12,5,3,3876,中辻崇人,finish,7,45,6.76,3,0.11,1.52.7,1-5-6,3030,1-5-6,1870,1-5,640,1-5,520
尼崎,2026/1/22,12,6,4,3854,吉川元浩,finish,19,28,6.73,4,0.09,1.52.8,1-5-6,3030,1-5-6,1870,1-5,640,1-5,520
三国,2026/1/22,1,1,1,5160,藤森陸斗,finish,16,71,6.79,1,0.17,1.49.8,1-2-3,330,1-2-3,110,1-2,190,1-2,130
三国,2026/1/22,1,2,2,5134,大原祥昌,finish,12,35,6.79,2,0.19,1.50.4,1-2-3,330,1-2-3,110,1-2,190,1-2,130
三国,2026/1/22,1,3,3,5294,豊田祥生,finish,69,39,6.87,3,0.14,1.53.1,1-2-3,330,1-2-3,110,1-2,190,1-2,130
三国,2026/1/22,1,4,5,5237,永松良教,finish,39,64,6.80,5,0.32,1.54.7,1-2-3,330,1-2-3,110,1-2,190,1-2,130
三国,2026/1/22,1,5,6,5288,尾道佳諭,finish,17,72,6.84,6,0.33,. .,1-2-3,330,1-2-3,110,1-2,190,1-2,130
三国,2026/1/22,1,6,4,5366,塩嶋泰空,finish,33,59,6.83,4,0.28,. .,1-2-3,330,1-2-3,110,1-2,190,1-2,130
三国,2026/1/22,2,1,2,5234,塚越海斗,finish,18,46,6.71,2,0.24,1.52.4,2-3-6,11050,2-3-6,4480,2-3,1980,2-3,1690
三国,2026/1/22,2,2,3,5185,加藤優弥,finish,55,63,6.80,3,0.24,1.56.4,2-3-6,11050,2-3-6,4480,2-3,1980,2-3,1690
三国,2026/1/22,2,3,6,5170,佐藤太亮,finish,45,62,6.76,6,0.20,1.58.5,2-3-6,11050,2-3-6,4480,2-3,1980,2-3,1690
三国,2026/1/22,2,4,4,5337,出畑孝成,finish,40,52,6.70,4,0.27,2.00.4,2-3-6,11050,2-3-6,4480,2-3,1980,2-3,1690
三国,2026/1/22,2,5,5,5384,八戸琉楓,finish,44,14,6.73,5,0.26,. .,2-3-6,11050,2-3-6,4480,2-3,1980,2-3,1690
三国,2026/1/22,2,6,1,5257,西丸侑太朗,finish,15,22,6.76,1,0.18,. .,2-3-6,11050,2-3-6,4480,2-3,1980,2-3,1690
三国,2026/1/22,3,1,1,5298,水谷理人,finish,56,44,6.92,1,0.29,1.49.0,1-5-3,1380,1-3-5,470,1-5,380,1-5,270
三国,2026/1/22,3,2,5,5224,西岡顕心,finish,11,16,7.03,5,0.14,1.50.9,1-5-3,1380,1-3-5,470,1-5,380,1-5,270
三国,2026/1/22,3,3,3,5263,花田凱成,finish,58,27,6.87,3,0.22,1.52.4,1-5-3,1380,1-3-5,470,1-5,380,1-5,270
三国,2026/1/22,3,4,6,5158,宮脇遼太,finish,31,32,6.96,6,0.22,1.56.1,1-5-3,1380,1-3-5,470,1-5,380,1-5,270
三国,2026/1/22,3,5,2,5331,佐藤永梧,finish,14,30,6.88,2,0.26,. .,1-5-3,1380,1-3-5,470,1-5,380,1-5,270
三国,2026/1/22,3,6,4,5369,岡崎凪汰,finish,22,40,6.89,4,0.24,. .,1-5-3,1380,1-3-5,470,1-5,380,1-5,270
三国,2026/1/22,4,1,3,5178,成貞琳平,finish,29,47,6.84,3,0.19,1.49.3,3-1-5,15670,1-3-5,940,3-1,5420,1-3,1430
三国,2026/1/22,4,2,1,5238,笹木香吾,finish,62,70,6.89,1,0.24,1.51.5,3-1-5,15670,1-3-5,940,3-1,5420,1-3,1430
三国,2026/1/22,4,3,5,5089,前田翔,finish,53,54,6.85,5,0.21,1.52.8,3-1-5,15670,1-3-5,940,3-1,5420,1-3,1430
三国,2026/1/22,4,4,4,5261,岡暢祐,finish,59,48,6.86,4,0.17,1.53.9,3-1-5,15670,1-3-5,940,3-1,5420,1-3,1430
三国,2026/1/22,4,5,2,5114,小林孝彰,finish,38,29,6.78,2,0.17,. .,3-1-5,15670,1-3-5,940,3-1,5420,1-3,1430
三国,2026/1/22,4,6,6,5388,佐野優都,finish,25,42,6.89,6,0.17,. .,3-1-5,15670,1-3-5,940,3-1,5420,1-3,1430
三国,2026/1/22,5,1,1,5018,竹下大樹,finish,60,45,6.82,1,0.14,1.51.6,1-4-6,1290,1-4-6,440,1-4,540,1-4,470
三国,2026/1/22,5,2,4,5167,小川竜太朗,finish,54,41,6.79,4,0.17,1.52.5,1-4-6,1290,1-4-6,440,1-4,540,1-4,470
三国,2026/1/22,5,3,6,5330,安河内鈴之介,finish,63,51,6.73,5,0.13,1.53.6,1-4-6,1290,1-4-6,440,1-4,540,1-4,470
三国,2026/1/22,5,4,2,5290,坂本一真,finish,21,18,6.83,2,0.19,1.53.9,1-4-6,1290,1-4-6,440,1-4,540,1-4,470
三国,2026/1/22,5,5,3,5311,小林京平,finish,67,67,6.79,3,0.22,. .,1-4-6,1290,1-4-6,440,1-4,540,1-4,470
三国,2026/1/22,5,6,5,5356,長谷川暖,finish,42,50,6.81,6,0.15,. .,1-4-6,1290,1-4-6,440,1-4,540,1-4,470
三国,2026/1/22,6,1,1,5282,中本大樹,finish,46,11,6.70,1,0.12,1.48.7,1-4-2,1250,1-2-4,200,1-4,740,1-4,1420
三国,2026/1/22,6,2,4,5278,田中駿兵,finish,13,38,6.75,4,0.08,1.49.8,1-4-2,1250,1-2-4,200,1-4,740,1-4,1420
三国,2026/1/22,6,3,2,5252,荒木颯斗,finish,24,61,6.69,2,0.04,1.51.5,1-4-2,1250,1-2-4,200,1-4,740,1-4,1420
三国,2026/1/22,6,4,3,5301,岩下巧斗,finish,61,20,6.75,3,0.12,1.53.5,1-4-2,1250,1-2-4,200,1-4,740,1-4,1420
三国,2026/1/22,6,5,5,5223,森清友翔,finish,37,25,6.83,5,0.11,. .,1-4-2,1250,1-2-4,200,1-4,740,1-4,1420
三国,2026/1/22,6,6,6,5366,塩嶋泰空,finish,33,59,6.86,6,0.17,. .,1-4-2,1250,1-2-4,200,1-4,740,1-4,1420
三国,2026/1/22,7,1,3,5034,若林義人,finish,66,49,6.84,3,0.12,1.12.4,3-5-4,3080,3-4-5,730,3-5,1310,3-5,950
三国,2026/1/22,7,2,5,5337,出畑孝成,finish,40,52,6.76,5,0.16,1.13.5,3-5-4,3080,3-4-5,730,3-5,1310,3-5,950
三国,2026/1/22,7,3,4,5010,宇留田翔平,finish,47,12,6.92,4,0.13,1.15.2,3-5-4,3080,3-4-5,730,3-5,1310,3-5,950
三国,2026/1/22,7,4,2,5369,岡崎凪汰,finish,22,40,6.89,2,0.16,1.15.6,3-5-4,3080,3-4-5,730,3-5,1310,3-5,950
三国,2026/1/22,7,5,1,5321,一色颯輝,finish,43,58,6.93,1,0.17,. .,3-5-4,3080,3-4-5,730,3-5,1310,3-5,950
三国,2026/1/22,7,6,6,5237,永松良教,finish,39,64,6.82,6,0.24,. .,3-5-4,3080,3-4-5,730,3-5,1310,3-5,950
三国,2026/1/22,8,1,1,5181,森智哉,finish,70,21,6.82,1,0.19,1.11.7,1-6-4,4250,1-4-6,810,1-6,1820,1-6,1050
三国,2026/1/22,8,2,6,5256,中山翔太,finish,49,68,6.76,6,0.21,1.13.3,1-6-4,4250,1-4-6,810,1-6,1820,1-6,1050
三国,2026/1/22,8,3,4,5298,水谷理人,finish,56,44,6.80,4,0.25,1.14.9,1-6-4,4250,1-4-6,810,1-6,1820,1-6,1050
三国,2026/1/22,8,4,2,5132,中野希一,finish,41,15,6.86,2,0.14,1.16.3,1-6-4,4250,1-4-6,810,1-6,1820,1-6,1050
三国,2026/1/22,8,5,3,5288,尾道佳諭,finish,17,72,6.92,3,0.27,. .,1-6-4,4250,1-4-6,810,1-6,1820,1-6,1050
三国,2026/1/22,8,6,5,5388,佐野優都,finish,25,42,6.84,5,0.23,. .,1-6-4,4250,1-4-6,810,1-6,1820,1-6,1050
三国,2026/1/22,9,1,2,5224,西岡顕心,finish,11,16,6.90,2,0.13,1.12.6,2-3-1,1470,1-2-3,240,2-3,390,2-3,360
三国,2026/1/22,9,2,3,5114,小林孝彰,finish,38,29,6.80,3,0.16,1.13.7,2-3-1,1470,1-2-3,240,2-3,390,2-3,360
三国,2026/1/22,9,3,1,5290,坂本一真,finish,21,28,6.78,1,0.12,1.15.1,2-3-1,1470,1-2-3,240,2-3,390,2-3,360
三国,2026/1/22,9,4,5,5160,藤森陸斗,finish,16,71,7.13,5,0.19,1.16.1,2-3-1,1470,1-2-3,240,2-3,390,2-3,360
三国,2026/1/22,9,5,6,5384,八戸琉楓,finish,44,14,6.82,6,0.22,. .,2-3-1,1470,1-2-3,240,2-3,390,2-3,360
三国,2026/1/22,9,6,4,5300,横田海人,finish,50,37,6.85,4,0.19,. .,2-3-1,1470,1-2-3,240,2-3,390,2-3,360
三国,2026/1/22,10,1,2,5089,前田翔,finish,53,54,6.82,2,0.17,1.12.6,2-1-3,1060,1-2-3,200,2-1,790,1-2,260
三国,2026/1/22,10,2,1,5301,岩下巧斗,finish,61,20,6.90,1,0.19,1.14.0,2-1-3,1060,1-2-3,200,2-1,790,1-2,260
三国,2026/1/22,10,3,3,5234,塚越海斗,finish,18,46,6.81,3,0.18,1.15.0,2-1-3,1060,1-2-3,200,2-1,790,1-2,260
三国,2026/1/22,10,4,5,5243,三馬崇史,finish,19,19,6.85,5,0.15,1.15.9,2-1-3,1060,1-2-3,200,2-1,790,1-2,260
三国,2026/1/22,10,5,4,5263,花田凱成,finish,58,27,6.80,4,0.15,. .,2-1-3,1060,1-2-3,200,2-1,790,1-2,260
三国,2026/1/22,10,6,6,5405,竹内来,finish,27,26,6.88,6,0.16,. .,2-1-3,1060,1-2-3,200,2-1,790,1-2,260
三国,2026/1/22,11,1,1,5278,田中駿兵,finish,13,38,6.87,1,0.12,1.11.6,1-3-2,690,1-2-3,200,1-3,330,1-3,270
