会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,距離,天候,風向,風速,波高,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
宮島,2026/5/18,1,2,1,3350,藤本佳史,finish,24,77,6.71,1,0.09,1.51.5,差し,1800,晴,北東,2,2,2-1-5,2110,1-2-5,350,2-1,970,1-2,340
宮島,2026/5/18,1,3,5,5348,小林甘寧,finish,66,54,6.66,5,0.10,1.52.9,差し,1800,晴,北東,2,2,2-1-5,2110,1-2-5,350,2-1,970,1-2,340
宮島,2026/5/18,1,4,4,5076,石原光,finish,35,76,6.79,4,0.19,1.54.2,差し,1800,晴,北東,2,2,2-1-5,2110,1-2-5,350,2-1,970,1-2,340
宮島,2026/5/18,1,5,6,3773,津留浩一郎,finish,25,80,6.70,6,0.14,1.54.8,差し,1800,晴,北東,2,2,2-1-5,2110,1-2-5,350,2-1,970,1-2,340
宮島,2026/5/18,1,6,3,3875,廣中良一,finish,27,15,6.65,3,0.13,1.56.4,差し,1800,晴,北東,2,2,2-1-5,2110,1-2-5,350,2-1,970,1-2,340
宮島,2026/5/18,2,1,2,3784,中島友和,finish,64,61,6.75,2,0.06,1.49.9,差し,1800,晴,北東,2,3,2-3-4,5990,2-3-4,840,2-3,1640,2-3,1010
宮島,2026/5/18,2,2,3,5134,大原祥昌,finish,21,32,6.62,3,0.08,1.50.3,差し,1800,晴,北東,2,3,2-3-4,5990,2-3-4,840,2-3,1640,2-3,1010
宮島,2026/5/18,2,3,4,4489,岩川仁士,finish,12,69,6.74,4,0.11,1.51.8,差し,1800,晴,北東,2,3,2-3-4,5990,2-3-4,840,2-3,1640,2-3,1010
宮島,2026/5/18,2,4,6,4094,中島真二,finish,55,58,6.69,6,0.18,1.53.6,差し,1800,晴,北東,2,3,2-3-4,5990,2-3-4,840,2-3,1640,2-3,1010
宮島,2026/5/18,2,5,5,3869,井芹大志,finish,77,82,6.76,5,0.17,1.53.8,差し,1800,晴,北東,2,3,2-3-4,5990,2-3-4,840,2-3,1640,2-3,1010
宮島,2026/5/18,2,6,1,4257,古川健,finish,26,27,6.73,1,0.05,1.55.5,差し,1800,晴,北東,2,3,2-3-4,5990,2-3-4,840,2-3,1640,2-3,1010
宮島,2026/5/18,3,1,2,4543,重木輝彦,finish,72,14,6.60,2,0.26,1.49.0,まくり,1800,晴,無風,0,1,2-3-6,1130,2-3-6,540,2-3,380,2-3,270
宮島,2026/5/18,3,2,3,3497,後藤浩,finish,79,67,6.70,3,0.24,1.51.8,まくり,1800,晴,無風,0,1,2-3-6,1130,2-3-6,540,2-3,380,2-3,270
宮島,2026/5/18,3,3,6,3663,木山和幸,finish,74,38,6.71,5,0.19,1.52.7,まくり,1800,晴,無風,0,1,2-3-6,1130,2-3-6,540,2-3,380,2-3,270
宮島,2026/5/18,3,4,1,5276,大島隆乃介,finish,36,53,6.67,1,0.33,1.53.3,まくり,1800,晴,無風,0,1,2-3-6,1130,2-3-6,540,2-3,380,2-3,270
宮島,2026/5/18,3,5,4,4270,岸本雄貴,finish,33,22,6.73,4,0.40,1.55.1,まくり,1800,晴,無風,0,1,2-3-6,1130,2-3-6,540,2-3,380,2-3,270
宮島,2026/5/18,3,6,5,5413,宮城那菜,finish,53,36,6.67,6,0.13,1.55.4,まくり,1800,晴,無風,0,1,2-3-6,1130,2-3-6,540,2-3,380,2-3,270
宮島,2026/5/18,4,1,1,4663,籾山佳岳,finish,11,78,6.68,1,0.18,1.49.7,逃げ,1800,晴,南,1,1,1-5-2,1130,1-2-5,200,1-5,720,1-5,510
宮島,2026/5/18,4,2,5,4397,西村拓也,finish,17,31,6.62,5,0.13,1.50.8,逃げ,1800,晴,南,1,1,1-5-2,1130,1-2-5,200,1-5,720,1-5,510
宮島,2026/5/18,4,3,2,4560,庄司樹良々,finish,60,24,6.65,2,0.21,1.51.5,逃げ,1800,晴,南,1,1,1-5-2,1130,1-2-5,200,1-5,720,1-5,510
宮島,2026/5/18,4,4,3,3878,胡本悟志,finish,13,56,6.63,3,0.16,1.53.4,逃げ,1800,晴,南,1,1,1-5-2,1130,1-2-5,200,1-5,720,1-5,510
宮島,2026/5/18,4,5,6,3306,武田正紀,finish,69,52,6.71,6,0.09,1.55.5,逃げ,1800,晴,南,1,1,1-5-2,1130,1-2-5,200,1-5,720,1-5,510
宮島,2026/5/18,4,6,4,4458,抹香雄三,finish,62,20,6.68,4,0.15,1.55.8,逃げ,1800,晴,南,1,1,1-5-2,1130,1-2-5,200,1-5,720,1-5,510
宮島,2026/5/18,5,1,1,4036,金田諭,finish,52,73,6.65,1,0.10,1.49.9,逃げ,1800,晴,無風,0,1,1-4-5,1700,1-4-5,610,1-4,750,1-4,850
宮島,2026/5/18,5,2,4,3804,中渡修作,finish,31,12,6.69,3,0.14,1.50.7,逃げ,1800,晴,無風,0,1,1-4-5,1700,1-4-5,610,1-4,750,1-4,850
宮島,2026/5/18,5,3,5,4043,桐本康臣,finish,57,75,6.70,4,0.14,1.53.1,逃げ,1800,晴,無風,0,1,1-4-5,1700,1-4-5,610,1-4,750,1-4,850
宮島,2026/5/18,5,4,2,5295,田上凜,finish,67,25,6.51,6,0.16,1.53.4,逃げ,1800,晴,無風,0,1,1-4-5,1700,1-4-5,610,1-4,750,1-4,850
宮島,2026/5/18,5,5,6,4382,高山智至,finish,76,68,6.68,5,0.20,1.53.9,逃げ,1800,晴,無風,0,1,1-4-5,1700,1-4-5,610,1-4,750,1-4,850
宮島,2026/5/18,5,6,3,4271,川崎公靖,finish,82,72,6.70,2,0.14,1.58.2,逃げ,1800,晴,無風,0,1,1-4-5,1700,1-4-5,610,1-4,750,1-4,850
宮島,2026/5/18,6,1,1,3869,井芹大志,finish,77,82,6.71,1,0.17,1.50.3,逃げ,1800,晴,東,1,1,1-2-3,810,1-2-3,290,1-2,380,1-2,250
宮島,2026/5/18,6,2,2,4118,宇佐見淳,finish,58,63,6.68,2,0.18,1.51.6,逃げ,1800,晴,東,1,1,1-2-3,810,1-2-3,290,1-2,380,1-2,250
宮島,2026/5/18,6,3,3,4581,吉村誠,finish,23,64,6.72,3,0.18,1.53.3,逃げ,1800,晴,東,1,1,1-2-3,810,1-2-3,290,1-2,380,1-2,250
宮島,2026/5/18,6,4,5,3875,廣中良一,finish,27,15,6.69,5,0.13,1.53.9,逃げ,1800,晴,東,1,1,1-2-3,810,1-2-3,290,1-2,380,1-2,250
宮島,2026/5/18,6,5,4,4513,河野真也,finish,71,16,6.70,4,0.14,1.57.1,逃げ,1800,晴,東,1,1,1-2-3,810,1-2-3,290,1-2,380,1-2,250
宮島,2026/5/18,6,6,6,5452,上馬場風依,finish,28,74,6.71,6,0.15,1.59.3,逃げ,1800,晴,東,1,1,1-2-3,810,1-2-3,290,1-2,380,1-2,250
宮島,2026/5/18,7,1,1,4874,池田奈津美,finish,38,29,6.76,1,0.14,1.49.9,逃げ,1800,晴,北東,1,1,1-4-2,800,1-2-4,320,1-4,340,1-4,200
宮島,2026/5/18,7,2,4,5193,米丸乃絵,finish,65,57,6.74,4,0.22,1.51.0,逃げ,1800,晴,北東,1,1,1-4-2,800,1-2-4,320,1-4,340,1-4,200
宮島,2026/5/18,7,3,2,5250,嶋田有里,finish,75,33,6.80,2,0.18,1.53.7,逃げ,1800,晴,北東,1,1,1-4-2,800,1-2-4,320,1-4,340,1-4,200
宮島,2026/5/18,7,4,3,5251,沼田七華,finish,14,59,6.74,3,0.18,1.53.9,逃げ,1800,晴,北東,1,1,1-4-2,800,1-2-4,320,1-4,340,1-4,200
宮島,2026/5/18,7,5,5,3801,五反田忍,finish,30,18,6.79,5,0.12,1.54.8,逃げ,1800,晴,北東,1,1,1-4-2,800,1-2-4,320,1-4,340,1-4,200
宮島,2026/5/18,7,6,6,5413,宮城那菜,finish,53,71,6.74,6,0.11,1.55.0,逃げ,1800,晴,北東,1,1,1-4-2,800,1-2-4,320,1-4,340,1-4,200
宮島,2026/5/18,8,1,1,3805,高橋英之,finish,29,66,6.68,1,0.16,1.50.2,逃げ,1800,晴,南西,3,3,1-2-6,11400,1-2-6,5240,1-2,1670,1-2,1290
宮島,2026/5/18,8,2,2,3306,武田正紀,finish,69,52,6.72,2,0.15,1.51.9,逃げ,1800,晴,南西,3,3,1-2-6,11400,1-2-6,5240,1-2,1670,1-2,1290
宮島,2026/5/18,8,3,6,4489,岩川仁士,finish,12,69,6.68,6,0.30,1.53.2,逃げ,1800,晴,南西,3,3,1-2-6,11400,1-2-6,5240,1-2,1670,1-2,1290
宮島,2026/5/18,8,4,3,4516,野口勝弘,finish,22,34,6.69,3,0.16,1.53.6,逃げ,1800,晴,南西,3,3,1-2-6,11400,1-2-6,5240,1-2,1670,1-2,1290
宮島,2026/5/18,8,5,4,4951,新田洋一,finish,16,39,6.65,4,0.22,1.54.2,逃げ,1800,晴,南西,3,3,1-2-6,11400,1-2-6,5240,1-2,1670,1-2,1290
宮島,2026/5/18,8,6,5,4270,岸本雄貴,finish,33,22,6.75,5,0.37,1.58.2,逃げ,1800,晴,南西,3,3,1-2-6,11400,1-2-6,5240,1-2,1670,1-2,1290
宮島,2026/5/18,9,1,6,5295,田上凜,finish,67,25,6.54,6,0.16,1.50.1,まくり,1800,晴,南西,3,3,6-2-5,3600,2-5-6,490,6-2,1100,2-6,830
宮島,2026/5/18,9,2,2,4531,武富智亮,finish,80,60,6.76,2,0.20,1.52.0,まくり,1800,晴,南西,3,3,6-2-5,3600,2-5-6,490,6-2,1100,2-6,830
宮島,2026/5/18,9,3,5,3813,佐藤大介,finish,70,51,6.69,5,0.22,1.52.5,まくり,1800,晴,南西,3,3,6-2-5,3600,2-5-6,490,6-2,1100,2-6,830
宮島,2026/5/18,9,4,4,4257,古川健,finish,26,27,6.76,4,0.23,1.54.5,まくり,1800,晴,南西,3,3,6-2-5,3600,2-5-6,490,6-2,1100,2-6,830
宮島,2026/5/18,9,5,1,3878,胡本悟志,finish,13,56,6.66,1,0.15,1.55.6,まくり,1800,晴,南西,3,3,6-2-5,3600,2-5-6,490,6-2,1100,2-6,830
宮島,2026/5/18,9,6,3,3773,津留浩一郎,finish,25,80,6.74,3,0.26,1.58.0,まくり,1800,晴,南西,3,3,6-2-5,3600,2-5-6,490,6-2,1100,2-6,830
宮島,2026/5/18,10,1,3,3663,木山和幸,finish,74,38,6.73,3,0.12,1.50.2,まくり,1800,晴,南西,4,4,3-1-2,8510,1-2-3,370,3-1,3650,1-3,440
宮島,2026/5/18,10,2,1,3784,中島友和,finish,64,61,6.71,1,0.17,1.51.5,まくり,1800,晴,南西,4,4,3-1-2,8510,1-2-3,370,3-1,3650,1-3,440
宮島,2026/5/18,10,3,2,4043,桐本康臣,finish,57,75,6.72,2,0.14,1.52.4,まくり,1800,晴,南西,4,4,3-1-2,8510,1-2-3,370,3-1,3650,1-3,440
宮島,2026/5/18,10,4,6,5348,小林甘寧,finish,66,54,6.68,6,0.17,1.53.9,まくり,1800,晴,南西,4,4,3-1-2,8510,1-2-3,370,3-1,3650,1-3,440
宮島,2026/5/18,10,5,4,4663,籾山佳岳,finish,11,78,6.73,4,0.07,1.54.4,まくり,1800,晴,南西,4,4,3-1-2,8510,1-2-3,370,3-1,3650,1-3,440
宮島,2026/5/18,10,6,5,4456,鎌倉涼,finish,15,62,6.65,5,0.16,1.54.8,まくり,1800,晴,南西,4,4,3-1-2,8510,1-2-3,370,3-1,3650,1-3,440
宮島,2026/5/18,11,1,2,4094,中島真二,finish,55,58,6.65,4,0.16,1.51.0,まくり,1800,晴,南西,5,5,2-4-1,16280,1-2-4,1590,2-4,4630,2-4,3070
宮島,2026/5/18,11,2,4,3350,藤本佳史,finish,24,77,6.73,5,0.14,1.52.2,まくり,1800,晴,南西,5,5,2-4-1,16280,1-2-4,1590,2-4,4630,2-4,3070
宮島,2026/5/18,11,3,1,4397,西村拓也,finish,17,31,6.65,1,0.27,1.52.5,まくり,1800,晴,南西,5,5,2-4-1,16280,1-2-4,1590,2-4,4630,2-4,3070
宮島,2026/5/18,11,4,6,4118,宇佐見淳,finish,58,63,6.68,6,0.11,1.54.1,まくり,1800,晴,南西,5,5,2-4-1,16280,1-2-4,1590,2-4,4630,2-4,3070
宮島,2026/5/18,11,5,3,4036,金田諭,finish,52,73,6.69,2,0.26,1.55.4,まくり,1800,晴,南西,5,5,2-4-1,16280,1-2-4,1590,2-4,4630,2-4,3070
宮島,2026/5/18,11,6,5,4874,池田奈津美,finish,38,29,6.66,3,0.27,1.57.6,まくり,1800,晴,南西,5,5,2-4-1,16280,1-2-4,1590,2-4,4630,2-4,3070
宮島,2026/5/18,12,1,1,4543,重木輝彦,finish,72,14,6.59,1,0.14,1.47.8,逃げ,1800,晴,南西,5,4,1-3-2,880,1-2-3,430,1-3,210,1-3,170
宮島,2026/5/18,12,2,3,5193,米丸乃絵,finish,65,57,6.66,3,0.11,1.49.9,逃げ,1800,晴,南西,5,4,1-3-2,880,1-2-3,430,1-3,210,1-3,170
宮島,2026/5/18,12,3,2,4382,高山智至,finish,76,68,6.70,2,0.12,1.52.7,逃げ,1800,晴,南西,5,4,1-3-2,880,1-2-3,430,1-3,210,1-3,170
宮島,2026/5/18,12,4,4,3805,高橋英之,finish,29,66,6.66,4,0.06,1.53.8,逃げ,1800,晴,南西,5,4,1-3-2,880,1-2-3,430,1-3,210,1-3,170
宮島,2026/5/18,12,5,6,4560,庄司樹良々,finish,60,24,6.70,6,0.14,1.54.1,逃げ,1800,晴,南西,5,4,1-3-2,880,1-2-3,430,1-3,210,1-3,170
宮島,2026/5/18,12,6,5,4581,吉村誠,finish,23,64,6.73,5,0.09,1.56.0,逃げ,1800,晴,南西,5,4,1-3-2,880,1-2-3,430,1-3,210,1-3,170
丸亀,2026/5/18,1,1,1,3224,栗山繁洋,finish,54,51,6.66,1,0.09,1.53.7,逃げ,1800,晴,西,2,2,1-3-4,1820,1-3-4,450,1-3,660,1-3,320
丸亀,2026/5/18,1,2,3,4557,松尾光広,finish,40,63,6.71,3,0.11,1.56.3,逃げ,1800,晴,西,2,2,1-3-4,1820,1-3-4,450,1-3,660,1-3,320
丸亀,2026/5/18,1,3,4,4390,松本弓雄,finish,62,53,6.76,4,0.09,1.57.7,逃げ,1800,晴,西,2,2,1-3-4,1820,1-3-4,450,1-3,660,1-3,320
丸亀,2026/5/18,1,4,2,4697,國弘翔平,finish,12,64,6.73,2,0.13,1.59.4,逃げ,1800,晴,西,2,2,1-3-4,1820,1-3-4,450,1-3,660,1-3,320
丸亀,2026/5/18,1,5,5,3906,飯山晃三,finish,7,2,6.82,5,0.17,2.01.6,逃げ,1800,晴,西,2,2,1-3-4,1820,1-3-4,450,1-3,660,1-3,320
丸亀,2026/5/18,1,,6,5453,久保翔耶,S1,,,,,,,,,,,,,,,,,,,,
丸亀,2026/5/18,2,1,1,4177,萬正嗣,finish,53,61,6.75,1,0.18,1.50.9,逃げ,1800,晴,西,2,2,1-4-2,2200,1-2-4,1010,1-4,430,1-4,250
丸亀,2026/5/18,2,2,4,5054,佐々木大河,finish,29,56,6.74,4,0.16,1.51.3,逃げ,1800,晴,西,2,2,1-4-2,2200,1-2-4,1010,1-4,430,1-4,250
丸亀,2026/5/18,2,3,2,5268,山本幸也,finish,24,35,6.76,2,0.31,1.53.0,逃げ,1800,晴,西,2,2,1-4-2,2200,1-2-4,1010,1-4,430,1-4,250
丸亀,2026/5/18,2,4,3,3809,吉田光,finish,16,59,6.75,3,0.18,1.54.5,逃げ,1800,晴,西,2,2,1-4-2,2200,1-2-4,1010,1-4,430,1-4,250
丸亀,2026/5/18,2,5,6,4931,木谷賢太,finish,32,60,6.78,6,0.21,1.54.7,逃げ,1800,晴,西,2,2,1-4-2,2200,1-2-4,1010,1-4,430,1-4,250
丸亀,2026/5/18,2,6,5,4041,小林基樹,finish,31,4,6.72,5,0.24,1.57.3,逃げ,1800,晴,西,2,2,1-4-2,2200,1-2-4,1010,1-4,430,1-4,250
丸亀,2026/5/18,3,1,6,3771,折下寛法,finish,20,25,6.71,5,0.12,1.50.4,抜き,1800,晴,西,3,3,6-3-4,6370,3-4-6,650,6-3,3010,3-6,460
丸亀,2026/5/18,3,2,3,4538,笠置博之,finish,44,57,6.56,6,0.09,1.52.1,抜き,1800,晴,西,3,3,6-3-4,6370,3-4-6,650,6-3,3010,3-6,460
丸亀,2026/5/18,3,3,4,4437,中田元泰,finish,23,17,6.77,3,0.14,1.53.2,抜き,1800,晴,西,3,3,6-3-4,6370,3-4-6,650,6-3,3010,3-6,460
丸亀,2026/5/18,3,4,1,3880,浅見宗孝,finish,48,29,6.71,1,0.20,1.53.3,抜き,1800,晴,西,3,3,6-3-4,6370,3-4-6,650,6-3,3010,3-6,460
丸亀,2026/5/18,3,5,2,5154,村松栄太,finish,50,41,6.81,2,0.21,1.55.3,抜き,1800,晴,西,3,3,6-3-4,6370,3-4-6,650,6-3,3010,3-6,460
丸亀,2026/5/18,3,6,5,5392,安武一也,finish,34,54,6.74,4,0.22,1.56.5,抜き,1800,晴,西,3,3,6-3-4,6370,3-4-6,650,6-3,3010,3-6,460
丸亀,2026/5/18,4,1,1,4368,山口隆史,finish,55,44,6.63,1,0.02,1.48.8,逃げ,1800,晴,北西,3,3,1-3-4,3310,1-3-4,1410,1-3,620,1-3,460
丸亀,2026/5/18,4,2,3,3641,一瀬明,finish,2,27,6.90,3,0.12,1.50.2,逃げ,1800,晴,北西,3,3,1-3-4,3310,1-3-4,1410,1-3,620,1-3,460
丸亀,2026/5/18,4,3,4,4092,岡部大輔,finish,39,26,6.75,4,0.10,1.52.1,逃げ,1800,晴,北西,3,3,1-3-4,3310,1-3-4,1410,1-3,620,1-3,460
丸亀,2026/5/18,4,4,2,5032,谷口知優,finish,57,38,6.69,2,0.09,1.52.5,逃げ,1800,晴,北西,3,3,1-3-4,3310,1-3-4,1410,1-3,620,1-3,460
丸亀,2026/5/18,4,5,5,4967,中村魁生,finish,33,18,6.76,5,0.13,1.54.6,逃げ,1800,晴,北西,3,3,1-3-4,3310,1-3-4,1410,1-3,620,1-3,460
丸亀,2026/5/18,4,6,6,3411,池上隆行,finish,46,10,6.78,6,0.16,1.55.3,逃げ,1800,晴,北西,3,3,1-3-4,3310,1-3-4,1410,1-3,620,1-3,460
丸亀,2026/5/18,5,1,1,5044,渡邉健,finish,41,45,6.88,1,0.03,1.50.0,逃げ,1800,晴,西,3,3,1-6-3,9840,1-3-6,1900,1-6,3050,1-6,1810
丸亀,2026/5/18,5,2,6,4817,渡邉翼,finish,52,55,6.76,6,0.12,1.50.9,逃げ,1800,晴,西,3,3,1-6-3,9840,1-3-6,1900,1-6,3050,1-6,1810
丸亀,2026/5/18,5,3,3,4872,山下流心,finish,1,37,6.72,3,0.13,1.53.3,逃げ,1800,晴,西,3,3,1-6-3,9840,1-3-6,1900,1-6,3050,1-6,1810
丸亀,2026/5/18,5,4,2,3554,仲口博崇,finish,19,47,6.68,2,0.16,1.53.9,逃げ,1800,晴,西,3,3,1-6-3,9840,1-3-6,1900,1-6,3050,1-6,1810
丸亀,2026/5/18,5,5,4,3741,松尾基成,finish,36,24,6.74,4,0.15,1.55.4,逃げ,1800,晴,西,3,3,1-6-3,9840,1-3-6,1900,1-6,3050,1-6,1810
丸亀,2026/5/18,5,6,5,3568,木村光宏,finish,3,9,6.72,5,0.17,1.57.0,逃げ,1800,晴,西,3,3,1-6-3,9840,1-3-6,1900,1-6,3050,1-6,1810
丸亀,2026/5/18,6,1,1,4259,真庭明志,finish,60,12,6.75,1,0.17,1.49.3,逃げ,1800,晴,西,2,2,1-4-3,690,1-3-4,190,1-4,350,1-4,150
丸亀,2026/5/18,6,2,4,4324,海野康志郎,finish,66,11,6.78,4,0.23,1.50.7,逃げ,1800,晴,西,2,2,1-4-3,690,1-3-4,190,1-4,350,1-4,150
丸亀,2026/5/18,6,3,3,5139,大場恒季,finish,17,50,6.72,3,0.26,1.51.6,逃げ,1800,晴,西,2,2,1-4-3,690,1-3-4,190,1-4,350,1-4,150
丸亀,2026/5/18,6,4,2,3859,多羅尾達之,finish,43,23,6.72,2,0.23,1.53.7,逃げ,1800,晴,西,2,2,1-4-3,690,1-3-4,190,1-4,350,1-4,150
丸亀,2026/5/18,6,5,5,5453,久保翔耶,finish,21,19,6.75,6,0.26,1.55.1,逃げ,1800,晴,西,2,2,1-4-3,690,1-3-4,190,1-4,350,1-4,150
丸亀,2026/5/18,6,6,6,3297,藤丸光一,finish,18,13,6.72,5,0.24,1.56.0,逃げ,1800,晴,西,2,2,1-4-3,690,1-3-4,190,1-4,350,1-4,150
丸亀,2026/5/18,7,1,2,4557,松尾光広,finish,40,63,6.67,2,0.18,1.50.7,差し,1800,晴,西,1,1,2-1-6,24630,1-2-6,8310,2-1,1730,1-2,1020
丸亀,2026/5/18,7,2,1,5154,村松栄太,finish,50,41,6.82,1,0.22,1.51.8,差し,1800,晴,西,1,1,2-1-6,24630,1-2-6,8310,2-1,1730,1-2,1020
丸亀,2026/5/18,7,3,6,3809,吉田光,finish,16,59,6.81,6,0.19,1.52.9,差し,1800,晴,西,1,1,2-1-6,24630,1-2-6,8310,2-1,1730,1-2,1020
丸亀,2026/5/18,7,4,3,3251,平石和男,finish,59,65,6.81,3,0.18,1.53.3,差し,1800,晴,西,1,1,2-1-6,24630,1-2-6,8310,2-1,1730,1-2,1020
丸亀,2026/5/18,7,5,5,3550,都築正治,finish,10,46,6.84,5,0.22,1.55.1,差し,1800,晴,西,1,1,2-1-6,24630,1-2-6,8310,2-1,1730,1-2,1020
丸亀,2026/5/18,7,6,4,3557,太田和美,finish,64,66,6.84,4,0.21,1.56.0,差し,1800,晴,西,1,1,2-1-6,24630,1-2-6,8310,2-1,1730,1-2,1020
丸亀,2026/5/18,8,1,4,5141,大澤風葵,finish,30,40,6.83,4,0.10,1.49.6,まくり差し,1800,晴,北西,1,1,4-2-5,4850,2-4-5,2370,4-2,2330,2-4,1580
丸亀,2026/5/18,8,2,2,5054,佐々木大河,finish,29,56,6.85,2,0.19,1.50.7,まくり差し,1800,晴,北西,1,1,4-2-5,4850,2-4-5,2370,4-2,2330,2-4,1580
丸亀,2026/5/18,8,3,5,4390,松本弓雄,finish,62,53,6.79,5,0.13,1.52.6,まくり差し,1800,晴,北西,1,1,4-2-5,4850,2-4-5,2370,4-2,2330,2-4,1580
丸亀,2026/5/18,8,4,3,4567,上村慎太郎,finish,45,32,6.74,3,0.22,1.54.1,まくり差し,1800,晴,北西,1,1,4-2-5,4850,2-4-5,2370,4-2,2330,2-4,1580
丸亀,2026/5/18,8,5,1,3612,馬袋義則,finish,15,22,6.71,1,0.26,1.55.0,まくり差し,1800,晴,北西,1,1,4-2-5,4850,2-4-5,2370,4-2,2330,2-4,1580
丸亀,2026/5/18,8,6,6,5392,安武一也,finish,34,54,6.84,6,0.11,1.55.1,まくり差し,1800,晴,北西,1,1,4-2-5,4850,2-4-5,2370,4-2,2330,2-4,1580
丸亀,2026/5/18,9,1,1,3304,烏野賢太,finish,58,16,6.76,1,0.12,1.49.0,逃げ,1800,晴,西,1,1,1-2-5,520,1-2-5,240,1-2,180,1-2,160
丸亀,2026/5/18,9,2,2,4002,古結宏,finish,22,43,6.77,2,0.17,1.51.1,逃げ,1800,晴,西,1,1,1-2-5,520,1-2-5,240,1-2,180,1-2,160
丸亀,2026/5/18,9,3,5,4174,赤坂俊輔,finish,27,20,6.87,5,0.18,1.52.1,逃げ,1800,晴,西,1,1,1-2-5,520,1-2-5,240,1-2,180,1-2,160
丸亀,2026/5/18,9,4,4,4041,小林基樹,finish,31,4,6.80,4,0.19,1.53.8,逃げ,1800,晴,西,1,1,1-2-5,520,1-2-5,240,1-2,180,1-2,160
丸亀,2026/5/18,9,5,3,4697,國弘翔平,finish,12,64,6.73,3,0.15,1.54.7,逃げ,1800,晴,西,1,1,1-2-5,520,1-2-5,240,1-2,180,1-2,160
丸亀,2026/5/18,9,6,6,5032,谷口知優,finish,57,38,6.82,6,0.18,1.54.9,逃げ,1800,晴,西,1,1,1-2-5,520,1-2-5,240,1-2,180,1-2,160
丸亀,2026/5/18,10,1,5,4324,海野康志郎,finish,66,11,6.78,2,0.12,1.49.5,差し,1800,晴,無風,0,0,5-2-4,3390,2-4-5,1190,5-2,790,2-5,420
丸亀,2026/5/18,10,2,2,3300,川崎智幸,finish,13,8,6.80,1,0.15,1.49.9,差し,1800,晴,無風,0,0,5-2-4,3390,2-4-5,1190,5-2,790,2-5,420
丸亀,2026/5/18,10,3,4,4177,萬正嗣,finish,53,61,6.87,5,0.17,1.52.8,差し,1800,晴,無風,0,0,5-2-4,3390,2-4-5,1190,5-2,790,2-5,420
丸亀,2026/5/18,10,4,3,3741,松尾基成,finish,36,24,6.73,4,0.15,1.53.7,差し,1800,晴,無風,0,0,5-2-4,3390,2-4-5,1190,5-2,790,2-5,420
丸亀,2026/5/18,10,5,6,3906,飯山晃三,finish,7,2,6.86,6,0.16,1.54.2,差し,1800,晴,無風,0,0,5-2-4,3390,2-4-5,1190,5-2,790,2-5,420
丸亀,2026/5/18,10,6,1,4538,笠置博之,finish,44,57,6.62,3,0.79,2.02.3,差し,1800,晴,無風,0,0,5-2-4,3390,2-4-5,1190,5-2,790,2-5,420
丸亀,2026/5/18,11,1,1,3554,仲口博崇,finish,19,47,6.69,1,0.23,1.49.3,逃げ,1800,晴,北西,1,1,1-2-4,910,1-2-4,380,1-2,330,1-2,200
丸亀,2026/5/18,11,2,2,4931,木谷賢太,finish,32,60,6.78,2,0.25,1.50.8,逃げ,1800,晴,北西,1,1,1-2-4,910,1-2-4,380,1-2,330,1-2,200
丸亀,2026/5/18,11,3,4,4967,中村魁生,finish,33,18,6.78,4,0.22,1.51.8,逃げ,1800,晴,北西,1,1,1-2-4,910,1-2-4,380,1-2,330,1-2,200
丸亀,2026/5/18,11,4,5,3771,折下寛法,finish,20,25,6.75,6,0.31,1.52.6,逃げ,1800,晴,北西,1,1,1-2-4,910,1-2-4,380,1-2,330,1-2,200
丸亀,2026/5/18,11,5,6,3251,平石和男,finish,59,65,6.77,5,0.27,1.53.5,逃げ,1800,晴,北西,1,1,1-2-4,910,1-2-4,380,1-2,330,1-2,200
丸亀,2026/5/18,11,6,3,4259,真庭明志,finish,60,12,6.78,3,0.24,1.53.8,逃げ,1800,晴,北西,1,1,1-2-4,910,1-2-4,380,1-2,330,1-2,200
丸亀,2026/5/18,12,1,5,4817,渡邉翼,finish,52,55,6.74,5,0.15,1.48.9,まくり差し,1800,晴,北,1,1,5-3-4,131120,3-4-5,12090,5-3,13340,3-5,5230
丸亀,2026/5/18,12,2,3,3612,馬袋義則,finish,15,22,6.85,3,0.14,1.50.2,まくり差し,1800,晴,北,1,1,5-3-4,131120,3-4-5,12090,5-3,13340,3-5,5230
丸亀,2026/5/18,12,3,4,3641,一瀬明,finish,2,27,6.83,4,0.21,1.51.7,まくり差し,1800,晴,北,1,1,5-3-4,131120,3-4-5,12090,5-3,13340,3-5,5230
丸亀,2026/5/18,12,4,6,5139,大場恒季,finish,17,50,6.72,6,0.22,1.51.7,まくり差し,1800,晴,北,1,1,5-3-4,131120,3-4-5,12090,5-3,13340,3-5,5230
丸亀,2026/5/18,12,5,1,3557,太田和美,finish,64,66,6.70,1,0.16,1.52.7,まくり差し,1800,晴,北,1,1,5-3-4,131120,3-4-5,12090,5-3,13340,3-5,5230
丸亀,2026/5/18,12,6,2,4437,中田元泰,finish,23,17,6.79,2,0.15,1.53.4,まくり差し,1800,晴,北,1,1,5-3-4,131120,3-4-5,12090,5-3,13340,3-5,5230
