会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
宮島,2026/3/11,12,5,3,4679,植田太一,finish,58,21,6.68,3,0.25,1.56.2,1-5-4,4940,1-4-5,1200,1-5,1330,1-5,890
宮島,2026/3/11,12,6,2,3849,中岡正彦,finish,63,58,6.70,2,0.07,1.58.4,1-5-4,4940,1-4-5,1200,1-5,1330,1-5,890
児島,2026/3/11,1,1,6,3339,泉具巳,finish,61,18,6.76,6,0.15,1.47.5,6-1-3,83040,1-3-6,2160,6-1,46880,1-6,3290
児島,2026/3/11,1,2,1,3333,丸尾義孝,finish,31,66,6.70,1,0.20,1.49.2,6-1-3,83040,1-3-6,2160,6-1,46880,1-6,3290
児島,2026/3/11,1,3,3,3661,柳瀬興志,finish,44,59,6.74,3,0.20,1.50.0,6-1-3,83040,1-3-6,2160,6-1,46880,1-6,3290
児島,2026/3/11,1,4,2,3284,渡邊伸太郎,finish,51,17,6.74,2,0.26,1.52.0,6-1-3,83040,1-3-6,2160,6-1,46880,1-6,3290
児島,2026/3/11,1,5,4,5337,出畑孝成,finish,22,62,6.89,4,0.18,. .,6-1-3,83040,1-3-6,2160,6-1,46880,1-6,3290
児島,2026/3/11,1,6,5,4580,長谷川雅和,finish,32,36,6.79,5,0.11,. .,6-1-3,83040,1-3-6,2160,6-1,46880,1-6,3290
児島,2026/3/11,2,1,3,4416,三宅健太,finish,11,31,6.71,3,0.09,1.48.6,3-1-4,2200,1-3-4,430,3-1,1160,1-3,330
児島,2026/3/11,2,2,1,3949,今出晋二,finish,38,37,6.69,1,0.09,1.49.3,3-1-4,2200,1-3-4,430,3-1,1160,1-3,330
児島,2026/3/11,2,3,4,3771,折下寛法,finish,40,45,6.80,4,0.06,1.50.6,3-1-4,2200,1-3-4,430,3-1,1160,1-3,330
児島,2026/3/11,2,4,5,3875,廣中良一,finish,35,51,6.83,5,0.11,1.51.9,3-1-4,2200,1-3-4,430,3-1,1160,1-3,330
児島,2026/3/11,2,5,6,3477,近藤稔也,finish,52,28,6.83,6,0.10,. .,3-1-4,2200,1-3-4,430,3-1,1160,1-3,330
児島,2026/3/11,2,6,2,4705,吉川勇作,finish,16,57,6.74,2,0.06,. .,3-1-4,2200,1-3-4,430,3-1,1160,1-3,330
児島,2026/3/11,3,1,4,4587,木田峰由季,finish,21,58,6.72,4,0.10,1.47.3,4-1-5,6250,1-4-5,1870,4-1,2070,1-4,500
児島,2026/3/11,3,2,1,3761,山本光雄,finish,36,32,6.75,1,0.16,1.48.8,4-1-5,6250,1-4-5,1870,4-1,2070,1-4,500
児島,2026/3/11,3,3,5,4251,川崎誠志,finish,34,69,6.79,5,0.18,1.50.4,4-1-5,6250,1-4-5,1870,4-1,2070,1-4,500
児島,2026/3/11,3,4,3,4543,重木輝彦,finish,50,30,6.69,3,0.13,1.51.6,4-1-5,6250,1-4-5,1870,4-1,2070,1-4,500
児島,2026/3/11,3,5,2,3161,古場輝義,finish,12,33,6.75,2,0.19,. .,4-1-5,6250,1-4-5,1870,4-1,2070,1-4,500
児島,2026/3/11,3,6,6,5438,星田夢結,finish,45,26,6.84,6,0.20,. .,4-1-5,6250,1-4-5,1870,4-1,2070,1-4,500
児島,2026/3/11,4,1,3,4895,門間雄大,finish,19,25,6.71,3,0.11,1.48.3,3-1-2,10170,1-2-3,930,3-1,2300,1-3,1840
児島,2026/3/11,4,2,1,3224,栗山繁洋,finish,24,29,6.82,1,0.09,1.49.4,3-1-2,10170,1-2-3,930,3-1,2300,1-3,1840
児島,2026/3/11,4,3,2,4069,山本修一,finish,14,64,6.85,2,0.08,1.49.5,3-1-2,10170,1-2-3,930,3-1,2300,1-3,1840
児島,2026/3/11,4,4,6,5344,谷口丞,finish,69,46,6.72,6,0.18,1.51.8,3-1-2,10170,1-2-3,930,3-1,2300,1-3,1840
児島,2026/3/11,4,5,4,4786,佐藤博亮,finish,63,60,6.79,4,0.09,. .,3-1-2,10170,1-2-3,930,3-1,2300,1-3,1840
児島,2026/3/11,4,6,5,4260,中越博紀,finish,18,61,6.79,5,0.22,. .,3-1-2,10170,1-2-3,930,3-1,2300,1-3,1840
児島,2026/3/11,5,1,3,4243,西村歩,finish,54,42,6.70,3,0.14,1.47.1,3-1-4,3300,1-3-4,600,3-1,1020,1-3,250
児島,2026/3/11,5,2,1,3900,香川素子,finish,27,75,6.77,1,0.11,1.48.7,3-1-4,3300,1-3-4,600,3-1,1020,1-3,250
児島,2026/3/11,5,3,4,5277,井上未都,finish,64,63,6.78,4,0.18,1.49.9,3-1-4,3300,1-3-4,600,3-1,1020,1-3,250
児島,2026/3/11,5,4,5,4050,田口節子,finish,29,13,6.76,5,0.18,1.52.1,3-1-4,3300,1-3-4,600,3-1,1020,1-3,250
児島,2026/3/11,5,5,6,4317,木村紗友希,finish,68,39,6.72,6,0.28,. .,3-1-4,3300,1-3-4,600,3-1,1020,1-3,250
児島,2026/3/11,5,6,2,5305,伊藤栞,finish,67,53,6.76,2,0.14,. .,3-1-4,3300,1-3-4,600,3-1,1020,1-3,250
児島,2026/3/11,6,1,1,4102,益田啓司,finish,70,35,6.73,1,0.18,1.48.3,1-4-5,5640,1-4-5,3120,1-4,810,1-4,400
児島,2026/3/11,6,2,4,4520,高倉孝太,finish,56,74,6.80,4,0.30,1.49.3,1-4-5,5640,1-4-5,3120,1-4,810,1-4,400
児島,2026/3/11,6,3,5,3284,渡邊伸太郎,finish,51,17,6.94,5,0.31,1.50.9,1-4-5,5640,1-4-5,3120,1-4,810,1-4,400
児島,2026/3/11,6,4,2,3915,繁野谷圭介,finish,23,72,6.90,2,0.22,1.51.9,1-4-5,5640,1-4-5,3120,1-4,810,1-4,400
児島,2026/3/11,6,5,6,3478,嶋田貴支,finish,60,41,6.96,6,0.30,. .,1-4-5,5640,1-4-5,3120,1-4,810,1-4,400
児島,2026/3/11,6,6,3,3550,都築正治,finish,55,44,6.77,3,0.24,. .,1-4-5,5640,1-4-5,3120,1-4,810,1-4,400
児島,2026/3/11,7,1,1,4651,佐藤大騎,finish,65,48,6.81,1,0.18,1.47.7,1-6-2,7050,1-2-6,610,1-6,3170,1-6,1740
児島,2026/3/11,7,2,6,4772,石丸海渡,finish,53,19,6.85,6,0.12,1.49.3,1-6-2,7050,1-2-6,610,1-6,3170,1-6,1740
児島,2026/3/11,7,3,2,4718,北川太一,finish,20,65,6.76,2,0.11,1.49.3,1-6-2,7050,1-2-6,610,1-6,3170,1-6,1740
児島,2026/3/11,7,4,3,4580,長谷川雅和,finish,32,36,6.71,3,0.14,1.51.7,1-6-2,7050,1-2-6,610,1-6,3170,1-6,1740
児島,2026/3/11,7,5,5,5262,鈴木章司,finish,46,73,6.88,5,0.12,. .,1-6-2,7050,1-2-6,610,1-6,3170,1-6,1740
児島,2026/3/11,7,6,4,4059,入澤友治,finish,48,21,6.88,4,0.21,. .,1-6-2,7050,1-2-6,610,1-6,3170,1-6,1740
児島,2026/3/11,8,1,5,4553,坪口竜也,finish,33,16,6.80,6,0.20,1.56.3,5-1-3,18700,1-3-5,1450,5-1,5240,1-5,1980
児島,2026/3/11,8,2,1,3161,古場輝義,finish,12,33,6.78,1,0.25,1.58.2,5-1-3,18700,1-3-5,1450,5-1,5240,1-5,1980
児島,2026/3/11,8,3,3,3771,折下寛法,finish,40,45,6.78,4,0.18,2.01.6,5-1-3,18700,1-3-5,1450,5-1,5240,1-5,1980
児島,2026/3/11,8,4,4,3661,柳瀬興志,finish,44,59,6.77,5,0.20,2.03.5,5-1-3,18700,1-3-5,1450,5-1,5240,1-5,1980
児島,2026/3/11,8,5,2,4984,森下愛梨,finish,28,14,6.76,3,0.45,. .,5-1-3,18700,1-3-5,1450,5-1,5240,1-5,1980
児島,2026/3/11,8,,6,3024,西島義則,S1,,,,,,,,,,,,,,
児島,2026/3/11,9,1,1,3349,吉田一郎,finish,13,67,6.80,1,0.17,1.47.8,1-3-5,930,1-3-5,580,1-3,240,1-3,290
児島,2026/3/11,9,2,3,3333,丸尾義孝,finish,31,66,6.90,3,0.21,1.50.1,1-3-5,930,1-3-5,580,1-3,240,1-3,290
児島,2026/3/11,9,3,5,4895,門間雄大,finish,19,25,6.88,5,0.28,1.52.0,1-3-5,930,1-3-5,580,1-3,240,1-3,290
児島,2026/3/11,9,4,6,3951,石川吉鎬,finish,62,15,6.89,6,0.31,1.53.1,1-3-5,930,1-3-5,580,1-3,240,1-3,290
児島,2026/3/11,9,5,4,4416,三宅健太,finish,11,31,6.87,4,0.29,. .,1-3-5,930,1-3-5,580,1-3,240,1-3,290
児島,2026/3/11,9,6,2,4251,川崎誠志,finish,34,69,6.86,2,0.26,. .,1-3-5,930,1-3-5,580,1-3,240,1-3,290
児島,2026/3/11,10,1,2,3339,泉具巳,finish,61,18,6.84,2,0.23,1.48.5,2-1-6,7390,1-2-6,950,2-1,3210,1-2,820
児島,2026/3/11,10,2,1,4243,西村歩,finish,54,42,6.78,1,0.27,1.49.5,2-1-6,7390,1-2-6,950,2-1,3210,1-2,820
児島,2026/3/11,10,3,6,4287,今井貴士,finish,66,68,6.83,6,0.18,1.51.1,2-1-6,7390,1-2-6,950,2-1,3210,1-2,820
児島,2026/3/11,10,4,4,3761,山本光雄,finish,36,32,6.84,4,0.22,1.52.9,2-1-6,7390,1-2-6,950,2-1,3210,1-2,820
児島,2026/3/11,10,5,5,4705,吉川勇作,finish,16,57,6.80,5,0.12,. .,2-1-6,7390,1-2-6,950,2-1,3210,1-2,820
児島,2026/3/11,10,6,3,4260,中越博紀,finish,18,61,6.89,3,0.35,. .,2-1-6,7390,1-2-6,950,2-1,3210,1-2,820
児島,2026/3/11,11,1,3,4587,木田峰由季,finish,21,58,6.75,3,0.10,1.48.0,3-5-1,5220,1-3-5,330,3-5,2870,3-5,1120
児島,2026/3/11,11,2,5,4718,北川太一,finish,20,65,6.87,5,0.12,1.48.4,3-5-1,5220,1-3-5,330,3-5,2870,3-5,1120
児島,2026/3/11,11,3,1,4069,山本修一,finish,14,64,6.80,1,0.12,1.50.3,3-5-1,5220,1-3-5,330,3-5,2870,3-5,1120
児島,2026/3/11,11,4,6,5277,井上未都,finish,64,63,6.78,6,0.12,1.50.9,3-5-1,5220,1-3-5,330,3-5,2870,3-5,1120
児島,2026/3/11,11,5,2,3875,廣中良一,finish,35,51,6.72,2,0.17,. .,3-5-1,5220,1-3-5,330,3-5,2870,3-5,1120
児島,2026/3/11,11,6,4,3550,都築正治,finish,55,44,6.77,4,0.10,. .,3-5-1,5220,1-3-5,330,3-5,2870,3-5,1120
児島,2026/3/11,12,1,1,4050,田口節子,finish,29,13,6.81,1,0.11,1.47.4,1-4-5,1480,1-4-5,550,1-4,410,1-4,480
児島,2026/3/11,12,2,4,4543,重木輝彦,finish,50,30,6.76,4,0.14,1.48.1,1-4-5,1480,1-4-5,550,1-4,410,1-4,480
児島,2026/3/11,12,3,5,4772,石丸海渡,finish,53,19,6.84,5,0.12,1.49.9,1-4-5,1480,1-4-5,550,1-4,410,1-4,480
児島,2026/3/11,12,4,3,4102,益田啓司,finish,70,35,6.87,3,0.15,1.51.5,1-4-5,1480,1-4-5,550,1-4,410,1-4,480
児島,2026/3/11,12,5,6,4786,佐藤博亮,finish,63,60,6.93,6,0.11,. .,1-4-5,1480,1-4-5,550,1-4,410,1-4,480
児島,2026/3/11,12,6,2,3024,西島義則,finish,26,49,6.80,2,0.16,. .,1-4-5,1480,1-4-5,550,1-4,410,1-4,480
尼崎,2026/3/11,1,1,3,3988,古川誠之,finish,8,23,6.73,3,0.07,1.48.4,3-1-2,1680,1-2-3,270,3-1,560,1-3,230
尼崎,2026/3/11,1,2,1,4781,西舘果里,finish,20,56,6.71,1,0.08,1.49.2,3-1-2,1680,1-2-3,270,3-1,560,1-3,230
尼崎,2026/3/11,1,3,2,3893,汐崎正則,finish,34,67,6.78,2,0.10,1.51.2,3-1-2,1680,1-2-3,270,3-1,560,1-3,230
尼崎,2026/3/11,1,4,5,3454,井川大作,finish,31,64,6.81,5,0.07,1.51.5,3-1-2,1680,1-2-3,270,3-1,560,1-3,230
尼崎,2026/3/11,1,5,6,4020,川上清人,finish,27,41,6.90,6,0.12,1.53.6,3-1-2,1680,1-2-3,270,3-1,560,1-3,230
尼崎,2026/3/11,1,6,4,4275,菅野はやか,finish,46,39,6.89,4,0.09,1.56.5,3-1-2,1680,1-2-3,270,3-1,560,1-3,230
尼崎,2026/3/11,2,1,1,5184,飯塚響,finish,49,27,6.75,1,0.20,1.48.9,1-3-5,7940,1-3-5,2530,1-3,2380,1-3,1130
尼崎,2026/3/11,2,2,3,5037,田頭虎親,finish,35,13,6.80,3,0.15,1.50.2,1-3-5,7940,1-3-5,2530,1-3,2380,1-3,1130
尼崎,2026/3/11,2,3,5,3385,渡邉睦広,finish,24,40,6.88,5,0.16,1.50.6,1-3-5,7940,1-3-5,2530,1-3,2380,1-3,1130
尼崎,2026/3/11,2,4,4,4925,森悠稀,finish,18,48,6.77,4,0.13,1.51.8,1-3-5,7940,1-3-5,2530,1-3,2380,1-3,1130
尼崎,2026/3/11,2,5,2,5048,眞鳥康太,finish,44,65,6.78,2,0.18,1.52.5,1-3-5,7940,1-3-5,2530,1-3,2380,1-3,1130
尼崎,2026/3/11,2,6,6,4989,石原翼,finish,16,24,6.72,6,0.20,1.54.2,1-3-5,7940,1-3-5,2530,1-3,2380,1-3,1130
尼崎,2026/3/11,3,1,4,5150,坂本雄紀,finish,37,12,6.91,4,0.11,1.48.4,4-5-6,2850,4-5-6,750,4-5,2120,4-5,1010
尼崎,2026/3/11,3,2,5,3998,冨成謙児,finish,29,50,6.86,5,0.15,1.49.5,4-5-6,2850,4-5-6,750,4-5,2120,4-5,1010
尼崎,2026/3/11,3,3,6,4735,角山雄哉,finish,43,15,6.87,6,0.17,1.51.8,4-5-6,2850,4-5-6,750,4-5,2120,4-5,1010
尼崎,2026/3/11,3,4,3,3277,齋藤勇,finish,11,30,6.87,3,0.19,1.53.5,4-5-6,2850,4-5-6,750,4-5,2120,4-5,1010
尼崎,2026/3/11,3,5,1,4813,宮内直哉,finish,28,71,6.90,1,0.28,1.56.0,4-5-6,2850,4-5-6,750,4-5,2120,4-5,1010
尼崎,2026/3/11,3,6,2,4966,田川大貴,finish,60,60,6.89,2,0.23,1.58.4,4-5-6,2850,4-5-6,750,4-5,2120,4-5,1010
尼崎,2026/3/11,4,1,2,5049,松井友汰,finish,12,29,6.81,2,0.27,1.48.6,2-4-5,8600,2-4-5,1250,2-4,3970,2-4,1910
尼崎,2026/3/11,4,2,4,4574,東潤樹,finish,48,31,6.83,4,0.25,1.50.0,2-4-5,8600,2-4-5,1250,2-4,3970,2-4,1910
尼崎,2026/3/11,4,3,5,5160,藤森陸斗,finish,41,32,6.76,5,0.22,1.51.4,2-4-5,8600,2-4-5,1250,2-4,3970,2-4,1910
尼崎,2026/3/11,4,4,1,3787,天野誠,finish,25,17,6.79,1,0.32,1.51.9,2-4-5,8600,2-4-5,1250,2-4,3970,2-4,1910
尼崎,2026/3/11,4,5,3,4550,石岡将太,finish,58,49,6.77,3,0.27,1.53.2,2-4-5,8600,2-4-5,1250,2-4,3970,2-4,1910
尼崎,2026/3/11,4,6,6,4062,後藤陽介,finish,33,34,6.83,6,0.26,1.54.1,2-4-5,8600,2-4-5,1250,2-4,3970,2-4,1910
尼崎,2026/3/11,5,1,3,4387,平山智加,finish,19,61,6.62,3,0.18,1.47.6,3-4-1,2280,1-3-4,860,3-4,250,3-4,180
尼崎,2026/3/11,5,2,4,4627,藤原菜希,finish,10,36,6.70,4,0.25,1.50.8,3-4-1,2280,1-3-4,860,3-4,250,3-4,180
尼崎,2026/3/11,5,3,1,5306,河内悠利杏,finish,17,46,6.73,1,0.15,1.52.8,3-4-1,2280,1-3-4,860,3-4,250,3-4,180
尼崎,2026/3/11,5,4,6,4781,西舘果里,finish,20,56,6.70,6,0.19,1.53.7,3-4-1,2280,1-3-4,860,3-4,250,3-4,180
尼崎,2026/3/11,5,5,5,4678,水野望美,finish,4,45,6.69,5,0.27,1.55.1,3-4-1,2280,1-3-4,860,3-4,250,3-4,180
尼崎,2026/3/11,5,6,2,4275,菅野はやか,finish,46,39,6.73,2,0.23,1.57.5,3-4-1,2280,1-3-4,860,3-4,250,3-4,180
尼崎,2026/3/11,6,1,1,5126,山下大輝,finish,38,63,6.66,1,0.20,1.48.5,1-3-4,790,1-3-4,130,1-3,370,1-3,400
尼崎,2026/3/11,6,2,3,3454,井川大作,finish,31,64,6.76,3,0.20,1.48.9,1-3-4,790,1-3-4,130,1-3,370,1-3,400
尼崎,2026/3/11,6,3,4,4649,和田操拓,finish,47,59,6.66,4,0.15,1.52.5,1-3-4,790,1-3-4,130,1-3,370,1-3,400
尼崎,2026/3/11,6,4,5,5037,田頭虎親,finish,35,13,6.72,6,0.19,1.54.1,1-3-4,790,1-3-4,130,1-3,370,1-3,400
尼崎,2026/3/11,6,5,2,4167,片岡秀樹,finish,3,73,6.77,2,0.18,1.56.1,1-3-4,790,1-3-4,130,1-3,370,1-3,400
尼崎,2026/3/11,6,6,6,3212,亀本勇樹,finish,23,58,6.77,5,0.24,2.03.2,1-3-4,790,1-3-4,130,1-3,370,1-3,400
尼崎,2026/3/11,7,1,3,3257,田頭実,finish,6,52,6.78,2,0.19,1.48.7,3-2-5,7320,2-3-5,3560,3-2,480,2-3,390
尼崎,2026/3/11,7,2,2,3385,渡邉睦広,finish,24,40,6.76,3,0.18,1.49.7,3-2-5,7320,2-3-5,3560,3-2,480,2-3,390
尼崎,2026/3/11,7,3,5,5184,飯塚響,finish,49,27,6.72,5,0.18,1.51.1,3-2-5,7320,2-3-5,3560,3-2,480,2-3,390
尼崎,2026/3/11,7,4,4,3998,冨成謙児,finish,29,50,6.70,4,0.18,1.52.8,3-2-5,7320,2-3-5,3560,3-2,480,2-3,390
尼崎,2026/3/11,7,5,6,3841,佐々木和伸,finish,40,68,6.77,6,0.19,1.53.3,3-2-5,7320,2-3-5,3560,3-2,480,2-3,390
尼崎,2026/3/11,7,6,1,4020,川上清人,finish,27,41,6.74,1,0.25,1.54.8,3-2-5,7320,2-3-5,3560,3-2,480,2-3,390
尼崎,2026/3/11,8,1,1,4062,後藤陽介,finish,33,34,6.72,1,0.13,1.49.8,1-3-4,3670,1-3-4,1490,1-3,1180,1-3,1180
尼崎,2026/3/11,8,2,3,4158,木場雄二郎,finish,36,19,6.69,3,0.18,1.50.6,1-3-4,3670,1-3-4,1490,1-3,1180,1-3,1180
尼崎,2026/3/11,8,3,4,4550,石岡将太,finish,58,49,6.69,4,0.13,1.51.2,1-3-4,3670,1-3-4,1490,1-3,1180,1-3,1180
尼崎,2026/3/11,8,4,6,5048,眞鳥康太,finish,44,65,6.63,6,0.20,1.52.0,1-3-4,3670,1-3-4,1490,1-3,1180,1-3,1180
尼崎,2026/3/11,8,5,2,5150,坂本雄紀,finish,37,12,6.67,2,0.18,1.53.7,1-3-4,3670,1-3-4,1490,1-3,1180,1-3,1180
尼崎,2026/3/11,8,6,5,4925,森悠稀,finish,18,48,6.70,5,0.16,1.56.5,1-3-4,3670,1-3-4,1490,1-3,1180,1-3,1180
尼崎,2026/3/11,9,1,1,4642,松尾夏海,finish,7,66,6.77,1,0.26,1.48.7,1-3-5,680,1-3-5,360,1-3,300,1-3,280
尼崎,2026/3/11,9,2,3,4678,水野望美,finish,4,45,6.68,3,0.22,1.49.8,1-3-5,680,1-3-5,360,1-3,300,1-3,280
尼崎,2026/3/11,9,3,5,3988,古川誠之,finish,8,23,6.75,5,0.27,1.51.0,1-3-5,680,1-3-5,360,1-3,300,1-3,280
尼崎,2026/3/11,9,4,4,4966,田川大貴,finish,60,60,6.73,4,0.19,1.51.2,1-3-5,680,1-3-5,360,1-3,300,1-3,280
尼崎,2026/3/11,9,5,6,3787,天野誠,finish,25,17,6.76,6,0.27,1.53.8,1-3-5,680,1-3-5,360,1-3,300,1-3,280
尼崎,2026/3/11,9,6,2,5306,河内悠利杏,finish,17,46,6.70,2,0.29,1.56.9,1-3-5,680,1-3-5,360,1-3,300,1-3,280
尼崎,2026/3/11,10,1,1,4989,石原翼,finish,16,24,6.69,1,0.24,1.49.2,1-3-5,970,1-3-5,540,1-3,250,1-3,230
尼崎,2026/3/11,10,2,3,4649,和田操拓,finish,47,59,6.73,3,0.20,1.50.4,1-3-5,970,1-3-5,540,1-3,250,1-3,230
尼崎,2026/3/11,10,3,5,4627,藤原菜希,finish,10,36,6.73,4,0.25,1.52.2,1-3-5,970,1-3-5,540,1-3,250,1-3,230
尼崎,2026/3/11,10,4,6,3893,汐崎正則,finish,34,67,6.77,6,0.26,1.54.0,1-3-5,970,1-3-5,540,1-3,250,1-3,230
尼崎,2026/3/11,10,5,2,4574,東潤樹,finish,48,31,6.78,2,0.27,1.55.4,1-3-5,970,1-3-5,540,1-3,250,1-3,230
尼崎,2026/3/11,10,6,4,4735,角山雄哉,finish,43,15,6.72,5,0.31,1.56.7,1-3-5,970,1-3-5,540,1-3,250,1-3,230
尼崎,2026/3/11,11,1,3,5160,藤森陸斗,finish,41,32,6.72,4,0.19,1.49.5,3-5-2,14230,2-3-5,1480,3-5,4690,3-5,2190
尼崎,2026/3/11,11,2,5,3257,田頭実,finish,6,52,6.74,2,0.22,1.49.8,3-5-2,14230,2-3-5,1480,3-5,4690,3-5,2190
尼崎,2026/3/11,11,3,2,5126,山下大輝,finish,38,63,6.64,3,0.18,1.51.2,3-5-2,14230,2-3-5,1480,3-5,4690,3-5,2190
尼崎,2026/3/11,11,4,6,5049,松井友汰,finish,12,29,6.75,6,0.20,1.51.5,3-5-2,14230,2-3-5,1480,3-5,4690,3-5,2190
尼崎,2026/3/11,11,5,4,4387,平山智加,finish,19,61,6.72,5,0.16,1.52.9,3-5-2,14230,2-3-5,1480,3-5,4690,3-5,2190
尼崎,2026/3/11,11,6,1,3841,佐々木和伸,finish,40,68,6.77,1,0.27,1.55.9,3-5-2,14230,2-3-5,1480,3-5,4690,3-5,2190
尼崎,2026/3/11,12,1,4,4360,庄司孝輔,finish,57,74,6.63,5,0.22,1.48.1,4-1-3,7120,1-3-4,660,4-1,2490,1-4,910
尼崎,2026/3/11,12,2,1,3828,明石正之,finish,2,75,6.71,1,0.20,1.50.1,4-1-3,7120,1-3-4,660,4-1,2490,1-4,910
尼崎,2026/3/11,12,3,3,4361,柳生泰二,finish,13,25,6.73,4,0.21,1.51.2,4-1-3,7120,1-3-4,660,4-1,2490,1-4,910
尼崎,2026/3/11,12,4,6,3582,吉川昭男,finish,45,57,6.69,3,0.21,1.52.7,4-1-3,7120,1-3-4,660,4-1,2490,1-4,910
尼崎,2026/3/11,12,5,5,4938,小芦るり華,finish,51,72,6.70,6,0.25,1.53.6,4-1-3,7120,1-3-4,660,4-1,2490,1-4,910
尼崎,2026/3/11,12,6,2,5026,安河内健,finish,9,14,6.67,2,0.26,1.54.9,4-1-3,7120,1-3-4,660,4-1,2490,1-4,910
三国,2026/3/11,1,1,1,3499,市川哲也,finish,61,63,6.72,1,0.12,1.48.2,1-2-5,750,1-2-5,320,1-2,270,1-2,230
三国,2026/3/11,1,2,2,3745,橋本年光,finish,18,64,6.66,2,0.14,1.50.0,1-2-5,750,1-2-5,320,1-2,270,1-2,230
三国,2026/3/11,1,3,5,4911,片岡大地,finish,19,24,6.64,4,0.16,1.51.2,1-2-5,750,1-2-5,320,1-2,270,1-2,230
三国,2026/3/11,1,4,3,4672,守屋大地,finish,53,21,6.72,3,0.17,1.52.3,1-2-5,750,1-2-5,320,1-2,270,1-2,230
三国,2026/3/11,1,5,6,4697,國弘翔平,finish,38,42,6.68,5,0.21,. .,1-2-5,750,1-2-5,320,1-2,270,1-2,230
三国,2026/3/11,1,6,4,5147,田中勇輔,finish,37,20,6.72,6,0.11,. .,1-2-5,750,1-2-5,320,1-2,270,1-2,230
三国,2026/3/11,2,1,5,4442,松竹大輔,finish,35,37,6.57,5,0.09,1.47.8,5-2-4,16750,2-4-5,3640,5-2,1820,2-5,1620
三国,2026/3/11,2,2,2,4121,富永修一,finish,42,66,6.68,2,0.16,1.49.3,5-2-4,16750,2-4-5,3640,5-2,1820,2-5,1620
三国,2026/3/11,2,3,4,4957,竹之内極,finish,60,25,6.72,4,0.12,1.50.6,5-2-4,16750,2-4-5,3640,5-2,1820,2-5,1620
三国,2026/3/11,2,4,3,3680,森林太,finish,17,15,6.73,3,0.14,1.51.9,5-2-4,16750,2-4-5,3640,5-2,1820,2-5,1620
三国,2026/3/11,2,5,6,4683,向井田直弥,finish,34,38,6.50,6,0.06,. .,5-2-4,16750,2-4-5,3640,5-2,1820,2-5,1620
三国,2026/3/11,2,6,1,4052,興津藍,finish,36,22,6.75,1,0.14,. .,5-2-4,16750,2-4-5,3640,5-2,1820,2-5,1620
三国,2026/3/11,3,1,1,4600,井内将太郎,finish,58,51,6.69,1,0.11,1.48.5,1-4-3,1730,1-3-4,370,1-4,910,1-4,780
三国,2026/3/11,3,2,4,4301,関裕也,finish,40,19,6.77,4,0.14,1.50.8,1-4-3,1730,1-3-4,370,1-4,910,1-4,780
三国,2026/3/11,3,3,3,4467,渡邉俊介,finish,41,18,6.71,3,0.13,1.51.6,1-4-3,1730,1-3-4,370,1-4,910,1-4,780
三国,2026/3/11,3,4,5,3503,堂原洋史,finish,54,58,6.72,5,0.13,1.52.6,1-4-3,1730,1-3-4,370,1-4,910,1-4,780
三国,2026/3/11,3,5,2,3964,宮地博士,finish,59,36,6.73,2,0.16,. .,1-4-3,1730,1-3-4,370,1-4,910,1-4,780
三国,2026/3/11,3,6,6,5378,鈴木結平太,finish,20,12,6.74,6,0.12,. .,1-4-3,1730,1-3-4,370,1-4,910,1-4,780
三国,2026/3/11,4,1,1,4797,中山将,finish,51,65,6.70,1,0.12,1.49.6,1-3-2,2390,1-2-3,1400,1-3,360,1-3,350
三国,2026/3/11,4,2,3,4439,近藤友宝,finish,55,54,6.69,3,0.16,1.50.4,1-3-2,2390,1-2-3,1400,1-3,360,1-3,350
三国,2026/3/11,4,3,2,3313,本吉正樹,finish,15,40,6.77,2,0.19,1.51.7,1-3-2,2390,1-2-3,1400,1-3,360,1-3,350
三国,2026/3/11,4,4,4,4200,早川尚人,finish,25,60,6.64,4,0.13,1.52.4,1-3-2,2390,1-2-3,1400,1-3,360,1-3,350
三国,2026/3/11,4,5,6,4568,廣瀬真也,finish,23,57,6.64,6,0.11,. .,1-3-2,2390,1-2-3,1400,1-3,360,1-3,350
三国,2026/3/11,4,6,5,4381,田路朋史,finish,56,39,6.68,5,0.13,. .,1-3-2,2390,1-2-3,1400,1-3,360,1-3,350
三国,2026/3/11,5,1,2,3814,金子貴志,finish,57,44,6.79,2,0.15,1.48.7,2-6-1,11220,1-2-6,770,2-6,5690,2-6,3240
三国,2026/3/11,5,2,6,3412,鈴木博,finish,33,61,6.75,6,0.08,1.50.0,2-6-1,11220,1-2-6,770,2-6,5690,2-6,3240
三国,2026/3/11,5,3,1,4540,相原利章,finish,11,53,6.77,1,0.14,1.51.8,2-6-1,11220,1-2-6,770,2-6,5690,2-6,3240
三国,2026/3/11,5,4,5,4930,佐藤悠,finish,31,31,6.69,5,0.11,1.52.2,2-6-1,11220,1-2-6,770,2-6,5690,2-6,3240
三国,2026/3/11,5,5,4,4879,山崎鉄平,finish,22,62,6.84,4,0.27,. .,2-6-1,11220,1-2-6,770,2-6,5690,2-6,3240
三国,2026/3/11,5,6,3,3990,芹澤克彦,finish,24,23,6.80,3,0.12,. .,2-6-1,11220,1-2-6,770,2-6,5690,2-6,3240
