会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
児島,2026/5/15,11,6,3,4551,三川昂暁,finish,67,50,6.67,3,0.18,. .,1-5-4,20650,1-4-5,2680,1-5,5270,1-5,3940
児島,2026/5/15,12,1,1,5058,前原大道,finish,61,45,6.75,1,0.18,1.46.5,1-5-3,4700,1-3-5,1090,1-5,1410,1-5,1010
児島,2026/5/15,12,2,5,3961,谷村一哉,finish,34,34,6.80,5,0.22,1.49.4,1-5-3,4700,1-3-5,1090,1-5,1410,1-5,1010
児島,2026/5/15,12,3,3,4985,井本昌也,finish,26,56,6.86,3,0.20,1.50.6,1-5-3,4700,1-3-5,1090,1-5,1410,1-5,1010
児島,2026/5/15,12,4,4,4064,原田篤志,finish,68,51,6.78,4,0.23,1.51.8,1-5-3,4700,1-3-5,1090,1-5,1410,1-5,1010
児島,2026/5/15,12,5,6,4509,平見真彦,finish,49,11,6.76,6,0.30,. .,1-5-3,4700,1-3-5,1090,1-5,1410,1-5,1010
児島,2026/5/15,12,6,2,4335,若林将,finish,30,21,6.79,2,0.15,. .,1-5-3,4700,1-3-5,1090,1-5,1410,1-5,1010
尼崎,2026/5/15,1,1,4,3617,竹田広樹,finish,63,19,6.83,4,0.18,1.58.0,4-6-5,109140,4-5-6,13740,4-6,15120,4-6,40530
尼崎,2026/5/15,1,2,6,5258,仲本舜,finish,9,43,6.87,6,0.16,2.00.3,4-6-5,109140,4-5-6,13740,4-6,15120,4-6,40530
尼崎,2026/5/15,1,3,5,4750,井上尚悟,finish,20,51,6.87,5,0.14,2.03.0,4-6-5,109140,4-5-6,13740,4-6,15120,4-6,40530
尼崎,2026/5/15,1,4,1,4725,佐竹太一,finish,52,13,6.88,1,0.08,2.05.3,4-6-5,109140,4-5-6,13740,4-6,15120,4-6,40530
尼崎,2026/5/15,1,5,2,3932,池田浩美,finish,37,62,6.84,2,0.08,2.08.6,4-6-5,109140,4-5-6,13740,4-6,15120,4-6,40530
尼崎,2026/5/15,1,,3,3833,中辻博訓,S1,,,,,,,,,,,,,,
尼崎,2026/5/15,2,1,1,4209,藤田竜弘,finish,17,29,6.91,1,0.13,1.49.5,1-2-3,1610,1-2-3,910,1-2,290,1-2,220
尼崎,2026/5/15,2,2,2,4308,河村了,finish,2,71,6.82,2,0.16,1.50.5,1-2-3,1610,1-2-3,910,1-2,290,1-2,220
尼崎,2026/5/15,2,3,3,4615,板倉敦史,finish,44,64,6.87,3,0.15,1.51.4,1-2-3,1610,1-2-3,910,1-2,290,1-2,220
尼崎,2026/5/15,2,4,4,4520,高倉孝太,finish,11,16,6.86,4,0.17,1.52.4,1-2-3,1610,1-2-3,910,1-2,290,1-2,220
尼崎,2026/5/15,2,5,5,4072,森永淳,finish,8,18,6.77,5,0.20,1.53.2,1-2-3,1610,1-2-3,910,1-2,290,1-2,220
尼崎,2026/5/15,2,6,6,5370,日隈茜,finish,3,53,6.79,6,0.26,1.57.4,1-2-3,1610,1-2-3,910,1-2,290,1-2,220
尼崎,2026/5/15,3,1,2,4713,白神優,finish,14,49,6.80,2,0.05,1.49.6,2-1-3,1440,1-2-3,430,2-1,820,1-2,240
尼崎,2026/5/15,3,2,1,4176,樋口喜彦,finish,60,55,6.90,1,0.07,1.51.1,2-1-3,1440,1-2-3,430,2-1,820,1-2,240
尼崎,2026/5/15,3,3,3,4108,吉村正明,finish,12,68,6.80,3,0.03,1.52.0,2-1-3,1440,1-2-3,430,2-1,820,1-2,240
尼崎,2026/5/15,3,4,5,5160,藤森陸斗,finish,53,25,6.84,5,0.06,1.52.7,2-1-3,1440,1-2-3,430,2-1,820,1-2,240
尼崎,2026/5/15,3,5,4,4569,中澤宏奈,finish,55,48,6.77,4,0.03,1.54.0,2-1-3,1440,1-2-3,430,2-1,820,1-2,240
尼崎,2026/5/15,3,6,6,4796,春園功太,finish,54,52,6.76,6,0.05,1.56.7,2-1-3,1440,1-2-3,430,2-1,820,1-2,240
尼崎,2026/5/15,4,1,2,5088,高憧四季,finish,7,15,6.72,2,0.15,1.49.0,2-4-3,2080,2-3-4,780,2-4,480,2-4,330
尼崎,2026/5/15,4,2,4,5010,宇留田翔平,finish,58,69,6.81,4,0.09,1.50.2,2-4-3,2080,2-3-4,780,2-4,480,2-4,330
尼崎,2026/5/15,4,3,3,4735,角山雄哉,finish,61,65,6.82,3,0.08,1.51.6,2-4-3,2080,2-3-4,780,2-4,480,2-4,330
尼崎,2026/5/15,4,4,5,4394,永嶋裕一,finish,22,75,6.85,5,0.14,1.51.8,2-4-3,2080,2-3-4,780,2-4,480,2-4,330
尼崎,2026/5/15,4,5,6,5067,山田真聖,finish,42,63,6.83,6,0.23,1.54.0,2-4-3,2080,2-3-4,780,2-4,480,2-4,330
尼崎,2026/5/15,4,6,1,3653,品川賢次,finish,43,22,6.90,1,0.34,1.54.7,2-4-3,2080,2-3-4,780,2-4,480,2-4,330
尼崎,2026/5/15,5,1,4,4630,岩永雅人,finish,57,12,6.76,3,0.25,1.49.6,4-6-5,1010,4-5-6,420,4-6,330,4-6,230
尼崎,2026/5/15,5,2,6,4470,平田健之佑,finish,48,40,6.78,5,0.27,1.51.0,4-6-5,1010,4-5-6,420,4-6,330,4-6,230
尼崎,2026/5/15,5,3,5,4563,齋藤真之,finish,21,72,6.84,4,0.31,1.52.2,4-6-5,1010,4-5-6,420,4-6,330,4-6,230
尼崎,2026/5/15,5,4,2,4210,松村康太,finish,5,28,6.85,1,0.28,1.52.6,4-6-5,1010,4-5-6,420,4-6,330,4-6,230
尼崎,2026/5/15,6,1,4,5150,坂本雄紀,finish,16,32,6.77,2,0.04,1.49.6,4-5-2,580,2-4-5,380,4-5,390,4-5,460
尼崎,2026/5/15,6,2,5,4097,貫地谷直人,finish,10,59,6.84,3,0.14,1.51.5,4-5-2,580,2-4-5,380,4-5,390,4-5,460
尼崎,2026/5/15,6,3,2,4883,岡部大輝,finish,29,57,6.79,1,0.18,1.52.2,4-5-2,580,2-4-5,380,4-5,390,4-5,460
尼崎,2026/5/15,6,4,6,4549,小林文彦,finish,51,61,6.76,4,0.18,1.54.0,4-5-2,580,2-4-5,380,4-5,390,4-5,460
三国,2026/5/15,1,1,1,3848,川上聡介,finish,35,21,6.76,1,0.17,1.49.5,1-3-5,1290,1-3-5,460,1-3,340,1-3,270
三国,2026/5/15,1,2,3,4723,寺島吉彦,finish,22,62,6.70,3,0.25,1.51.1,1-3-5,1290,1-3-5,460,1-3,340,1-3,270
三国,2026/5/15,1,3,5,3635,石田政吾,finish,59,30,6.83,5,0.16,1.52.4,1-3-5,1290,1-3-5,460,1-3,340,1-3,270
三国,2026/5/15,1,4,2,4004,山本浩輔,finish,33,54,6.72,2,0.21,1.54.5,1-3-5,1290,1-3-5,460,1-3,340,1-3,270
三国,2026/5/15,1,5,4,5314,中曽瑠華,finish,16,19,6.74,4,0.24,. .,1-3-5,1290,1-3-5,460,1-3,340,1-3,270
三国,2026/5/15,1,6,6,5435,中西月輝,finish,11,24,6.75,6,0.26,. .,1-3-5,1290,1-3-5,460,1-3,340,1-3,270
三国,2026/5/15,2,1,2,4825,倉持莉々,finish,24,31,6.70,2,0.15,1.48.9,2-1-6,1820,1-2-6,480,2-1,470,1-2,150
三国,2026/5/15,2,2,1,4942,柴田朋哉,finish,13,72,6.68,1,0.13,1.49.8,2-1-6,1820,1-2-6,480,2-1,470,1-2,150
三国,2026/5/15,2,3,6,4676,後藤隼之,finish,52,48,6.78,5,0.13,1.52.0,2-1-6,1820,1-2-6,480,2-1,470,1-2,150
三国,2026/5/15,2,4,3,3885,久田武,finish,49,60,6.84,3,0.13,1.53.3,2-1-6,1820,1-2-6,480,2-1,470,1-2,150
三国,2026/5/15,2,5,4,5035,櫻井優,finish,21,57,6.78,4,0.19,. .,2-1-6,1820,1-2-6,480,2-1,470,1-2,150
三国,2026/5/15,2,6,5,5456,今村天次朗,finish,45,12,6.63,6,0.17,. .,2-1-6,1820,1-2-6,480,2-1,470,1-2,150
三国,2026/5/15,3,1,5,3577,向所浩二,finish,32,25,6.56,6,0.01,1.50.0,5-3-1,5870,1-3-5,410,5-3,2590,3-5,1230
三国,2026/5/15,3,2,3,3436,柏野幸二,finish,18,49,6.70,2,0.07,1.51.4,5-3-1,5870,1-3-5,410,5-3,2590,3-5,1230
三国,2026/5/15,3,3,1,4199,北川潤二,finish,70,46,6.72,1,0.10,1.52.6,5-3-1,5870,1-3-5,410,5-3,2590,3-5,1230
三国,2026/5/15,3,4,4,4336,松田竜馬,finish,12,69,6.72,5,0.03,1.54.0,5-3-1,5870,1-3-5,410,5-3,2590,3-5,1230
三国,2026/5/15,3,5,6,3933,山地正樹,finish,29,47,6.73,3,0.12,. .,5-3-1,5870,1-3-5,410,5-3,2590,3-5,1230
三国,2026/5/15,3,6,2,4275,菅野はやか,finish,34,41,6.76,4,0.15,. .,5-3-1,5870,1-3-5,410,5-3,2590,3-5,1230
三国,2026/5/15,4,1,1,4140,梶野学志,finish,39,43,6.84,1,0.13,1.49.7,1-2-5,700,1-2-5,250,1-2,420,1-2,390
三国,2026/5/15,4,2,2,4207,松下一也,finish,26,71,6.78,2,0.11,1.50.9,1-2-5,700,1-2-5,250,1-2,420,1-2,390
三国,2026/5/15,4,3,5,4502,遠藤エミ,finish,55,28,6.65,5,0.12,1.51.3,1-2-5,700,1-2-5,250,1-2,420,1-2,390
三国,2026/5/15,4,4,3,4393,田中孝明,finish,61,53,6.80,3,0.14,1.52.6,1-2-5,700,1-2-5,250,1-2,420,1-2,390
三国,2026/5/15,4,5,4,4003,表憲一,finish,67,32,6.83,4,0.15,. .,1-2-5,700,1-2-5,250,1-2,420,1-2,390
三国,2026/5/15,4,6,6,4339,平瀬城啓,finish,64,33,6.83,6,0.19,. .,1-2-5,700,1-2-5,250,1-2,420,1-2,390
三国,2026/5/15,5,1,2,5126,山下大輝,finish,51,44,6.64,2,0.17,1.49.2,2-1-4,2060,1-2-4,610,2-1,460,1-2,200
三国,2026/5/15,5,2,1,4443,津田裕絵,finish,47,40,6.74,1,0.16,1.50.4,2-1-4,2060,1-2-4,610,2-1,460,1-2,200
三国,2026/5/15,5,3,4,4180,上野秀和,finish,37,55,6.73,4,0.18,1.50.9,2-1-4,2060,1-2-4,610,2-1,460,1-2,200
三国,2026/5/15,5,4,5,4659,木下翔太,finish,25,14,6.75,5,0.16,1.53.2,2-1-4,2060,1-2-4,610,2-1,460,1-2,200
三国,2026/5/15,5,5,6,5083,柳瀬幹太,finish,68,13,6.72,6,0.21,. .,2-1-4,2060,1-2-4,610,2-1,460,1-2,200
三国,2026/5/15,5,6,3,5314,中曽瑠華,finish,16,19,6.73,3,0.20,. .,2-1-4,2060,1-2-4,610,2-1,460,1-2,200
三国,2026/5/15,6,1,3,4603,谷川将太,finish,38,66,6.74,3,0.11,1.49.6,3-1-4,2800,1-3-4,310,3-1,1420,1-3,350
三国,2026/5/15,6,2,1,4413,水摩敦,finish,62,61,6.88,1,0.11,1.50.7,3-1-4,2800,1-3-4,310,3-1,1420,1-3,350
三国,2026/5/15,6,3,4,4384,鶴本崇文,finish,53,22,6.74,4,0.18,1.52.3,3-1-4,2800,1-3-4,310,3-1,1420,1-3,350
三国,2026/5/15,6,4,2,4283,石井裕美,finish,56,65,6.77,2,0.13,1.53.8,3-1-4,2800,1-3-4,310,3-1,1420,1-3,350
三国,2026/5/15,6,5,6,3629,浅見昌克,finish,31,11,6.76,5,0.17,. .,3-1-4,2800,1-3-4,310,3-1,1420,1-3,350
三国,2026/5/15,6,6,5,5435,中西月輝,finish,11,24,6.78,6,0.20,. .,3-1-4,2800,1-3-4,310,3-1,1420,1-3,350
三国,2026/5/15,7,1,4,3946,赤岩善生,finish,17,15,6.84,3,0.16,1.49.7,4-3-2,1630,2-3-4,400,4-3,880,3-4,330
三国,2026/5/15,7,2,3,4199,北川潤二,finish,70,46,6.81,2,0.14,1.50.8,4-3-2,1630,2-3-4,400,4-3,880,3-4,330
三国,2026/5/15,7,3,2,4131,原豊土,finish,57,58,6.76,4,0.14,1.51.9,4-3-2,1630,2-3-4,400,4-3,880,3-4,330
三国,2026/5/15,7,4,6,5456,今村天次朗,finish,45,51,6.71,6,0.12,1.53.8,4-3-2,1630,2-3-4,400,4-3,880,3-4,330
三国,2026/5/15,7,5,5,4374,永田義紘,finish,42,20,6.72,5,0.13,. .,4-3-2,1630,2-3-4,400,4-3,880,3-4,330
三国,2026/5/15,7,6,1,5247,大森翼,finish,28,59,6.76,1,0.11,. .,4-3-2,1630,2-3-4,400,4-3,880,3-4,330
三国,2026/5/15,8,1,2,3933,山地正樹,finish,29,47,6.83,2,0.17,1.49.5,2-3-4,6420,2-3-4,1150,2-3,1530,2-3,590
三国,2026/5/15,8,2,3,4512,高野哲史,finish,60,36,6.82,3,0.16,1.50.4,2-3-4,6420,2-3-4,1150,2-3,1530,2-3,590
三国,2026/5/15,8,3,4,4638,小林遼太,finish,41,52,6.82,4,0.23,1.52.2,2-3-4,6420,2-3-4,1150,2-3,1530,2-3,590
三国,2026/5/15,8,4,1,3635,石田政吾,finish,59,30,6.89,1,0.13,1.53.0,2-3-4,6420,2-3-4,1150,2-3,1530,2-3,590
三国,2026/5/15,8,5,5,5035,櫻井優,finish,21,57,6.90,5,0.26,. .,2-3-4,6420,2-3-4,1150,2-3,1530,2-3,590
三国,2026/5/15,8,6,6,4163,山崎裕司,finish,69,27,6.97,6,0.28,. .,2-3-4,6420,2-3-4,1150,2-3,1530,2-3,590
三国,2026/5/15,9,1,4,4659,木下翔太,finish,25,14,6.83,4,0.11,1.50.3,4-3-1,2360,1-3-4,320,4-3,480,3-4,580
三国,2026/5/15,9,2,3,4348,宮崎奨,finish,15,68,6.76,3,0.18,1.53.3,4-3-1,2360,1-3-4,320,4-3,480,3-4,580
三国,2026/5/15,9,3,1,3994,小野桜,finish,19,17,6.78,1,0.20,1.54.3,4-3-1,2360,1-3-4,320,4-3,480,3-4,580
三国,2026/5/15,9,4,2,4336,松田竜馬,finish,12,69,6.78,2,0.16,1.57.1,4-3-1,2360,1-3-4,320,4-3,480,3-4,580
三国,2026/5/15,9,5,6,4723,寺島吉彦,finish,22,62,6.63,6,0.08,. .,4-3-1,2360,1-3-4,320,4-3,480,3-4,580
三国,2026/5/15,9,,5,4942,柴田朋哉,S1,,,,,,,,,,,,,,
三国,2026/5/15,10,1,2,4251,川崎誠志,finish,40,37,6.72,2,0.24,1.48.2,2-1-4,5150,1-2-4,1150,2-1,1940,1-2,1240
三国,2026/5/15,10,2,1,4003,表憲一,finish,67,32,6.91,1,0.17,1.50.0,2-1-4,5150,1-2-4,1150,2-1,1940,1-2,1240
三国,2026/5/15,10,3,4,4825,倉持莉々,finish,24,31,6.76,4,0.19,1.50.4,2-1-4,5150,1-2-4,1150,2-1,1940,1-2,1240
三国,2026/5/15,10,4,5,4004,山本浩輔,finish,33,54,6.86,5,0.22,1.52.4,2-1-4,5150,1-2-4,1150,2-1,1940,1-2,1240
三国,2026/5/15,10,5,6,3436,柏野幸二,finish,18,49,6.80,6,0.14,. .,2-1-4,5150,1-2-4,1150,2-1,1940,1-2,1240
三国,2026/5/15,10,6,3,4384,鶴本崇文,finish,53,22,6.78,3,0.22,. .,2-1-4,5150,1-2-4,1150,2-1,1940,1-2,1240
三国,2026/5/15,11,1,3,4502,遠藤エミ,finish,55,28,6.68,3,0.19,1.47.7,3-4-6,4130,3-4-6,800,3-4,1280,3-4,690
三国,2026/5/15,11,2,4,3885,久田武,finish,49,60,6.82,4,0.14,1.50.6,3-4-6,4130,3-4-6,800,3-4,1280,3-4,690
三国,2026/5/15,11,3,6,5126,山下大輝,finish,51,44,6.67,6,0.12,1.51.7,3-4-6,4130,3-4-6,800,3-4,1280,3-4,690
三国,2026/5/15,11,4,2,3848,川上聡介,finish,35,21,6.80,2,0.21,1.52.5,3-4-6,4130,3-4-6,800,3-4,1280,3-4,690
三国,2026/5/15,11,5,5,4413,水摩敦,finish,62,61,6.84,5,0.15,. .,3-4-6,4130,3-4-6,800,3-4,1280,3-4,690
三国,2026/5/15,11,6,1,4374,永田義紘,finish,42,20,6.74,1,0.14,. .,3-4-6,4130,3-4-6,800,3-4,1280,3-4,690
三国,2026/5/15,12,1,1,3946,赤岩善生,finish,17,15,6.78,1,0.10,1.49.4,1-4-5,1310,1-4-5,600,1-4,630,1-4,530
三国,2026/5/15,12,2,4,4207,松下一也,finish,26,71,6.79,4,0.14,1.51.1,1-4-5,1310,1-4-5,600,1-4,630,1-4,530
三国,2026/5/15,12,3,5,4512,高野哲史,finish,60,36,6.75,5,0.18,1.52.1,1-4-5,1310,1-4-5,600,1-4,630,1-4,530
三国,2026/5/15,12,4,6,3577,向所浩二,finish,32,25,6.65,6,0.15,1.53.2,1-4-5,1310,1-4-5,600,1-4,630,1-4,530
三国,2026/5/15,12,5,2,3629,浅見昌克,finish,31,11,6.81,2,0.12,. .,1-4-5,1310,1-4-5,600,1-4,630,1-4,530
三国,2026/5/15,12,6,3,4180,上野秀和,finish,37,55,6.73,3,0.13,. .,1-4-5,1310,1-4-5,600,1-4,630,1-4,530
常滑,2026/5/15,1,1,1,4136,江夏満,finish,50,14,6.73,1,0.11,1.48.5,1-3-2,980,1-2-3,260,1-3,440,1-3,230
常滑,2026/5/15,1,2,3,4201,佐竹友樹,finish,49,48,6.77,3,0.13,1.50.4,1-3-2,980,1-2-3,260,1-3,440,1-3,230
常滑,2026/5/15,1,3,2,4462,夏山亮平,finish,39,43,6.74,2,0.12,1.52.3,1-3-2,980,1-2-3,260,1-3,440,1-3,230
常滑,2026/5/15,1,4,4,3313,本吉正樹,finish,1,39,6.73,4,0.23,1.53.2,1-3-2,980,1-2-3,260,1-3,440,1-3,230
常滑,2026/5/15,1,5,5,4952,吉武真也,finish,57,22,6.67,5,0.25,. .,1-3-2,980,1-2-3,260,1-3,440,1-3,230
常滑,2026/5/15,1,6,6,5402,塚越陸斗,finish,10,54,6.68,6,0.25,. .,1-3-2,980,1-2-3,260,1-3,440,1-3,230
常滑,2026/5/15,2,1,1,3712,淺香文武,finish,52,63,6.76,1,0.20,1.49.7,1-3-2,530,1-2-3,230,1-3,260,1-3,200
常滑,2026/5/15,2,2,3,4073,大橋純一郎,finish,58,59,6.72,3,0.12,1.50.6,1-3-2,530,1-2-3,230,1-3,260,1-3,200
常滑,2026/5/15,2,3,2,5039,倉田茂将,finish,56,28,6.76,2,0.11,1.52.7,1-3-2,530,1-2-3,230,1-3,260,1-3,200
常滑,2026/5/15,2,4,5,3745,橋本年光,finish,31,17,6.73,5,0.17,1.53.8,1-3-2,530,1-2-3,230,1-3,260,1-3,200
常滑,2026/5/15,2,5,6,3652,森下勇,finish,40,25,6.74,6,0.19,. .,1-3-2,530,1-2-3,230,1-3,260,1-3,200
常滑,2026/5/15,2,6,4,5385,鈴木柊介,finish,13,53,6.77,4,0.10,. .,1-3-2,530,1-2-3,230,1-3,260,1-3,200
常滑,2026/5/15,3,1,1,4904,松本一毅,finish,2,64,6.76,1,0.17,1.50.1,1-4-2,2660,1-2-4,420,1-4,1130,1-4,930
常滑,2026/5/15,3,2,4,3868,尾形栄治,finish,11,74,6.72,4,0.15,1.51.1,1-4-2,2660,1-2-4,420,1-4,1130,1-4,930
常滑,2026/5/15,3,3,2,5098,大江純,finish,17,20,6.72,2,0.19,1.52.2,1-4-2,2660,1-2-4,420,1-4,1130,1-4,930
常滑,2026/5/15,3,4,5,4835,橋本明,finish,41,33,6.73,5,0.12,1.52.8,1-4-2,2660,1-2-4,420,1-4,1130,1-4,930
常滑,2026/5/15,3,5,6,3915,繁野谷圭介,finish,20,71,6.74,6,0.12,. .,1-4-2,2660,1-2-4,420,1-4,1130,1-4,930
常滑,2026/5/15,3,6,3,3642,大塚浩二,finish,48,66,6.76,3,0.17,. .,1-4-2,2660,1-2-4,420,1-4,1130,1-4,930
常滑,2026/5/15,4,1,1,5333,山下智己,finish,60,56,6.69,1,0.28,1.49.2,1-5-3,2160,1-3-5,610,1-5,750,1-5,1240
常滑,2026/5/15,4,2,5,4293,鈴木智啓,finish,3,40,6.77,5,0.15,1.50.6,1-5-3,2160,1-3-5,610,1-5,750,1-5,1240
常滑,2026/5/15,4,3,3,5368,宮崎心之介,finish,4,19,6.69,3,0.18,1.51.5,1-5-3,2160,1-3-5,610,1-5,750,1-5,1240
常滑,2026/5/15,4,4,2,3920,正木聖賢,finish,29,36,6.67,2,0.21,1.52.9,1-5-3,2160,1-3-5,610,1-5,750,1-5,1240
常滑,2026/5/15,4,5,4,5318,河内一馬,finish,9,13,6.74,4,0.16,. .,1-5-3,2160,1-3-5,610,1-5,750,1-5,1240
常滑,2026/5/15,4,6,6,5128,坪井爽佑,finish,18,34,6.77,6,0.18,. .,1-5-3,2160,1-3-5,610,1-5,750,1-5,1240
常滑,2026/5/15,5,1,1,4411,沢田昭宏,finish,30,60,6.65,1,0.24,1.50.3,1-3-6,1220,1-3-6,390,1-3,430,1-3,370
常滑,2026/5/15,5,2,3,3313,本吉正樹,finish,1,39,6.72,3,0.16,1.51.4,1-3-6,1220,1-3-6,390,1-3,430,1-3,370
常滑,2026/5/15,5,3,6,4808,松尾拓,finish,12,62,6.65,5,0.35,1.52.0,1-3-6,1220,1-3-6,390,1-3,430,1-3,370
常滑,2026/5/15,5,4,4,4952,吉武真也,finish,57,22,6.70,4,0.20,1.53.7,1-3-6,1220,1-3-6,390,1-3,430,1-3,370
常滑,2026/5/15,5,5,5,5070,中島航,finish,44,41,6.78,6,0.21,. .,1-3-6,1220,1-3-6,390,1-3,430,1-3,370
常滑,2026/5/15,5,6,2,4429,豊田泰洋,finish,34,23,6.74,2,0.34,. .,1-3-6,1220,1-3-6,390,1-3,430,1-3,370
常滑,2026/5/15,6,1,1,4120,柘植政浩,finish,59,37,6.66,1,0.15,1.48.6,1-4-3,930,1-3-4,330,1-4,390,1-4,320
常滑,2026/5/15,6,2,4,4073,大橋純一郎,finish,58,59,6.69,4,0.11,1.51.1,1-4-3,930,1-3-4,330,1-4,390,1-4,320
常滑,2026/5/15,6,3,3,4462,夏山亮平,finish,39,43,6.74,3,0.12,1.51.3,1-4-3,930,1-3-4,330,1-4,390,1-4,320
常滑,2026/5/15,6,4,2,5286,坂井滉哉,finish,35,42,6.63,2,0.12,1.53.8,1-4-3,930,1-3-4,330,1-4,390,1-4,320
常滑,2026/5/15,6,5,5,5039,倉田茂将,finish,56,28,6.79,5,0.07,. .,1-4-3,930,1-3-4,330,1-4,390,1-4,320
常滑,2026/5/15,6,6,6,5445,一ノ木匠,finish,36,47,6.74,6,0.08,. .,1-4-3,930,1-3-4,330,1-4,390,1-4,320
常滑,2026/5/15,7,1,1,3687,花田和明,finish,21,57,6.75,1,0.11,1.50.7,1-6-3,7320,1-3-6,1550,1-6,820,1-6,790
常滑,2026/5/15,7,2,6,4824,松井洪弥,finish,32,29,6.75,4,0.12,1.51.1,1-6-3,7320,1-3-6,1550,1-6,820,1-6,790
常滑,2026/5/15,7,3,3,3652,森下勇,finish,40,25,6.76,3,0.13,1.51.5,1-6-3,7320,1-3-6,1550,1-6,820,1-6,790
常滑,2026/5/15,7,4,4,4904,松本一毅,finish,2,64,6.77,5,0.10,1.53.9,1-6-3,7320,1-3-6,1550,1-6,820,1-6,790
常滑,2026/5/15,7,5,2,3745,橋本年光,finish,31,17,6.75,2,0.13,. .,1-6-3,7320,1-3-6,1550,1-6,820,1-6,790
常滑,2026/5/15,7,6,5,3868,尾形栄治,finish,11,74,6.74,6,0.27,. .,1-6-3,7320,1-3-6,1550,1-6,820,1-6,790
常滑,2026/5/15,8,1,4,3920,正木聖賢,finish,29,36,6.76,4,0.12,1.50.3,4-5-6,61110,4-5-6,13170,4-5,6600,4-5,1980
常滑,2026/5/15,8,2,5,5098,大江純,finish,17,20,6.78,5,0.16,1.51.1,4-5-6,61110,4-5-6,13170,4-5,6600,4-5,1980
常滑,2026/5/15,8,3,6,5385,鈴木柊介,finish,13,53,6.76,6,0.14,1.53.4,4-5-6,61110,4-5-6,13170,4-5,6600,4-5,1980
常滑,2026/5/15,8,4,1,4962,畑竜生,finish,38,32,6.72,1,0.17,1.54.2,4-5-6,61110,4-5-6,13170,4-5,6600,4-5,1980
常滑,2026/5/15,8,5,2,4406,幸野史明,finish,5,49,6.66,2,0.22,. .,4-5-6,61110,4-5-6,13170,4-5,6600,4-5,1980
常滑,2026/5/15,8,6,3,5128,坪井爽佑,finish,18,34,6.74,3,0.26,. .,4-5-6,61110,4-5-6,13170,4-5,6600,4-5,1980
常滑,2026/5/15,9,1,1,4293,鈴木智啓,finish,3,40,6.75,1,0.08,1.49.8,1-3-4,1440,1-3-4,1150,1-3,640,1-3,510
常滑,2026/5/15,9,2,3,5070,中島航,finish,44,41,6.79,3,0.11,1.51.7,1-3-4,1440,1-3-4,1150,1-3,640,1-3,510
常滑,2026/5/15,9,3,4,3642,大塚浩二,finish,48,66,6.78,4,0.13,1.53.4,1-3-4,1440,1-3-4,1150,1-3,640,1-3,510
常滑,2026/5/15,9,4,5,4429,豊田泰洋,finish,34,23,6.77,5,0.26,1.54.0,1-3-4,1440,1-3-4,1150,1-3,640,1-3,510
常滑,2026/5/15,9,5,2,4201,佐竹友樹,finish,49,48,6.77,2,0.11,. .,1-3-4,1440,1-3-4,1150,1-3,640,1-3,510
常滑,2026/5/15,9,6,6,5318,河内一馬,finish,9,13,6.70,6,0.32,. .,1-3-4,1440,1-3-4,1150,1-3,640,1-3,510
常滑,2026/5/15,10,1,1,4808,松尾拓,finish,12,62,6.67,1,0.10,1.48.7,1-2-3,480,1-2-3,140,1-2,230,1-2,300
常滑,2026/5/15,10,2,2,4411,沢田昭宏,finish,30,60,6.72,2,0.20,1.51.0,1-2-3,480,1-2-3,140,1-2,230,1-2,300
常滑,2026/5/15,10,3,3,4136,江夏満,finish,50,14,6.74,3,0.14,1.52.1,1-2-3,480,1-2-3,140,1-2,230,1-2,300
常滑,2026/5/15,10,4,4,4120,柘植政浩,finish,59,37,6.74,4,0.13,1.52.8,1-2-3,480,1-2-3,140,1-2,230,1-2,300
常滑,2026/5/15,10,5,6,5368,宮崎心之介,finish,4,19,6.73,6,0.13,. .,1-2-3,480,1-2-3,140,1-2,230,1-2,300
常滑,2026/5/15,10,6,5,3712,淺香文武,finish,52,63,6.81,5,0.12,. .,1-2-3,480,1-2-3,140,1-2,230,1-2,300
常滑,2026/5/15,11,1,4,4962,畑竜生,finish,38,32,6.74,4,0.19,1.49.8,4-2-3,43470,2-3-4,1910,4-2,2980,2-4,1850
常滑,2026/5/15,11,2,2,4824,松井洪弥,finish,32,29,6.81,2,0.12,1.50.5,4-2-3,43470,2-3-4,1910,4-2,2980,2-4,1850
常滑,2026/5/15,11,3,3,3687,花田和明,finish,21,57,6.75,3,0.15,1.52.3,4-2-3,43470,2-3-4,1910,4-2,2980,2-4,1850
常滑,2026/5/15,11,4,1,3915,繁野谷圭介,finish,20,71,6.76,1,0.23,1.52.5,4-2-3,43470,2-3-4,1910,4-2,2980,2-4,1850
常滑,2026/5/15,11,5,6,5286,坂井滉哉,finish,35,42,6.71,6,0.36,. .,4-2-3,43470,2-3-4,1910,4-2,2980,2-4,1850
常滑,2026/5/15,11,6,5,5333,山下智己,finish,60,56,6.70,5,0.43,. .,4-2-3,43470,2-3-4,1910,4-2,2980,2-4,1850
常滑,2026/5/15,12,1,1,4910,中村泰平,finish,25,73,6.71,1,0.01,1.49.3,1-2-3,520,1-2-3,310,1-2,220,1-2,180
