会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,距離,天候,風向,風速,波高,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
丸亀,2026/7/9,1,4,3,3793,高橋真吾,finish,28,14,6.90,3,0.26,1.55.1,まくり,1800,晴,北,3,3,4-2-5,10350,2-4-5,1660,4-2,2620,2-4,1400
丸亀,2026/7/9,1,5,1,3660,長谷川親王,finish,63,30,6.92,1,0.29,1.56.4,まくり,1800,晴,北,3,3,4-2-5,10350,2-4-5,1660,4-2,2620,2-4,1400
丸亀,2026/7/9,1,6,6,5128,坪井爽佑,finish,33,43,6.82,6,0.19,1.57.1,まくり,1800,晴,北,3,3,4-2-5,10350,2-4-5,1660,4-2,2620,2-4,1400
丸亀,2026/7/9,2,1,1,5336,瀬川大地,finish,41,21,6.76,1,0.13,1.51.4,逃げ,1800,晴,北,3,3,1-3-2,6460,1-2-3,1610,1-3,1310,1-3,1220
丸亀,2026/7/9,2,2,3,4323,山田佑樹,finish,37,19,6.81,3,0.14,1.52.7,逃げ,1800,晴,北,3,3,1-3-2,6460,1-2-3,1610,1-3,1310,1-3,1220
丸亀,2026/7/9,2,3,2,4216,星栄爾,finish,32,32,6.81,2,0.14,1.54.3,逃げ,1800,晴,北,3,3,1-3-2,6460,1-2-3,1610,1-3,1310,1-3,1220
丸亀,2026/7/9,2,4,6,5275,松田淳平,finish,1,31,6.76,6,0.13,1.54.7,逃げ,1800,晴,北,3,3,1-3-2,6460,1-2-3,1610,1-3,1310,1-3,1220
丸亀,2026/7/9,2,5,4,5115,香川颯太,finish,10,8,6.76,4,0.17,1.55.3,逃げ,1800,晴,北,3,3,1-3-2,6460,1-2-3,1610,1-3,1310,1-3,1220
丸亀,2026/7/9,2,6,5,4111,奥田誠,finish,22,38,6.87,5,0.16,1.57.7,逃げ,1800,晴,北,3,3,1-3-2,6460,1-2-3,1610,1-3,1310,1-3,1220
丸亀,2026/7/9,3,1,1,3277,齋藤勇,finish,40,11,6.80,1,0.15,1.52.6,逃げ,1800,晴,北,2,2,1-2-4,1640,1-2-4,230,1-2,880,1-2,450
丸亀,2026/7/9,3,2,2,5035,櫻井優,finish,46,36,6.81,2,0.18,1.53.4,逃げ,1800,晴,北,2,2,1-2-4,1640,1-2-4,230,1-2,880,1-2,450
丸亀,2026/7/9,3,3,4,3987,後藤正宗,finish,60,17,6.82,4,0.12,1.53.8,逃げ,1800,晴,北,2,2,1-2-4,1640,1-2-4,230,1-2,880,1-2,450
丸亀,2026/7/9,3,4,6,4143,浦田晃嗣,finish,55,37,6.85,6,0.11,1.55.1,逃げ,1800,晴,北,2,2,1-2-4,1640,1-2-4,230,1-2,880,1-2,450
丸亀,2026/7/9,3,5,5,5441,鈴木雄登,finish,53,28,6.81,5,0.15,1.56.3,逃げ,1800,晴,北,2,2,1-2-4,1640,1-2-4,230,1-2,880,1-2,450
丸亀,2026/7/9,3,6,3,5400,高村諒,finish,4,3,6.80,3,0.17,1.58.5,逃げ,1800,晴,北,2,2,1-2-4,1640,1-2-4,230,1-2,880,1-2,450
丸亀,2026/7/9,4,1,4,5132,中野希一,finish,39,18,6.78,4,0.07,1.50.6,まくり,1800,晴,北,3,3,4-3-5,1870,3-4-5,660,4-3,650,3-4,370
丸亀,2026/7/9,4,2,3,3484,芝田浩治,finish,61,20,6.85,3,0.15,1.53.0,まくり,1800,晴,北,3,3,4-3-5,1870,3-4-5,660,4-3,650,3-4,370
丸亀,2026/7/9,4,3,5,3832,下田哲也,finish,30,13,6.77,5,0.08,1.54.8,まくり,1800,晴,北,3,3,4-3-5,1870,3-4-5,660,4-3,650,3-4,370
丸亀,2026/7/9,4,4,1,5302,秋末秦悟,finish,18,45,6.78,1,0.21,1.56.3,まくり,1800,晴,北,3,3,4-3-5,1870,3-4-5,660,4-3,650,3-4,370
丸亀,2026/7/9,4,5,6,5460,早川理稀,finish,34,4,6.87,6,0.09,1.56.3,まくり,1800,晴,北,3,3,4-3-5,1870,3-4-5,660,4-3,650,3-4,370
丸亀,2026/7/9,4,6,2,4429,豊田泰洋,finish,17,12,6.79,2,0.23,1.58.2,まくり,1800,晴,北,3,3,4-3-5,1870,3-4-5,660,4-3,650,3-4,370
丸亀,2026/7/9,5,1,1,4248,岡本大,finish,35,27,6.80,1,0.08,1.51.7,逃げ,1800,晴,北,2,2,1-5-3,2100,1-3-5,330,1-5,1740,1-5,830
丸亀,2026/7/9,5,2,5,3613,角谷健吾,finish,27,41,6.86,5,0.17,1.52.4,逃げ,1800,晴,北,2,2,1-5-3,2100,1-3-5,330,1-5,1740,1-5,830
丸亀,2026/7/9,5,3,3,5112,砂長知輝,finish,25,39,6.77,3,0.15,1.53.9,逃げ,1800,晴,北,2,2,1-5-3,2100,1-3-5,330,1-5,1740,1-5,830
丸亀,2026/7/9,5,4,6,4203,小倉康典,finish,31,29,6.86,6,0.18,1.55.3,逃げ,1800,晴,北,2,2,1-5-3,2100,1-3-5,330,1-5,1740,1-5,830
丸亀,2026/7/9,5,5,4,5395,日高龍之介,finish,64,1,6.84,4,0.16,1.57.3,逃げ,1800,晴,北,2,2,1-5-3,2100,1-3-5,330,1-5,1740,1-5,830
丸亀,2026/7/9,5,6,2,3834,細川明人,finish,29,22,6.88,2,0.11,1.57.6,逃げ,1800,晴,北,2,2,1-5-3,2100,1-3-5,330,1-5,1740,1-5,830
丸亀,2026/7/9,6,1,5,4120,柘植政浩,finish,48,24,6.85,5,0.17,1.51.1,まくり差し,1800,晴,北,3,3,5-6-1,2640,1-5-6,380,5-6,1330,5-6,980
丸亀,2026/7/9,6,2,6,4682,大上卓人,finish,21,10,6.81,6,0.19,1.52.3,まくり差し,1800,晴,北,3,3,5-6-1,2640,1-5-6,380,5-6,1330,5-6,980
丸亀,2026/7/9,6,3,1,4550,石岡将太,finish,52,7,6.78,1,0.17,1.54.1,まくり差し,1800,晴,北,3,3,5-6-1,2640,1-5-6,380,5-6,1330,5-6,980
丸亀,2026/7/9,6,4,3,3284,渡邊伸太郎,finish,19,15,6.74,3,0.19,1.54.8,まくり差し,1800,晴,北,3,3,5-6-1,2640,1-5-6,380,5-6,1330,5-6,980
丸亀,2026/7/9,6,5,2,4404,岸蔭亮,finish,58,25,6.75,2,0.25,1.57.7,まくり差し,1800,晴,北,3,3,5-6-1,2640,1-5-6,380,5-6,1330,5-6,980
丸亀,2026/7/9,6,6,4,5128,坪井爽佑,finish,33,43,6.71,4,0.16,1.58.3,まくり差し,1800,晴,北,3,3,5-6-1,2640,1-5-6,380,5-6,1330,5-6,980
丸亀,2026/7/9,7,1,3,4049,荒川健太,finish,45,6,6.88,3,0.12,1.51.1,差し,1800,晴,北,2,2,3-1-4,2420,1-3-4,250,3-1,1350,1-3,310
丸亀,2026/7/9,7,2,1,5115,香川颯太,finish,10,8,6.77,1,0.13,1.52.7,差し,1800,晴,北,2,2,3-1-4,2420,1-3-4,250,3-1,1350,1-3,310
丸亀,2026/7/9,7,3,4,3908,重成一人,finish,36,26,6.89,4,0.11,1.54.4,差し,1800,晴,北,2,2,3-1-4,2420,1-3-4,250,3-1,1350,1-3,310
丸亀,2026/7/9,7,4,6,4051,清水敦揮,finish,62,34,6.90,6,0.16,1.55.0,差し,1800,晴,北,2,2,3-1-4,2420,1-3-4,250,3-1,1350,1-3,310
丸亀,2026/7/9,7,5,5,3372,加藤雅之,finish,6,44,6.84,5,0.14,1.55.2,差し,1800,晴,北,2,2,3-1-4,2420,1-3-4,250,3-1,1350,1-3,310
丸亀,2026/7/9,7,6,2,4143,浦田晃嗣,finish,55,37,6.79,2,0.15,1.56.3,差し,1800,晴,北,2,2,3-1-4,2420,1-3-4,250,3-1,1350,1-3,310
丸亀,2026/7/9,8,1,1,4188,久田敏之,finish,26,2,6.76,1,0.12,1.51.1,逃げ,1800,晴,北,1,1,1-5-2,1490,1-2-5,410,1-5,730,1-5,420
丸亀,2026/7/9,8,2,5,3497,後藤浩,finish,23,5,6.72,5,0.12,1.53.4,逃げ,1800,晴,北,1,1,1-5-2,1490,1-2-5,410,1-5,730,1-5,420
丸亀,2026/7/9,8,3,2,4111,奥田誠,finish,22,38,6.86,2,0.21,1.54.4,逃げ,1800,晴,北,1,1,1-5-2,1490,1-2-5,410,1-5,730,1-5,420
丸亀,2026/7/9,8,4,3,3660,長谷川親王,finish,63,30,6.95,3,0.22,1.55.7,逃げ,1800,晴,北,1,1,1-5-2,1490,1-2-5,410,1-5,730,1-5,420
丸亀,2026/7/9,8,5,4,4411,沢田昭宏,finish,66,9,6.87,4,0.16,1.55.9,逃げ,1800,晴,北,1,1,1-5-2,1490,1-2-5,410,1-5,730,1-5,420
丸亀,2026/7/9,8,6,6,5400,高村諒,finish,4,3,6.80,6,0.19,1.57.5,逃げ,1800,晴,北,1,1,1-5-2,1490,1-2-5,410,1-5,730,1-5,420
丸亀,2026/7/9,9,1,3,5035,櫻井優,finish,46,36,6.89,3,0.03,1.51.6,まくり差し,1800,曇り,北,2,2,3-1-5,5780,1-3-5,1030,3-1,1590,1-3,250
丸亀,2026/7/9,9,2,1,3484,芝田浩治,finish,61,20,6.84,1,0.08,1.52.7,まくり差し,1800,曇り,北,2,2,3-1-5,5780,1-3-5,1030,3-1,1590,1-3,250
丸亀,2026/7/9,9,3,5,3848,川上聡介,finish,13,35,6.97,5,0.14,1.54.3,まくり差し,1800,曇り,北,2,2,3-1-5,5780,1-3-5,1030,3-1,1590,1-3,250
丸亀,2026/7/9,9,4,2,4112,大久保信一郎,finish,7,40,6.78,2,0.06,1.55.2,まくり差し,1800,曇り,北,2,2,3-1-5,5780,1-3-5,1030,3-1,1590,1-3,250
丸亀,2026/7/9,9,5,4,5336,瀬川大地,finish,41,21,6.82,4,0.07,1.56.2,まくり差し,1800,曇り,北,2,2,3-1-5,5780,1-3-5,1030,3-1,1590,1-3,250
丸亀,2026/7/9,9,6,6,4705,吉川勇作,finish,51,16,6.90,6,0.11,1.58.7,まくり差し,1800,曇り,北,2,2,3-1-5,5780,1-3-5,1030,3-1,1590,1-3,250
丸亀,2026/7/9,10,1,1,3613,角谷健吾,finish,27,41,6.76,1,0.12,1.51.6,逃げ,1800,曇り,北東,1,1,1-4-2,1100,1-2-4,250,1-4,500,1-4,610
丸亀,2026/7/9,10,2,4,4323,山田佑樹,finish,37,19,6.92,4,0.11,1.52.5,逃げ,1800,曇り,北東,1,1,1-4-2,1100,1-2-4,250,1-4,500,1-4,610
丸亀,2026/7/9,10,3,2,4475,末永祐輝,finish,44,33,6.84,2,0.15,1.53.8,逃げ,1800,曇り,北東,1,1,1-4-2,1100,1-2-4,250,1-4,500,1-4,610
丸亀,2026/7/9,10,4,5,4550,石岡将太,finish,52,7,6.83,5,0.11,1.54.6,逃げ,1800,曇り,北東,1,1,1-4-2,1100,1-2-4,250,1-4,500,1-4,610
丸亀,2026/7/9,10,5,3,5302,秋末秦悟,finish,18,45,6.90,3,0.09,1.55.3,逃げ,1800,曇り,北東,1,1,1-4-2,1100,1-2-4,250,1-4,500,1-4,610
丸亀,2026/7/9,10,6,6,3793,高橋真吾,finish,28,14,6.93,6,0.21,1.55.6,逃げ,1800,曇り,北東,1,1,1-4-2,1100,1-2-4,250,1-4,500,1-4,610
丸亀,2026/7/9,11,1,3,4051,清水敦揮,finish,62,34,6.98,3,0.21,1.51.1,まくり,1800,雨,北,1,1,3-5-2,64920,2-3-5,7290,3-5,20960,3-5,6260
丸亀,2026/7/9,11,2,5,3947,寺本昇平,finish,57,23,6.85,5,0.22,1.52.1,まくり,1800,雨,北,1,1,3-5-2,64920,2-3-5,7290,3-5,20960,3-5,6260
丸亀,2026/7/9,11,3,2,4120,柘植政浩,finish,48,24,6.89,2,0.18,1.53.3,まくり,1800,雨,北,1,1,3-5-2,64920,2-3-5,7290,3-5,20960,3-5,6260
丸亀,2026/7/9,11,4,1,5132,中野希一,finish,39,18,6.81,1,0.23,1.54.4,まくり,1800,雨,北,1,1,3-5-2,64920,2-3-5,7290,3-5,20960,3-5,6260
丸亀,2026/7/9,11,5,6,5441,鈴木雄登,finish,53,28,6.84,6,0.23,1.55.3,まくり,1800,雨,北,1,1,3-5-2,64920,2-3-5,7290,3-5,20960,3-5,6260
丸亀,2026/7/9,11,6,4,4216,星栄爾,finish,32,32,7.01,4,0.20,1.59.8,まくり,1800,雨,北,1,1,3-5-2,64920,2-3-5,7290,3-5,20960,3-5,6260
丸亀,2026/7/9,12,1,2,4188,久田敏之,finish,26,2,6.87,2,0.14,1.49.9,差し,1800,雨,北,2,2,2-1-3,2560,1-2-3,330,2-1,1180,1-2,280
丸亀,2026/7/9,12,2,1,3908,重成一人,finish,36,26,6.81,1,0.09,1.51.2,差し,1800,雨,北,2,2,2-1-3,2560,1-2-3,330,2-1,1180,1-2,280
丸亀,2026/7/9,12,3,3,4682,大上卓人,finish,21,10,6.89,3,0.17,1.52.5,差し,1800,雨,北,2,2,2-1-3,2560,1-2-3,330,2-1,1180,1-2,280
丸亀,2026/7/9,12,4,4,5275,松田淳平,finish,1,31,6.85,4,0.13,1.53.6,差し,1800,雨,北,2,2,2-1-3,2560,1-2-3,330,2-1,1180,1-2,280
丸亀,2026/7/9,12,5,6,5112,砂長知輝,finish,25,39,6.74,6,0.12,1.54.4,差し,1800,雨,北,2,2,2-1-3,2560,1-2-3,330,2-1,1180,1-2,280
丸亀,2026/7/9,12,6,5,3987,後藤正宗,finish,60,17,6.92,5,0.19,1.56.9,差し,1800,雨,北,2,2,2-1-3,2560,1-2-3,330,2-1,1180,1-2,280
鳴門,2026/7/9,1,1,5,5329,金子龍斗,finish,51,16,6.84,5,0.35,1.48.5,まくり差し,1800,晴,南東,3,3,5-1-4,13670,1-4-5,1660,5-1,1770,1-5,450
鳴門,2026/7/9,1,2,1,3333,丸尾義孝,finish,65,61,6.87,1,0.21,1.51.3,まくり差し,1800,晴,南東,3,3,5-1-4,13670,1-4-5,1660,5-1,1770,1-5,450
鳴門,2026/7/9,1,3,4,5403,藤山湧太,finish,24,80,6.81,4,0.32,1.51.7,まくり差し,1800,晴,南東,3,3,5-1-4,13670,1-4-5,1660,5-1,1770,1-5,450
鳴門,2026/7/9,1,4,6,5462,山浦槙,finish,12,30,6.79,6,0.31,1.53.3,まくり差し,1800,晴,南東,3,3,5-1-4,13670,1-4-5,1660,5-1,1770,1-5,450
鳴門,2026/7/9,1,5,3,3804,中渡修作,finish,59,74,6.84,3,0.29,. .,まくり差し,1800,晴,南東,3,3,5-1-4,13670,1-4-5,1660,5-1,1770,1-5,450
鳴門,2026/7/9,1,6,2,5245,倉富大誠,finish,27,34,6.84,2,0.22,. .,まくり差し,1800,晴,南東,3,3,5-1-4,13670,1-4-5,1660,5-1,1770,1-5,450
鳴門,2026/7/9,2,1,2,4816,村松修二,finish,55,77,6.88,2,0.25,1.49.8,まくり,1800,晴,南東,3,3,2-5-4,8840,2-4-5,3000,2-5,1220,2-5,660
鳴門,2026/7/9,2,2,5,4703,森永隆,finish,79,28,6.85,5,0.20,1.50.7,まくり,1800,晴,南東,3,3,2-5-4,8840,2-4-5,3000,2-5,1220,2-5,660
鳴門,2026/7/9,2,3,4,5070,中島航,finish,28,56,6.82,4,0.22,1.52.8,まくり,1800,晴,南東,3,3,2-5-4,8840,2-4-5,3000,2-5,1220,2-5,660
鳴門,2026/7/9,2,4,3,4234,野相弘司,finish,82,23,6.86,3,0.26,1.54.5,まくり,1800,晴,南東,3,3,2-5-4,8840,2-4-5,3000,2-5,1220,2-5,660
鳴門,2026/7/9,2,5,6,5124,上瀧絢也,finish,33,24,6.80,6,0.23,. .,まくり,1800,晴,南東,3,3,2-5-4,8840,2-4-5,3000,2-5,1220,2-5,660
鳴門,2026/7/9,2,6,1,4247,齊藤優,finish,75,27,6.85,1,0.32,. .,まくり,1800,晴,南東,3,3,2-5-4,8840,2-4-5,3000,2-5,1220,2-5,660
鳴門,2026/7/9,3,1,4,4159,向後龍一,finish,54,15,6.79,4,0.21,1.48.7,抜き,1800,晴,南東,4,4,4-1-2,3530,1-2-4,230,4-1,1480,1-4,330
鳴門,2026/7/9,3,2,1,5238,笹木香吾,finish,23,50,6.74,1,0.26,1.50.5,抜き,1800,晴,南東,4,4,4-1-2,3530,1-2-4,230,4-1,1480,1-4,330
鳴門,2026/7/9,3,3,2,4570,前田聖文,finish,80,52,6.79,2,0.24,1.51.7,抜き,1800,晴,南東,4,4,4-1-2,3530,1-2-4,230,4-1,1480,1-4,330
鳴門,2026/7/9,3,4,5,3771,折下寛法,finish,21,32,6.82,5,0.23,1.53.3,抜き,1800,晴,南東,4,4,4-1-2,3530,1-2-4,230,4-1,1480,1-4,330
鳴門,2026/7/9,3,5,3,3615,横田茂,finish,10,37,6.84,3,0.20,. .,抜き,1800,晴,南東,4,4,4-1-2,3530,1-2-4,230,4-1,1480,1-4,330
鳴門,2026/7/9,3,6,6,5428,古園井綾南,finish,72,71,6.83,6,0.51,. .,抜き,1800,晴,南東,4,4,4-1-2,3530,1-2-4,230,4-1,1480,1-4,330
鳴門,2026/7/9,4,1,2,5051,松本純平,finish,71,38,6.79,2,0.22,1.49.4,差し,1800,晴,南東,4,4,2-1-5,1170,1-2-5,280,2-1,570,1-2,130
鳴門,2026/7/9,4,2,1,4319,三宅潤,finish,62,82,6.75,1,0.23,1.51.3,差し,1800,晴,南東,4,4,2-1-5,1170,1-2-5,280,2-1,570,1-2,130
鳴門,2026/7/9,4,3,5,5249,三木晴斗,finish,66,81,6.76,5,0.11,1.51.9,差し,1800,晴,南東,4,4,2-1-5,1170,1-2-5,280,2-1,570,1-2,130
鳴門,2026/7/9,4,4,4,4145,小澤学,finish,52,57,6.84,4,0.24,1.52.6,差し,1800,晴,南東,4,4,2-1-5,1170,1-2-5,280,2-1,570,1-2,130
鳴門,2026/7/9,4,5,6,5270,小玉啓太,finish,56,83,6.85,6,0.19,. .,差し,1800,晴,南東,4,4,2-1-5,1170,1-2-5,280,2-1,570,1-2,130
鳴門,2026/7/9,4,6,3,3893,汐崎正則,finish,13,20,6.86,3,0.29,. .,差し,1800,晴,南東,4,4,2-1-5,1170,1-2-5,280,2-1,570,1-2,130
鳴門,2026/7/9,5,1,6,4994,山本梨菜,finish,15,55,6.86,5,0.15,1.50.1,まくり,1800,晴,南東,4,4,6-2-4,7490,2-4-6,980,6-2,2400,2-6,1510
鳴門,2026/7/9,5,2,2,4484,稲生夏季,finish,69,66,6.85,2,0.18,1.52.0,まくり,1800,晴,南東,4,4,6-2-4,7490,2-4-6,980,6-2,2400,2-6,1510
鳴門,2026/7/9,5,3,4,5056,西岡成美,finish,25,79,6.77,4,0.18,1.53.5,まくり,1800,晴,南東,4,4,6-2-4,7490,2-4-6,980,6-2,2400,2-6,1510
鳴門,2026/7/9,5,4,3,4897,深見亜由美,finish,73,35,6.84,3,0.19,1.54.5,まくり,1800,晴,南東,4,4,6-2-4,7490,2-4-6,980,6-2,2400,2-6,1510
鳴門,2026/7/9,5,5,5,5462,山浦槙,finish,12,30,6.77,6,0.17,. .,まくり,1800,晴,南東,4,4,6-2-4,7490,2-4-6,980,6-2,2400,2-6,1510
鳴門,2026/7/9,5,6,1,4680,後藤美翼,finish,64,72,6.74,1,0.20,. .,まくり,1800,晴,南東,4,4,6-2-4,7490,2-4-6,980,6-2,2400,2-6,1510
鳴門,2026/7/9,6,1,4,5124,上瀧絢也,finish,33,24,6.79,4,0.04,1.50.4,まくり,1800,晴,南東,3,3,4-3-5,26970,3-4-5,5720,4-3,3270,3-4,960
鳴門,2026/7/9,6,2,3,5252,荒木颯斗,finish,53,29,6.84,3,0.15,1.50.7,まくり,1800,晴,南東,3,3,4-3-5,26970,3-4-5,5720,4-3,3270,3-4,960
鳴門,2026/7/9,6,3,5,5361,植竹玲奈,finish,26,36,6.89,5,0.03,1.52.3,まくり,1800,晴,南東,3,3,4-3-5,26970,3-4-5,5720,4-3,3270,3-4,960
鳴門,2026/7/9,6,4,6,3804,中渡修作,finish,59,74,6.81,6,0.05,1.53.1,まくり,1800,晴,南東,3,3,4-3-5,26970,3-4-5,5720,4-3,3270,3-4,960
鳴門,2026/7/9,6,5,2,4587,木田峰由季,finish,36,63,6.90,2,0.15,. .,まくり,1800,晴,南東,3,3,4-3-5,26970,3-4-5,5720,4-3,3270,3-4,960
鳴門,2026/7/9,6,6,1,3370,坪内実,finish,61,75,6.73,1,0.18,. .,まくり,1800,晴,南東,3,3,4-3-5,26970,3-4-5,5720,4-3,3270,3-4,960
鳴門,2026/7/9,7,1,4,4857,加藤翔馬,finish,38,54,6.89,4,0.09,1.49.3,まくり差し,1800,晴,南東,3,3,4-5-2,2320,2-4-5,780,4-5,1220,4-5,670
鳴門,2026/7/9,7,2,5,5245,倉富大誠,finish,27,34,6.88,5,0.13,1.51.0,まくり差し,1800,晴,南東,3,3,4-5-2,2320,2-4-5,780,4-5,1220,4-5,670
鳴門,2026/7/9,7,3,2,4152,深水慎一郎,finish,68,18,6.85,2,0.13,1.51.6,まくり差し,1800,晴,南東,3,3,4-5-2,2320,2-4-5,780,4-5,1220,4-5,670
鳴門,2026/7/9,7,4,1,4234,野相弘司,finish,82,23,6.78,1,0.09,1.52.6,まくり差し,1800,晴,南東,3,3,4-5-2,2320,2-4-5,780,4-5,1220,4-5,670
鳴門,2026/7/9,7,5,3,3989,熊本英一,finish,50,62,6.84,3,0.19,. .,まくり差し,1800,晴,南東,3,3,4-5-2,2320,2-4-5,780,4-5,1220,4-5,670
鳴門,2026/7/9,7,6,6,3615,横田茂,finish,10,37,6.88,6,0.19,. .,まくり差し,1800,晴,南東,3,3,4-5-2,2320,2-4-5,780,4-5,1220,4-5,670
鳴門,2026/7/9,8,1,3,5066,鈴木孝明,finish,16,73,6.81,3,0.12,1.49.5,差し,1800,晴,南東,4,4,3-2-1,3850,1-2-3,380,3-2,1470,2-3,680
鳴門,2026/7/9,8,2,2,5249,三木晴斗,finish,66,81,6.81,2,0.08,1.50.5,差し,1800,晴,南東,4,4,3-2-1,3850,1-2-3,380,3-2,1470,2-3,680
鳴門,2026/7/9,8,3,1,3771,折下寛法,finish,21,32,6.88,1,0.08,1.51.3,差し,1800,晴,南東,4,4,3-2-1,3850,1-2-3,380,3-2,1470,2-3,680
鳴門,2026/7/9,8,4,4,3642,大塚浩二,finish,29,84,6.84,4,0.27,1.53.2,差し,1800,晴,南東,4,4,3-2-1,3850,1-2-3,380,3-2,1470,2-3,680
鳴門,2026/7/9,8,5,6,5391,出穂和鼓,finish,39,14,6.80,6,0.20,. .,差し,1800,晴,南東,4,4,3-2-1,3850,1-2-3,380,3-2,1470,2-3,680
鳴門,2026/7/9,8,6,5,4816,村松修二,finish,55,77,6.86,5,0.14,. .,差し,1800,晴,南東,4,4,3-2-1,3850,1-2-3,380,3-2,1470,2-3,680
鳴門,2026/7/9,9,1,4,5329,金子龍斗,finish,51,16,6.87,4,0.15,1.48.7,まくり差し,1800,晴,南東,4,4,4-1-5,10510,1-4-5,980,4-1,3530,1-4,1290
鳴門,2026/7/9,9,2,1,3893,汐崎正則,finish,13,20,6.86,1,0.17,1.51.1,まくり差し,1800,晴,南東,4,4,4-1-5,10510,1-4-5,980,4-1,3530,1-4,1290
鳴門,2026/7/9,9,3,5,5145,島川海輝,finish,18,76,6.84,5,0.18,1.52.9,まくり差し,1800,晴,南東,4,4,4-1-5,10510,1-4-5,980,4-1,3530,1-4,1290
鳴門,2026/7/9,9,4,3,4247,齊藤優,finish,75,27,6.88,3,0.16,1.53.5,まくり差し,1800,晴,南東,4,4,4-1-5,10510,1-4-5,980,4-1,3530,1-4,1290
鳴門,2026/7/9,9,5,2,4989,石原翼,finish,70,70,6.88,2,0.24,. .,まくり差し,1800,晴,南東,4,4,4-1-5,10510,1-4-5,980,4-1,3530,1-4,1290
鳴門,2026/7/9,9,6,6,4484,稲生夏季,finish,69,66,6.92,6,0.32,. .,まくり差し,1800,晴,南東,4,4,4-1-5,10510,1-4-5,980,4-1,3530,1-4,1290
鳴門,2026/7/9,10,1,6,5220,青木蓮,finish,67,67,6.78,6,0.12,1.50.0,差し,1800,晴,南東,4,4,6-3-2,36120,2-3-6,5770,6-3,4220,3-6,1740
鳴門,2026/7/9,10,2,3,4680,後藤美翼,finish,64,72,6.78,3,0.08,1.52.4,差し,1800,晴,南東,4,4,6-3-2,36120,2-3-6,5770,6-3,4220,3-6,1740
鳴門,2026/7/9,10,3,2,5332,村松遥輝,finish,77,13,6.78,2,0.05,1.54.5,差し,1800,晴,南東,4,4,6-3-2,36120,2-3-6,5770,6-3,4220,3-6,1740
鳴門,2026/7/9,10,4,1,4339,平瀬城啓,finish,37,68,6.73,1,0.09,1.55.4,差し,1800,晴,南東,4,4,6-3-2,36120,2-3-6,5770,6-3,4220,3-6,1740
鳴門,2026/7/9,10,5,5,5238,笹木香吾,finish,23,50,6.75,5,0.04,. .,差し,1800,晴,南東,4,4,6-3-2,36120,2-3-6,5770,6-3,4220,3-6,1740
鳴門,2026/7/9,10,6,4,5270,小玉啓太,finish,56,83,6.82,4,0.05,. .,差し,1800,晴,南東,4,4,6-3-2,36120,2-3-6,5770,6-3,4220,3-6,1740
鳴門,2026/7/9,11,1,1,5252,荒木颯斗,finish,53,29,6.75,1,0.08,1.49.1,逃げ,1800,晴,南東,4,4,1-3-2,1050,1-2-3,350,1-3,440,1-3,250
鳴門,2026/7/9,11,2,3,4703,森永隆,finish,79,28,6.83,3,0.13,1.49.6,逃げ,1800,晴,南東,4,4,1-3-2,1050,1-2-3,350,1-3,440,1-3,250
鳴門,2026/7/9,11,3,2,4994,山本梨菜,finish,15,55,6.74,2,0.12,1.52.3,逃げ,1800,晴,南東,4,4,1-3-2,1050,1-2-3,350,1-3,440,1-3,250
鳴門,2026/7/9,11,4,4,4152,深水慎一郎,finish,68,18,6.79,4,0.14,1.52.6,逃げ,1800,晴,南東,4,4,1-3-2,1050,1-2-3,350,1-3,440,1-3,250
鳴門,2026/7/9,11,5,5,4319,三宅潤,finish,62,82,6.88,5,0.13,. .,逃げ,1800,晴,南東,4,4,1-3-2,1050,1-2-3,350,1-3,440,1-3,250
鳴門,2026/7/9,11,6,6,4159,向後龍一,finish,54,15,6.81,6,0.16,. .,逃げ,1800,晴,南東,4,4,1-3-2,1050,1-2-3,350,1-3,440,1-3,250
鳴門,2026/7/9,12,1,1,4857,加藤翔馬,finish,38,54,6.78,1,0.16,1.48.7,逃げ,1800,晴,南東,4,4,1-3-4,1330,1-3-4,740,1-3,480,1-3,370
鳴門,2026/7/9,12,2,3,4570,前田聖文,finish,80,52,6.83,3,0.20,1.50.8,逃げ,1800,晴,南東,4,4,1-3-4,1330,1-3-4,740,1-3,480,1-3,370
鳴門,2026/7/9,12,3,4,5051,松本純平,finish,71,38,6.87,4,0.19,1.52.2,逃げ,1800,晴,南東,4,4,1-3-4,1330,1-3-4,740,1-3,480,1-3,370
鳴門,2026/7/9,12,4,2,5066,鈴木孝明,finish,16,73,6.78,2,0.24,1.53.4,逃げ,1800,晴,南東,4,4,1-3-4,1330,1-3-4,740,1-3,480,1-3,370
鳴門,2026/7/9,12,5,5,3333,丸尾義孝,finish,65,61,6.84,5,0.20,. .,逃げ,1800,晴,南東,4,4,1-3-4,1330,1-3-4,740,1-3,480,1-3,370
鳴門,2026/7/9,12,6,6,4587,木田峰由季,finish,36,63,6.83,6,0.24,. .,逃げ,1800,晴,南東,4,4,1-3-4,1330,1-3-4,740,1-3,480,1-3,370
びわこ,2026/7/9,1,1,5,5416,龍田真白,finish,67,27,6.83,5,0.15,1.49.9,抜き,1800,晴,北東,2,2,5-1-4,9980,1-4-5,700,5-1,2750,1-5,1290
