race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
032025082210,1,4379,0.6998,1.000000,1
032025082210,2,3888,0.0736,0.105150,3
032025082210,3,3978,0.1312,0.187523,2
032025082210,4,5096,0.0609,0.086966,4
032025082210,5,4880,0.0267,0.038178,6
032025082210,6,3569,0.0078,0.011106,5
032025082211,1,4847,0.6682,1.000000,
032025082211,2,4748,0.1205,0.180333,1
032025082211,3,5226,0.0918,0.137385,2
032025082211,4,4440,0.0252,0.037769,3
032025082211,5,4335,0.0872,0.130502,4
032025082211,6,4995,0.0071,0.010570,5
032025082212,1,3716,0.5078,1.000000,3
032025082212,2,4266,0.1800,0.354531,2
032025082212,3,4468,0.1592,0.313499,4
032025082212,4,4345,0.0536,0.105564,5
032025082212,5,4095,0.0729,0.143591,1
032025082212,6,4086,0.0264,0.052057,6
052025082201,1,4766,0.5854,1.000000,3
052025082201,2,3771,0.1139,0.194524,1
052025082201,3,4375,0.1488,0.254195,2
052025082201,4,3863,0.0594,0.101426,4
052025082201,5,3642,0.0390,0.066657,6
052025082201,6,3439,0.0536,0.091506,5
052025082202,1,5273,0.3614,1.000000,2
052025082202,2,4283,0.1044,0.288927,3
052025082202,3,4055,0.2877,0.796053,1
052025082202,4,4439,0.0518,0.143291,6
052025082202,5,3435,0.1698,0.469728,4
052025082202,6,3502,0.0249,0.068804,5
052025082203,1,3544,0.0437,0.105344,4
052025082203,2,4488,0.4144,1.000000,2
052025082203,3,4645,0.3873,0.934743,1
052025082203,4,3357,0.0715,0.172523,5
052025082203,5,4380,0.0505,0.121812,6
052025082203,6,3850,0.0327,0.078890,3
052025082204,1,4306,0.4994,1.000000,1
052025082204,2,4182,0.0686,0.137367,4
052025082204,3,4467,0.1888,0.378156,5
052025082204,4,3889,0.0547,0.109627,6
052025082204,5,3612,0.1660,0.332485,2
052025082204,6,3718,0.0224,0.044833,3
052025082205,1,5122,0.4127,1.000000,1
052025082205,2,4366,0.2495,0.604572,2
052025082205,3,3370,0.0514,0.124621,5
052025082205,4,4140,0.1982,0.480169,3
052025082205,5,3439,0.0847,0.205186,4
052025082205,6,5410,0.0036,0.008618,6
052025082206,1,4081,0.3373,0.979443,2
052025082206,2,3642,0.0716,0.207865,3
052025082206,3,5310,0.0474,0.137527,5
052025082206,4,4278,0.3444,1.000000,1
052025082206,5,4650,0.1802,0.523266,4
052025082206,6,4439,0.0192,0.055746,6
052025082207,1,3606,0.4999,1.000000,2
052025082207,2,3863,0.0426,0.085304,5
052025082207,3,4305,0.3669,0.733840,1
052025082207,4,5273,0.0554,0.110901,3
052025082207,5,4414,0.0265,0.052947,6
052025082207,6,5254,0.0086,0.017248,4
052025082208,1,3811,0.7180,1.000000,1
052025082208,2,3435,0.1960,0.272999,2
052025082208,3,3544,0.0055,0.007680,3
052025082208,4,4182,0.0429,0.059774,5
052025082208,5,3771,0.0344,0.047937,4
052025082208,6,5365,0.0031,0.004297,6
052025082209,1,4375,0.4960,1.000000,6
052025082209,2,3502,0.0780,0.157340,3
052025082209,3,3612,0.2937,0.592112,1
052025082209,4,3370,0.0377,0.076100,5
052025082209,5,3850,0.0410,0.082612,4
052025082209,6,3905,0.0535,0.107796,2
052025082210,1,4467,0.5232,1.000000,2
052025082210,2,4380,0.0453,0.086630,5
052025082210,3,4650,0.2018,0.385615,1
052025082210,4,4366,0.1585,0.302934,3
052025082210,5,4283,0.0359,0.068555,6
052025082210,6,4319,0.0353,0.067530,4
052025082211,1,4140,0.5843,1.000000,2
052025082211,2,4055,0.1247,0.213462,4
052025082211,3,4766,0.0635,0.108687,6
052025082211,4,4488,0.1599,0.273640,3
052025082211,5,4306,0.0328,0.056089,5
052025082211,6,4308,0.0348,0.059484,1
052025082212,1,4278,0.7030,1.000000,1
052025082212,2,3811,0.0874,0.124336,2
052025082212,3,3718,0.0374,0.053132,6
052025082212,4,5122,0.0374,0.053258,5
052025082212,5,4305,0.1007,0.143255,3
052025082212,6,4645,0.0341,0.048513,4
082025082201,1,4240,0.8870,1.000000,1
082025082201,2,5305,0.0199,0.022482,5
082025082201,3,5335,0.0326,0.036720,6
082025082201,4,5340,0.0337,0.038030,2
082025082201,5,5198,0.0230,0.025965,3
082025082201,6,5370,0.0038,0.004257,4
082025082202,1,4897,0.0420,0.093061,4
082025082202,2,4123,0.4509,1.000000,3
082025082202,3,4775,0.2365,0.524396,5
082025082202,4,4984,0.1327,0.294262,2
082025082202,5,3845,0.1219,0.270374,6
082025082202,6,5171,0.0161,0.035694,1
082025082203,1,4720,0.5505,1.000000,5
082025082203,2,4804,0.2454,0.445828,1
082025082203,3,4900,0.1504,0.273183,2
082025082203,4,5314,0.0168,0.030437,6
082025082203,5,5264,0.0334,0.060624,3
082025082203,6,5416,0.0035,0.006420,4
082025082204,1,4183,0.6432,1.000000,2
082025082204,2,4680,0.0628,0.097572,3
082025082204,3,3999,0.2310,0.359208,1
082025082204,4,5117,0.0403,0.062638,4
082025082204,5,4385,0.0151,0.023428,5
082025082204,6,5003,0.0077,0.011912,6
082025082205,1,5144,0.3649,1.000000,
082025082205,2,5156,0.1057,0.289747,2
082025082205,3,3528,0.0815,0.223392,4
082025082205,4,4994,0.2921,0.800463,3
082025082205,5,5370,0.0115,0.031420,5
082025082205,6,4961,0.1442,0.395091,1
082025082206,1,4611,0.7962,1.000000,1
082025082206,2,4372,0.1209,0.151790,3
082025082206,3,4400,0.0467,0.058679,5
082025082206,4,5347,0.0074,0.009240,6
082025082206,5,5162,0.0140,0.017563,2
082025082206,6,4694,0.0149,0.018695,4
082025082207,1,4997,0.3103,0.846067,1
082025082207,2,4536,0.1935,0.527711,4
082025082207,3,4897,0.0103,0.028009,6
082025082207,4,4546,0.3667,1.000000,5
082025082207,5,4947,0.0660,0.180082,3
082025082207,6,5019,0.0532,0.145010,2
082025082208,1,3845,0.6370,1.000000,1
082025082208,2,5003,0.0405,0.063551,2
082025082208,3,5088,0.2861,0.449098,3
082025082208,4,5305,0.0151,0.023748,4
082025082208,5,5314,0.0090,0.014091,6
082025082208,6,4882,0.0124,0.019477,5
082025082209,1,4984,0.5397,1.000000,4
082025082209,2,5188,0.1437,0.266249,2
082025082209,3,4781,0.0965,0.178712,5
082025082209,4,5144,0.0500,0.092673,6
082025082209,5,4804,0.1422,0.263548,1
082025082209,6,4680,0.0279,0.051694,3
082025082210,1,5264,0.2484,0.683187,2
082025082210,2,5171,0.0409,0.112443,6
082025082210,3,4961,0.3636,1.000000,1
082025082210,4,3999,0.3068,0.843705,3
082025082210,5,5340,0.0216,0.059279,4
082025082210,6,4400,0.0187,0.051404,5
082025082211,1,4546,0.7029,1.000000,1
082025082211,2,4900,0.0788,0.112144,6
082025082211,3,4372,0.0824,0.117212,3
082025082211,4,4385,0.0196,0.027902,5
082025082211,5,4123,0.0849,0.120786,2
082025082211,6,4994,0.0314,0.044684,4
082025082212,1,5088,0.6474,1.000000,1
082025082212,2,4775,0.0703,0.108659,3
082025082212,3,4240,0.0954,0.147278,2
082025082212,4,4611,0.1102,0.170175,5
082025082212,5,4183,0.0595,0.091892,6
082025082212,6,4536,0.0172,0.026558,4
092025082201,1,4361,0.8689,1.000000,1
092025082201,2,4404,0.0379,0.043624,3
092025082201,3,4681,0.0153,0.017563,5
092025082201,4,5083,0.0518,0.059656,4
092025082201,5,3551,0.0207,0.023829,6
092025082201,6,5376,0.0054,0.006165,2
092025082202,1,5183,0.4782,1.000000,1
092025082202,2,4890,0.1723,0.360438,4
092025082202,3,3757,0.1385,0.289696,2
092025082202,4,3305,0.1139,0.238261,5
092025082202,5,4637,0.0930,0.194496,3
092025082202,6,5414,0.0040,0.008447,6
092025082203,1,4871,0.4938,1.000000,4
092025082203,2,5189,0.1268,0.256835,5
092025082203,3,3542,0.0740,0.149953,6
092025082203,4,4336,0.1227,0.248559,2
092025082203,5,4233,0.1083,0.219352,3
092025082203,6,4926,0.0742,0.150360,1
092025082204,1,4093,0.1955,0.401884,3
092025082204,2,4483,0.4866,1.000000,1
092025082204,3,3604,0.0927,0.190473,5
092025082204,4,5262,0.0415,0.085197,4
092025082204,5,4824,0.1207,0.248052,
092025082204,6,3873,0.0631,0.129668,2
092025082205,1,4099,0.7210,1.000000,1
092025082205,2,5005,0.0701,0.097295,3
092025082205,3,3551,0.0716,0.099357,4
092025082205,4,3414,0.0524,0.072684,5
092025082205,5,3350,0.0454,0.062923,6
092025082205,6,4011,0.0395,0.054757,2
092025082206,1,4097,0.2597,0.774213,5
092025082206,2,4568,0.2075,0.618509,4
092025082206,3,3484,0.1362,0.405842,6
092025082206,4,4137,0.3355,1.000000,1
092025082206,5,3757,0.0521,0.155207,2
092025082206,6,4681,0.0090,0.026975,3
092025082207,1,5083,0.4030,1.000000,2
092025082207,2,4430,0.1087,0.269853,5
092025082207,3,5141,0.2357,0.584892,1
092025082207,4,4218,0.1908,0.473472,3
092025082207,5,5183,0.0336,0.083396,4
092025082207,6,3930,0.0281,0.069848,6
092025082208,1,4637,0.3860,1.000000,4
092025082208,2,5262,0.0407,0.105417,3
092025082208,3,4679,0.1532,0.397015,1
092025082208,4,4960,0.1617,0.418831,2
092025082208,5,3159,0.2310,0.598448,6
092025082208,6,4458,0.0274,0.071082,5
092025082209,1,4738,0.6655,1.000000,1
092025082209,2,3302,0.0574,0.086249,6
092025082209,3,4901,0.0644,0.096710,3
092025082209,4,4011,0.1558,0.234093,4
092025082209,5,3604,0.0344,0.051641,5
092025082209,6,5189,0.0225,0.033828,2
092025082210,1,4215,0.4753,1.000000,3
092025082210,2,3873,0.1698,0.357220,4
092025082210,3,4475,0.1374,0.289010,5
092025082210,4,4233,0.1088,0.228921,1
092025082210,5,4099,0.0862,0.181461,6
092025082210,6,4890,0.0225,0.047347,2
092025082211,1,4824,0.5101,1.000000,6
092025082211,2,4857,0.2149,0.421396,1
092025082211,3,4336,0.0705,0.138193,4
092025082211,4,5141,0.1505,0.295030,2
092025082211,5,5005,0.0341,0.066845,5
092025082211,6,3484,0.0199,0.039100,3
092025082212,1,3159,0.6133,1.000000,4
092025082212,2,4137,0.1205,0.196534,6
092025082212,3,4926,0.0737,0.120135,2
092025082212,4,4361,0.1082,0.176446,1
092025082212,5,4218,0.0475,0.077503,5
092025082212,6,4483,0.0368,0.060018,3
112025082201,1,5280,0.6090,1.000000,1
112025082201,2,3527,0.0989,0.162392,4
112025082201,3,4695,0.1127,0.185124,2
112025082201,4,4575,0.1510,0.247960,3
112025082201,5,5353,0.0091,0.014923,6
112025082201,6,4789,0.0193,0.031684,5
112025082202,1,5031,0.3360,1.000000,6
112025082202,2,4254,0.2872,0.854803,1
112025082202,3,4725,0.1119,0.333095,3
112025082202,4,3333,0.1894,0.563635,2
112025082202,5,4835,0.0711,0.211547,4
112025082202,6,5396,0.0044,0.012969,5
112025082203,1,3587,0.3897,1.000000,1
112025082203,2,3773,0.1225,0.314429,3
112025082203,3,4332,0.0579,0.148527,5
112025082203,4,3679,0.3568,0.915698,2
112025082203,5,4817,0.0676,0.173596,4
112025082203,6,5290,0.0055,0.014053,6
112025082204,1,4952,0.4065,1.000000,4
112025082204,2,4204,0.0918,0.225751,6
112025082204,3,5166,0.2487,0.611973,3
112025082204,4,4872,0.0876,0.215516,1
112025082204,5,3843,0.0612,0.150549,5
112025082204,6,4980,0.1042,0.256449,2
112025082205,1,3444,0.2323,0.700257,2
112025082205,2,4704,0.2798,0.843327,1
112025082205,3,4257,0.0998,0.300646,5
112025082205,4,4230,0.3318,1.000000,3
112025082205,5,4390,0.0329,0.099047,4
112025082205,6,5232,0.0234,0.070606,6
112025082206,1,5245,0.5431,1.000000,
112025082206,2,3304,0.2012,0.370419,2
112025082206,3,4789,0.0826,0.152172,1
112025082206,4,5353,0.0163,0.030039,4
112025082206,5,4543,0.1541,0.283714,3
112025082206,6,5396,0.0027,0.005024,5
112025082207,1,5290,0.1592,0.384525,6
112025082207,2,4575,0.4141,1.000000,4
112025082207,3,4396,0.1717,0.414680,1
112025082207,4,4835,0.1341,0.323948,3
112025082207,5,3587,0.0953,0.230080,2
112025082207,6,5031,0.0255,0.061662,5
112025082208,1,3843,0.4608,1.000000,1
112025082208,2,3333,0.2008,0.435714,4
112025082208,3,4872,0.1003,0.217643,2
112025082208,4,4695,0.1460,0.316741,5
112025082208,5,5345,0.0149,0.032358,6
112025082208,6,4652,0.0772,0.167522,3
112025082209,1,4390,0.2336,0.518632,6
112025082209,2,3679,0.4505,1.000000,3
112025082209,3,3527,0.1036,0.229990,2
112025082209,4,5166,0.1467,0.325645,1
112025082209,5,4257,0.0496,0.110206,5
112025082209,6,4332,0.0160,0.035408,4
112025082210,1,4543,0.6848,1.000000,3
112025082210,2,4817,0.0712,0.104018,1
112025082210,3,5280,0.0844,0.123232,2
112025082210,4,4704,0.1315,0.192077,
112025082210,5,4204,0.0175,0.025596,
112025082210,6,4725,0.0105,0.015281,4
112025082211,1,4980,0.6988,1.000000,1
112025082211,2,5232,0.0485,0.069470,4
112025082211,3,4254,0.1093,0.156348,3
112025082211,4,3304,0.0887,0.126989,2
112025082211,5,3773,0.0398,0.056969,6
112025082211,6,4396,0.0148,0.021244,5
112025082212,1,4914,0.8073,1.000000,1
112025082212,2,5197,0.0577,0.071457,6
112025082212,3,4594,0.0505,0.062541,3
112025082212,4,5014,0.0186,0.022979,4
112025082212,5,3946,0.0464,0.057497,5
112025082212,6,4294,0.0195,0.024164,2
122025082201,1,4865,0.4308,1.000000,1
122025082201,2,4691,0.1375,0.319153,3
122025082201,3,4121,0.3207,0.744409,2
122025082201,4,5258,0.0585,0.135832,6
122025082201,5,4219,0.0462,0.107291,4
122025082201,6,5386,0.0064,0.014785,5
122025082202,1,4060,0.4980,1.000000,1
122025082202,2,3912,0.2007,0.403042,3
122025082202,3,4009,0.1958,0.393136,2
122025082202,4,3372,0.0478,0.095973,5
122025082202,5,5388,0.0251,0.050371,4
122025082202,6,4811,0.0327,0.065704,6
122025082203,1,4708,0.4362,1.000000,
122025082203,2,4057,0.2195,0.503339,2
122025082203,3,3361,0.0530,0.121500,4
122025082203,4,4252,0.0730,0.167365,3
122025082203,5,4514,0.1927,0.441882,1
122025082203,6,3986,0.0255,0.058545,
122025082204,1,3581,0.3784,1.000000,2
122025082204,2,4512,0.2975,0.786012,1
122025082204,3,4420,0.1798,0.475043,3
122025082204,4,4111,0.0790,0.208820,5
122025082204,5,4092,0.0434,0.114547,4
122025082204,6,3631,0.0219,0.057960,6
122025082205,1,3951,0.7812,1.000000,1
122025082205,2,4405,0.0615,0.078768,4
122025082205,3,4747,0.0310,0.039719,3
122025082205,4,3508,0.0446,0.057141,2
122025082205,5,4374,0.0358,0.045768,5
122025082205,6,4067,0.0458,0.058687,6
122025082206,1,3680,0.3939,1.000000,5
122025082206,2,4072,0.3917,0.994386,1
122025082206,3,4879,0.1098,0.278655,2
122025082206,4,4251,0.0437,0.110892,6
122025082206,5,3372,0.0223,0.056622,4
122025082206,6,4228,0.0387,0.098263,3
122025082207,1,4252,0.3586,0.906927,1
122025082207,2,3820,0.0366,0.092629,5
122025082207,3,4184,0.3954,1.000000,
122025082207,4,3731,0.1076,0.272212,2
122025082207,5,4691,0.0479,0.121225,4
122025082207,6,4515,0.0538,0.136073,3
122025082208,1,4420,0.5649,1.000000,3
122025082208,2,4219,0.0324,0.057350,4
122025082208,3,4708,0.0442,0.078161,2
122025082208,4,4188,0.3168,0.560761,1
122025082208,5,4060,0.0293,0.051936,5
122025082208,6,4902,0.0124,0.021894,6
122025082209,1,4009,0.6419,1.000000,1
122025082209,2,3361,0.0364,0.056630,5
122025082209,3,3581,0.0802,0.124959,2
122025082209,4,4761,0.1685,0.262539,4
122025082209,5,4850,0.0634,0.098778,3
122025082209,6,4747,0.0095,0.014871,6
122025082210,1,4199,0.6870,1.000000,2
122025082210,2,3986,0.0521,0.075832,1
122025082210,3,4111,0.0704,0.102445,4
122025082210,4,3951,0.1281,0.186524,5
122025082210,5,3912,0.0544,0.079164,6
122025082210,6,5258,0.0081,0.011721,3
122025082211,1,4448,0.6513,1.000000,2
122025082211,2,4015,0.1229,0.188629,6
122025082211,3,5016,0.1196,0.183631,1
122025082211,4,4515,0.0639,0.098154,3
122025082211,5,5073,0.0238,0.036548,5
122025082211,6,4057,0.0185,0.028338,4
122025082212,1,4188,0.7256,1.000000,1
122025082212,2,4067,0.0646,0.089071,2
122025082212,3,4514,0.0729,0.100422,4
122025082212,4,4072,0.0815,0.112290,3
122025082212,5,4512,0.0345,0.047524,5
122025082212,6,4184,0.0210,0.028947,6
142025082201,1,4786,0.8698,1.000000,6
142025082201,2,4164,0.0314,0.036067,2
142025082201,3,3614,0.0456,0.052471,3
142025082201,4,5223,0.0371,0.042704,1
142025082201,5,4145,0.0131,0.015106,5
142025082201,6,5403,0.0029,0.003357,4
142025082202,1,4674,0.5949,1.000000,3
142025082202,2,4006,0.0710,0.119364,1
142025082202,3,4991,0.1544,0.259475,4
142025082202,4,5275,0.0756,0.127065,5
142025082202,5,3934,0.0516,0.086693,6
142025082202,6,4239,0.0526,0.088377,2
142025082203,1,4518,0.6609,1.000000,1
142025082203,2,5131,0.0531,0.080327,5
142025082203,3,4808,0.1417,0.214395,2
142025082203,4,3684,0.1086,0.164305,3
142025082203,5,5143,0.0298,0.045049,4
142025082203,6,5343,0.0059,0.008994,6
142025082204,1,4264,0.7499,1.000000,2
142025082204,2,4406,0.0305,0.040726,6
142025082204,3,3621,0.0842,0.112282,5
142025082204,4,4649,0.0989,0.131883,4
142025082204,5,4085,0.0200,0.026634,1
142025082204,6,3663,0.0165,0.022018,3
142025082205,1,3459,0.2283,0.950490,4
142025082205,2,4906,0.1818,0.756775,6
142025082205,3,5199,0.1359,0.565870,5
142025082205,4,3918,0.2402,1.000000,1
142025082205,5,5238,0.1062,0.442201,3
142025082205,6,4771,0.1077,0.448463,2
142025082206,1,3455,0.2495,0.592926,1
142025082206,2,3615,0.0934,0.221963,5
142025082206,3,3743,0.4208,1.000000,4
142025082206,4,4531,0.1372,0.326047,6
142025082206,5,5275,0.0521,0.123834,2
142025082206,6,4179,0.0470,0.111727,3
142025082207,1,4600,0.7271,1.000000,5
142025082207,2,5176,0.0215,0.029547,2
142025082207,3,3934,0.0896,0.123249,1
142025082207,4,5131,0.0391,0.053754,4
142025082207,5,4174,0.1120,0.154036,3
142025082207,6,3617,0.0108,0.014821,6
142025082208,1,3851,0.2302,0.435827,2
142025082208,2,4471,0.5282,1.000000,1
142025082208,3,4006,0.0929,0.175804,4
142025082208,4,5143,0.0630,0.119214,3
142025082208,5,4164,0.0293,0.055514,6
142025082208,6,4649,0.0565,0.106972,5
142025082209,1,3918,0.6818,1.000000,1
142025082209,2,4991,0.1358,0.199163,5
142025082209,3,3892,0.1022,0.149966,2
142025082209,4,4145,0.0272,0.039840,6
142025082209,5,4406,0.0219,0.032176,3
142025082209,6,3684,0.0311,0.045631,4
142025082210,1,5199,0.4254,1.000000,6
142025082210,2,4085,0.0743,0.174680,2
142025082210,3,4179,0.2104,0.494574,3
142025082210,4,4518,0.1725,0.405577,1
142025082210,5,4674,0.0966,0.227111,4
142025082210,6,3614,0.0207,0.048702,5
142025082211,1,4531,0.4636,1.000000,1
142025082211,2,4239,0.1767,0.381082,6
142025082211,3,4600,0.1653,0.356590,3
142025082211,4,4906,0.0945,0.203787,4
142025082211,5,4808,0.0721,0.155457,2
142025082211,6,3621,0.0280,0.060295,5
142025082212,1,3743,0.5941,1.000000,5
142025082212,2,4771,0.1191,0.200469,3
142025082212,3,4264,0.1110,0.186757,6
142025082212,4,4174,0.0817,0.137529,1
142025082212,5,4786,0.0542,0.091301,4
142025082212,6,4471,0.0399,0.067156,2
152025082201,1,3401,0.5980,1.000000,6
152025082201,2,3701,0.1019,0.170442,4
152025082201,3,4020,0.1116,0.186639,3
152025082201,4,5265,0.0798,0.133528,5
152025082201,5,3478,0.0839,0.140384,1
152025082201,6,5352,0.0247,0.041246,2
152025082202,1,4821,0.5745,1.000000,2
152025082202,2,3910,0.0822,0.143045,6
152025082202,3,3832,0.1401,0.243802,3
152025082202,4,4511,0.0578,0.100676,4
152025082202,5,4452,0.1350,0.235007,1
152025082202,6,5326,0.0105,0.018259,5
152025082203,1,4931,0.7877,1.000000,6
152025082203,2,5037,0.0564,0.071600,1
152025082203,3,5291,0.0328,0.041632,4
152025082203,4,5173,0.0596,0.075690,5
152025082203,5,4010,0.0182,0.023141,3
152025082203,6,4348,0.0452,0.057435,2
152025082204,1,4529,0.6379,1.000000,1
152025082204,2,5241,0.0811,0.127189,4
152025082204,3,3568,0.0859,0.134703,2
152025082204,4,5298,0.1224,0.191928,3
152025082204,5,4894,0.0254,0.039853,5
152025082204,6,4437,0.0472,0.074006,6
152025082205,1,4583,0.5404,1.000000,1
152025082205,2,3710,0.0717,0.132762,3
152025082205,3,3701,0.0508,0.094004,4
152025082205,4,5257,0.1814,0.335653,5
152025082205,5,3541,0.1262,0.233561,2
152025082205,6,3442,0.0294,0.054477,6
152025082206,1,4852,0.7650,1.000000,1
152025082206,2,3478,0.0421,0.054978,3
152025082206,3,4452,0.0907,0.118616,2
152025082206,4,3401,0.0282,0.036819,5
152025082206,5,3578,0.0208,0.027248,6
152025082206,6,3908,0.0532,0.069494,4
152025082207,1,3837,0.7330,1.000000,1
152025082207,2,4030,0.1452,0.198147,2
152025082207,3,4511,0.0293,0.039920,4
152025082207,4,5291,0.0187,0.025466,
152025082207,5,4020,0.0184,0.025124,5
152025082207,6,4776,0.0554,0.075527,3
152025082208,1,3849,0.7864,1.000000,1
152025082208,2,4348,0.0693,0.088124,2
152025082208,3,5265,0.0185,0.023552,5
152025082208,4,4450,0.0984,0.125146,3
152025082208,5,3910,0.0105,0.013367,6
152025082208,6,4823,0.0168,0.021363,4
152025082209,1,4437,0.6948,1.000000,1
152025082209,2,3541,0.1774,0.255361,2
152025082209,3,5037,0.0493,0.070952,4
152025082209,4,4894,0.0283,0.040719,3
152025082209,5,5352,0.0183,0.026293,5
152025082209,6,5218,0.0319,0.045934,6
152025082210,1,3442,0.4077,1.000000,6
152025082210,2,4852,0.2189,0.536993,4
152025082210,3,5257,0.2190,0.537273,3
152025082210,4,4529,0.0723,0.177309,2
152025082210,5,4931,0.0659,0.161575,1
152025082210,6,5241,0.0162,0.039675,5
152025082211,1,3908,0.6528,1.000000,1
152025082211,2,3837,0.0796,0.121939,2
152025082211,3,4583,0.0632,0.096895,3
152025082211,4,4776,0.1094,0.167632,6
152025082211,5,3849,0.0872,0.133621,5
152025082211,6,4821,0.0077,0.011863,4
152025082212,1,4459,0.6051,1.000000,1
152025082212,2,4739,0.1128,0.186444,2
152025082212,3,4643,0.1349,0.222946,3
152025082212,4,4772,0.0679,0.112299,5
152025082212,5,5224,0.0503,0.083093,6
152025082212,6,4324,0.0290,0.047920,4
192025082201,1,4041,0.5418,1.000000,1
192025082201,2,4100,0.1109,0.204680,3
192025082201,3,4105,0.2140,0.394959,2
192025082201,4,5178,0.0616,0.113664,5
192025082201,5,4705,0.0661,0.122044,4
192025082201,6,5392,0.0056,0.010312,6
192025082202,1,3714,0.4488,1.000000,1
192025082202,2,4355,0.0726,0.161759,3
192025082202,3,4108,0.1326,0.295346,6
192025082202,4,4268,0.0721,0.160697,5
192025082202,5,4407,0.1062,0.236674,4
192025082202,6,4713,0.1677,0.373640,2
192025082203,1,4442,0.5516,1.000000,5
192025082203,2,4641,0.0510,0.092474,6
192025082203,3,3964,0.0435,0.078804,4
192025082203,4,4064,0.2483,0.450176,1
192025082203,5,4875,0.0373,0.067692,3
192025082203,6,4630,0.0683,0.123909,2
192025082204,1,4122,0.6242,1.000000,1
192025082204,2,5048,0.0665,0.106521,3
192025082204,3,4139,0.0524,0.083892,5
192025082204,4,5309,0.0086,0.013722,6
192025082204,5,5068,0.1896,0.303728,2
192025082204,6,4051,0.0588,0.094264,4
192025082205,1,3876,0.8335,1.000000,1
192025082205,2,5098,0.0224,0.026932,4
192025082205,3,4787,0.0977,0.117162,3
192025082205,4,5000,0.0215,0.025824,6
192025082205,5,3730,0.0120,0.014403,5
192025082205,6,3406,0.0128,0.015393,2
192025082206,1,4120,0.5947,1.000000,1
192025082206,2,4672,0.0620,0.104299,6
192025082206,3,4293,0.1798,0.302268,2
192025082206,4,4041,0.0461,0.077587,4
192025082206,5,4134,0.0720,0.121111,3
192025082206,6,4027,0.0454,0.076293,5
192025082207,1,5145,0.6276,1.000000,1
192025082207,2,4268,0.0462,0.073593,4
192025082207,3,3965,0.1424,0.226964,5
192025082207,4,4641,0.0565,0.089989,3
192025082207,5,5392,0.0058,0.009318,6
192025082207,6,4503,0.1214,0.193477,2
192025082208,1,4496,0.6130,1.000000,3
192025082208,2,4713,0.2534,0.413352,2
192025082208,3,4004,0.0584,0.095278,6
192025082208,4,5006,0.0484,0.079001,1
192025082208,5,4100,0.0240,0.039156,4
192025082208,6,5309,0.0028,0.004599,5
192025082209,1,5068,0.8613,1.000000,1
192025082209,2,5178,0.0195,0.022676,5
192025082209,3,4203,0.0269,0.031255,2
192025082209,4,4790,0.0504,0.058494,3
192025082209,5,4552,0.0307,0.035607,6
192025082209,6,5000,0.0112,0.013053,4
192025082210,1,4105,0.5167,1.000000,1
192025082210,2,4407,0.1030,0.199386,5
192025082210,3,3406,0.1582,0.306192,2
192025082210,4,4442,0.1223,0.236749,3
192025082210,5,5048,0.0413,0.079923,4
192025082210,6,4293,0.0585,0.113252,6
192025082211,1,4787,0.7354,1.000000,1
192025082211,2,4705,0.0342,0.046552,5
192025082211,3,4122,0.0752,0.102286,2
192025082211,4,4630,0.1139,0.154882,3
192025082211,5,4672,0.0208,0.028350,4
192025082211,6,3965,0.0204,0.027692,6
192025082212,1,4503,0.6260,1.000000,1
192025082212,2,4064,0.1165,0.186164,2
192025082212,3,4496,0.0455,0.072626,5
192025082212,4,3876,0.1561,0.249304,6
192025082212,5,4051,0.0421,0.067201,3
192025082212,6,4134,0.0138,0.022080,4
222025082201,1,5153,0.4306,1.000000,3
222025082201,2,4773,0.2397,0.556820,2
222025082201,3,5192,0.2183,0.507069,1
222025082201,4,4246,0.0814,0.189147,4
222025082201,5,5320,0.0200,0.046467,5
222025082201,6,5390,0.0099,0.023078,6
222025082202,1,4592,0.2577,0.673703,3
222025082202,2,4259,0.1360,0.355516,1
222025082202,3,5142,0.3824,1.000000,2
222025082202,4,5015,0.1621,0.423831,4
222025082202,5,3853,0.0483,0.126286,5
222025082202,6,4978,0.0136,0.035437,6
222025082203,1,4510,0.1715,0.311045,2
222025082203,2,4791,0.5515,1.000000,
222025082203,3,5194,0.1267,0.229743,1
222025082203,4,5322,0.0246,0.044532,5
222025082203,5,5391,0.0166,0.030038,4
222025082203,6,3618,0.1092,0.198005,3
222025082204,1,4368,0.3317,1.000000,2
222025082204,2,5106,0.0982,0.296026,4
222025082204,3,3717,0.1947,0.586995,3
222025082204,4,5134,0.1172,0.353420,6
222025082204,5,3473,0.2228,0.671649,1
222025082204,6,3643,0.0355,0.107088,5
222025082205,1,3871,0.5154,1.000000,1
222025082205,2,5203,0.0802,0.155642,5
222025082205,3,5155,0.1672,0.324406,3
222025082205,4,4730,0.1410,0.273530,2
222025082205,5,5390,0.0151,0.029206,6
222025082205,6,3611,0.0812,0.157595,4
222025082206,1,4167,0.1858,0.454872,6
222025082206,2,3462,0.0514,0.125896,4
222025082206,3,4732,0.4085,1.000000,2
222025082206,4,4574,0.0567,0.138675,3
222025082206,5,3623,0.2631,0.644108,1
222025082206,6,3627,0.0344,0.084203,5
222025082207,1,5192,0.6223,1.000000,1
222025082207,2,5213,0.1336,0.214623,2
222025082207,3,4510,0.0250,0.040111,3
222025082207,4,4924,0.0717,0.115147,6
222025082207,5,4373,0.1429,0.229651,4
