race_id,枠番,日付,場コード,会場,レース,登番,選手名,class_ord,class_gap,win_rate_national,winrate_rank_in_race,winrate_diff_top,motor_top2_rate,motor_rank_in_race,st_avg,st_rank_in_race,field_strength_std
132025081311,5,2025-08-13,13,尼崎,11,4105,松下直也,3,-1,5.5000,5,1.2100,45.9500,1,0.1827,6,0.8079
132025081311,6,2025-08-13,13,尼崎,11,4404,岸蔭亮,2,-2,4.2500,6,2.4600,25.9300,6,0.1050,1,0.8079
132025081312,1,2025-08-13,13,尼崎,12,3854,吉川元浩,4,0,6.8100,2,0.3500,40.1700,2,0.1282,2,0.7686
132025081312,2,2025-08-13,13,尼崎,12,4002,古結宏,4,0,7.1600,1,0.0000,40.1600,3,0.1457,5,0.7686
132025081312,3,2025-08-13,13,尼崎,12,4654,篠田優也,4,0,6.0800,4,1.0800,35.0400,5,0.1050,1,0.7686
132025081312,4,2025-08-13,13,尼崎,12,4446,和田兼輔,4,0,6.0500,5,1.1100,39.2900,4,0.1286,3,0.7686
132025081312,5,2025-08-13,13,尼崎,12,5016,宮田龍馬,4,0,6.1300,3,1.0300,41.0700,1,0.1331,4,0.7686
132025081312,6,2025-08-13,13,尼崎,12,4725,佐竹太一,2,-2,4.7100,6,2.4500,27.4300,6,0.1888,6,0.7686
132025081401,1,2025-08-14,13,尼崎,1,4982,中村将隆,2,-1,5.0100,3,0.6900,38.0500,4,0.1413,1,0.8075
132025081401,2,2025-08-14,13,尼崎,1,4725,佐竹太一,2,-1,4.7100,5,0.9900,27.4300,6,0.1889,5,0.8075
132025081401,3,2025-08-14,13,尼崎,1,4105,松下直也,3,0,5.5000,2,0.2000,45.9500,1,0.1750,4,0.8075
132025081401,4,2025-08-14,13,尼崎,1,4633,森智也,2,-1,5.7000,1,0.0000,35.7800,5,0.1620,3,0.8075
132025081401,5,2025-08-14,13,尼崎,1,4365,盛本真輔,2,-1,4.7600,4,0.9400,44.6400,2,0.2000,6,0.8075
132025081401,6,2025-08-14,13,尼崎,1,5333,山下智己,2,-1,3.2000,6,2.5000,38.1800,3,0.1500,2,0.8075
132025081402,1,2025-08-14,13,尼崎,2,4057,松井賢治,3,0,6.0200,1,0.0000,42.8600,1,0.1285,2,0.6282
132025081402,2,2025-08-14,13,尼崎,2,4790,柳内敬太,3,0,5.3400,3,0.6800,26.5000,6,0.1314,3,0.6282
132025081402,3,2025-08-14,13,尼崎,2,5161,登玉隼百,3,0,5.6200,2,0.4000,32.4600,5,0.1000,1,0.6282
132025081402,4,2025-08-14,13,尼崎,2,4965,福岡泉水,2,-1,4.8500,5,1.1700,39.1300,3,0.1680,6,0.6282
132025081402,5,2025-08-14,13,尼崎,2,5247,大森翼,2,-1,4.0400,6,1.9800,32.7400,4,0.1638,5,0.6282
132025081402,6,2025-08-14,13,尼崎,2,3828,明石正之,2,-1,4.9700,4,1.0500,40.5200,2,0.1550,4,0.6282
132025081403,1,2025-08-14,13,尼崎,3,5016,宮田龍馬,4,0,6.1300,1,0.0000,41.0700,2,0.1343,2,1.5054
132025081403,2,2025-08-14,13,尼崎,3,3484,芝田浩治,3,-1,5.3200,3,0.8100,34.2100,4,0.1663,5,1.5054
132025081403,3,2025-08-14,13,尼崎,3,4040,廣瀬将亨,3,-1,6.0400,2,0.0900,36.4400,3,0.1500,3,1.5054
132025081403,4,2025-08-14,13,尼崎,3,4735,角山雄哉,2,-2,4.7200,5,1.4100,28.9700,6,0.1267,1,1.5054
132025081403,5,2025-08-14,13,尼崎,3,5188,武井莉里,3,-1,5.2100,4,0.9200,30.7700,5,0.1953,6,1.5054
132025081403,6,2025-08-14,13,尼崎,3,5386,米玉利大,1,-3,1.6600,6,4.4700,44.0700,1,0.1600,4,1.5054
132025081404,1,2025-08-14,13,尼崎,4,4446,和田兼輔,4,0,6.0500,3,0.5100,39.2900,3,0.1287,3,1.8726
132025081404,2,2025-08-14,13,尼崎,4,4404,岸蔭亮,2,-2,4.2500,4,2.3100,25.9300,5,0.1000,1,1.8726
132025081404,3,2025-08-14,13,尼崎,4,3612,馬袋義則,4,0,6.2600,2,0.3000,36.2100,4,0.1269,2,1.8726
132025081404,4,2025-08-14,13,尼崎,4,5126,山下大輝,3,-1,6.5600,1,0.0000,25.0000,6,0.1613,5,1.8726
132025081404,5,2025-08-14,13,尼崎,4,4176,樋口喜彦,2,-2,3.9800,5,2.5800,49.1800,1,0.1487,4,1.8726
132025081404,6,2025-08-14,13,尼崎,4,5396,近藤来希,1,-3,1.1500,6,5.4100,43.7500,2,0.1780,6,1.8726
132025081405,1,2025-08-14,13,尼崎,5,4025,山本隆幸,4,0,6.2400,2,0.6900,47.4100,1,0.1764,5,1.3947
132025081405,2,2025-08-14,13,尼崎,5,3339,泉具巳,2,-2,4.3400,5,2.5900,31.1900,6,0.1643,4,1.3947
132025081405,3,2025-08-14,13,尼崎,5,4633,森智也,2,-2,5.7000,4,1.2300,35.7800,3,0.1620,3,1.3947
132025081405,4,2025-08-14,13,尼崎,5,4654,篠田優也,4,0,6.0800,3,0.8500,35.0400,5,0.1071,1,1.3947
132025081405,5,2025-08-14,13,尼崎,5,4543,重木輝彦,4,0,6.9300,1,0.0000,38.9800,2,0.1544,2,1.3947
132025081405,6,2025-08-14,13,尼崎,5,5350,網代良芽,2,-2,2.7600,6,4.1700,35.3400,4,0.1788,6,1.3947
132025081406,1,2025-08-14,13,尼崎,6,4295,小坂尚哉,4,0,6.8400,1,0.0000,34.8600,2,0.1577,4,1.2694
132025081406,2,2025-08-14,13,尼崎,6,5247,大森翼,2,-2,4.0400,4,2.8000,32.7400,5,0.1638,5,1.2694
132025081406,3,2025-08-14,13,尼崎,6,5333,山下智己,2,-2,3.2000,6,3.6400,38.1800,1,0.1500,2,1.2694
132025081406,4,2025-08-14,13,尼崎,6,4925,森悠稀,3,-1,5.7600,2,1.0800,33.0300,4,0.1388,1,1.2694
132025081406,5,2025-08-14,13,尼崎,6,4656,大崎翔,2,-2,4.6100,3,2.2300,34.8600,2,0.1540,3,1.2694
132025081406,6,2025-08-14,13,尼崎,6,4449,中嶋達也,2,-2,3.5700,5,3.2700,24.3200,6,0.1750,6,1.2694
132025081407,1,2025-08-14,13,尼崎,7,4055,吉田俊彦,3,0,6.2600,1,0.0000,30.6300,5,0.1325,3,0.6648
132025081407,2,2025-08-14,13,尼崎,7,4365,盛本真輔,2,-1,4.7600,4,1.5000,44.6400,1,0.2000,6,0.6648
132025081407,3,2025-08-14,13,尼崎,7,4648,木村亮太,2,-1,4.7200,5,1.5400,33.9300,3,0.1410,4,0.6648
132025081407,4,2025-08-14,13,尼崎,7,5273,山下拓巳,2,-1,4.1300,6,2.1300,33.9300,3,0.1313,1,0.6648
132025081407,5,2025-08-14,13,尼崎,7,3484,芝田浩治,3,0,5.3200,3,0.9400,34.2100,2,0.1663,5,0.6648
132025081407,6,2025-08-14,13,尼崎,7,4790,柳内敬太,3,0,5.3400,2,0.9200,26.5000,6,0.1314,2,0.6648
132025081408,1,2025-08-14,13,尼崎,8,5188,武井莉里,3,0,5.2100,1,0.0000,30.7700,4,0.1953,4,1.2218
132025081408,2,2025-08-14,13,尼崎,8,4965,福岡泉水,2,-1,4.8500,2,0.3600,39.1300,2,0.1680,2,1.2218
132025081408,3,2025-08-14,13,尼崎,8,5264,登みひ果,2,-1,4.1900,3,1.0200,28.9500,6,0.1275,1,1.2218
132025081408,4,2025-08-14,13,尼崎,8,5297,南彩寧,1,-2,2.5100,5,2.7000,30.0000,5,0.1973,5,1.2218
132025081408,5,2025-08-14,13,尼崎,8,5003,来田衣織,2,-1,3.8300,4,1.3800,40.1700,1,0.1880,3,1.2218
132025081408,6,2025-08-14,13,尼崎,8,5324,畑田希咲,1,-2,1.7800,6,3.4300,34.4800,3,0.2193,6,1.2218
132025081409,1,2025-08-14,13,尼崎,9,4543,重木輝彦,4,0,6.9300,1,0.0000,38.9800,2,0.1544,4,0.6363
132025081409,2,2025-08-14,13,尼崎,9,5126,山下大輝,3,-1,6.5600,2,0.3700,25.0000,6,0.1613,6,0.6363
132025081409,3,2025-08-14,13,尼崎,9,3828,明石正之,2,-2,4.9700,6,1.9600,40.5200,1,0.1550,5,0.6363
132025081409,4,2025-08-14,13,尼崎,9,3612,馬袋義則,4,0,6.2600,3,0.6700,36.2100,4,0.1269,2,0.6363
132025081409,5,2025-08-14,13,尼崎,9,4040,廣瀬将亨,3,-1,6.0400,4,0.8900,36.4400,3,0.1500,3,0.6363
132025081409,6,2025-08-14,13,尼崎,9,5161,登玉隼百,3,-1,5.6200,5,1.3100,32.4600,5,0.1000,1,0.6363
132025081410,1,2025-08-14,13,尼崎,10,4925,森悠稀,3,-1,5.7600,5,0.4800,33.0300,5,0.1388,4,0.5166
132025081410,2,2025-08-14,13,尼崎,10,4025,山本隆幸,4,0,6.2400,1,0.0000,47.4100,1,0.1764,5,0.5166
132025081410,3,2025-08-14,13,尼崎,10,4725,佐竹太一,2,-2,4.7100,6,1.5300,27.4300,6,0.1889,6,0.5166
132025081410,4,2025-08-14,13,尼崎,10,4446,和田兼輔,4,0,6.0500,3,0.1900,39.2900,4,0.1287,2,0.5166
132025081410,5,2025-08-14,13,尼崎,10,4057,松井賢治,3,-1,6.0200,4,0.2200,42.8600,2,0.1285,1,0.5166
132025081410,6,2025-08-14,13,尼崎,10,5016,宮田龍馬,4,0,6.1300,2,0.1100,41.0700,3,0.1343,3,0.5166
132025081411,1,2025-08-14,13,尼崎,11,4654,篠田優也,4,0,6.0800,3,0.7600,35.0400,2,0.1071,2,0.8954
132025081411,2,2025-08-14,13,尼崎,11,4055,吉田俊彦,3,-1,6.2600,2,0.5800,30.6300,4,0.1325,4,0.8954
132025081411,3,2025-08-14,13,尼崎,11,4735,角山雄哉,2,-2,4.7200,5,2.1200,28.9700,5,0.1267,3,0.8954
132025081411,4,2025-08-14,13,尼崎,11,4105,松下直也,3,-1,5.5000,4,1.3400,45.9500,1,0.1750,6,0.8954
132025081411,5,2025-08-14,13,尼崎,11,4295,小坂尚哉,4,0,6.8400,1,0.0000,34.8600,3,0.1577,5,0.8954
132025081411,6,2025-08-14,13,尼崎,11,4404,岸蔭亮,2,-2,4.2500,6,2.5900,25.9300,6,0.1000,1,0.8954
132025081412,1,2025-08-14,13,尼崎,12,3854,吉川元浩,4,0,6.8100,2,0.3500,40.1700,4,0.1256,2,0.2178
132025081412,2,2025-08-14,13,尼崎,12,4290,稲田浩二,4,0,6.4200,6,0.7400,27.9300,6,0.1294,3,0.2178
132025081412,3,2025-08-14,13,尼崎,12,4278,藤岡俊介,4,0,6.7000,5,0.4600,47.7900,1,0.1510,5,0.2178
132025081412,4,2025-08-14,13,尼崎,12,4002,古結宏,4,0,7.1600,1,0.0000,40.1600,5,0.1462,4,0.2178
132025081412,5,2025-08-14,13,尼崎,12,4512,高野哲史,4,0,6.7100,4,0.4500,44.0700,2,0.1656,6,0.2178
132025081412,6,2025-08-14,13,尼崎,12,4857,加藤翔馬,4,0,6.7800,3,0.3800,43.9700,3,0.1243,1,0.2178
132025081601,1,2025-08-16,13,尼崎,1,4113,木村浩士,2,-1,4.7000,4,2.1300,43.7500,1,0.2167,5,1.2206
132025081601,2,2025-08-16,13,尼崎,1,5057,上田紗奈,2,-1,5.2100,2,1.6200,40.5000,2,0.1600,3,1.2206
132025081601,3,2025-08-16,13,尼崎,1,4812,西野雄貴,3,0,6.8300,1,0.0000,36.9700,3,0.1320,1,1.2206
132025081601,4,2025-08-16,13,尼崎,1,5076,石原光,2,-1,4.9400,3,1.8900,34.7500,4,0.1600,3,1.2206
132025081601,5,2025-08-16,13,尼崎,1,4623,中北将史,2,-1,4.5900,5,2.2400,32.5200,6,0.1533,2,1.2206
132025081601,6,2025-08-16,13,尼崎,1,5338,香月大輝,2,-1,2.6600,6,4.1700,33.0500,5,0.2273,6,1.2206
132025081602,1,2025-08-16,13,尼崎,2,5118,野田なづ,2,-2,5.3800,2,1.5100,20.3500,5,,,0.8161
132025081602,2,2025-08-16,13,尼崎,2,4794,和田拓也,4,0,6.8900,1,0.0000,47.2000,2,,,0.8161
132025081602,3,2025-08-16,13,尼崎,2,4416,三宅健太,2,-2,5.2800,3,1.6100,19.6400,6,0.1555,1,0.8161
132025081602,4,2025-08-16,13,尼崎,2,3362,間嶋仁志,3,-1,5.0600,4,1.8300,33.9000,3,0.2310,2,0.8161
132025081602,5,2025-08-16,13,尼崎,2,5185,加藤優弥,2,-2,5.0600,4,1.8300,27.7300,4,,,0.8161
132025081602,6,2025-08-16,13,尼崎,2,4177,萬正嗣,2,-2,4.1400,6,2.7500,49.1800,1,,,0.8161
132025081603,1,2025-08-16,13,尼崎,3,4449,中嶋達也,2,-2,3.5400,5,2.4000,38.8900,2,0.1822,3,1.5105
132025081603,2,2025-08-16,13,尼崎,3,5155,内山七海,2,-2,5.3300,3,0.6100,33.8700,4,0.2200,4,1.5105
132025081603,3,2025-08-16,13,尼崎,3,3327,野長瀬正,4,0,5.9400,1,0.0000,42.6200,1,0.1717,2,1.5105
132025081603,4,2025-08-16,13,尼崎,3,4888,金児隆太,3,-1,5.3000,4,0.6400,37.7000,3,,,1.5105
132025081603,5,2025-08-16,13,尼崎,3,4116,川田正人,3,-1,5.5700,2,0.3700,27.9700,6,0.1282,1,1.5105
132025081603,6,2025-08-16,13,尼崎,3,5342,原村百那,1,-3,1.6300,6,4.3100,28.8300,5,,,1.5105
132025081604,1,2025-08-16,13,尼崎,4,3224,栗山繁洋,2,-2,4.0400,5,3.2600,38.8400,2,0.1845,5,1.3759
132025081604,2,2025-08-16,13,尼崎,4,4357,田中和也,4,0,7.3000,1,0.0000,33.0600,4,0.1700,3,1.3759
132025081604,3,2025-08-16,13,尼崎,4,4798,浜先真範,4,0,6.9400,2,0.3600,40.5000,1,0.1111,1,1.3759
132025081604,4,2025-08-16,13,尼崎,4,3687,花田和明,2,-2,5.3500,4,1.9500,24.1400,6,,,1.3759
132025081604,5,2025-08-16,13,尼崎,4,3176,長谷川巌,2,-2,3.8500,6,3.4500,29.3600,5,0.1833,4,1.3759
132025081604,6,2025-08-16,13,尼崎,4,3900,香川素子,3,-1,6.6800,3,0.6200,35.2900,3,0.1378,2,1.3759
132025081605,1,2025-08-16,13,尼崎,5,3713,伊藤誠二,2,-2,6.1800,2,0.7100,26.5000,4,0.1029,2,1.2615
132025081605,2,2025-08-16,13,尼崎,5,4757,山田祐也,4,0,6.8900,1,0.0000,33.8700,1,0.0970,1,1.2615
132025081605,3,2025-08-16,13,尼崎,5,4816,村松修二,3,-1,5.6100,4,1.2800,30.5100,3,,,1.2615
132025081605,4,2025-08-16,13,尼崎,5,4317,木村紗友,2,-2,4.0500,5,2.8400,31.3600,2,0.1340,3,1.2615
132025081605,5,2025-08-16,13,尼崎,5,5333,山下智己,2,-2,3.2300,6,3.6600,18.7500,6,0.1477,4,1.2615
132025081605,6,2025-08-16,13,尼崎,5,3629,浅見昌克,3,-1,5.8500,3,1.0400,22.5200,5,0.1567,5,1.2615
132025081606,1,2025-08-16,13,尼崎,6,5055,眞鳥章太,3,-1,5.8300,2,1.1100,24.1400,5,0.1445,2,1.8266
132025081606,2,2025-08-16,13,尼崎,6,4623,中北将史,2,-2,4.5900,3,2.3500,32.5200,3,0.1533,3,1.8266
132025081606,3,2025-08-16,13,尼崎,6,4846,佐藤駿介,2,-2,3.5100,5,3.4300,19.8000,6,,,1.8266
132025081606,4,2025-08-16,13,尼崎,6,4502,遠藤エミ,4,0,6.9400,1,0.0000,45.8300,1,0.1187,1,1.8266
132025081606,5,2025-08-16,13,尼崎,6,4056,小西英輝,2,-2,4.4400,4,2.5000,44.8800,2,0.1645,4,1.8266
132025081606,6,2025-08-16,13,尼崎,6,5418,堀内亜海,1,-3,1.1300,6,5.8100,30.8300,4,,,1.8266
132025081607,1,2025-08-16,13,尼崎,7,3872,岡田憲行,3,-1,5.6700,2,0.9700,30.0900,3,0.1825,4,1.1455
132025081607,2,2025-08-16,13,尼崎,7,5076,石原光,2,-2,4.9400,5,1.7000,34.7500,1,0.1600,2,1.1455
132025081607,3,2025-08-16,13,尼崎,7,4603,谷川将太,3,-1,5.5800,3,1.0600,29.3100,4,0.1444,1,1.1455
132025081607,4,2025-08-16,13,尼崎,7,5118,野田なづ,2,-2,5.3800,4,1.2600,20.3500,6,,,1.1455
132025081607,5,2025-08-16,13,尼崎,7,5271,杉山太陽,2,-2,2.8900,6,3.7500,33.3300,2,,,1.1455
132025081607,6,2025-08-16,13,尼崎,7,3412,鈴木博,4,0,6.6400,1,0.0000,23.3300,5,0.1655,3,1.1455
132025081608,1,2025-08-16,13,尼崎,8,4116,川田正人,3,-1,5.5700,3,1.0600,27.9700,4,0.1282,1,1.3332
132025081608,2,2025-08-16,13,尼崎,8,3687,花田和明,2,-2,5.3500,4,1.2800,24.1400,5,,,1.3332
132025081608,3,2025-08-16,13,尼崎,8,4177,萬正嗣,2,-2,4.1400,5,2.4900,49.1800,1,,,1.3332
132025081608,4,2025-08-16,13,尼崎,8,5338,香月大輝,2,-2,2.6600,6,3.9700,33.0500,2,0.2273,4,1.3332
132025081608,5,2025-08-16,13,尼崎,8,3024,西島義則,4,0,6.6300,1,0.0000,31.4000,3,0.1578,2,1.3332
132025081608,6,2025-08-16,13,尼崎,8,4017,向井美鈴,3,-1,6.1800,2,0.4500,22.8100,6,0.1723,3,1.3332
132025081609,1,2025-08-16,13,尼崎,9,4888,金児隆太,3,0,5.3000,3,1.2800,37.7000,2,,,0.8012
132025081609,2,2025-08-16,13,尼崎,9,4624,高田明,3,0,6.5800,1,0.0000,22.5500,5,0.2022,5,0.8012
132025081609,3,2025-08-16,13,尼崎,9,3176,長谷川巌,2,-1,3.8500,6,2.7300,29.3600,3,0.1833,4,0.8012
132025081609,4,2025-08-16,13,尼崎,9,5038,金田智博,3,0,5.6200,2,0.9600,27.8700,4,0.1643,3,0.8012
132025081609,5,2025-08-16,13,尼崎,9,5057,上田紗奈,2,-1,5.2100,5,1.3700,40.5000,1,0.1600,2,0.8012
132025081609,6,2025-08-16,13,尼崎,9,4416,三宅健太,2,-1,5.2800,4,1.3000,19.6400,6,0.1555,1,0.8012
132025081610,1,2025-08-16,13,尼崎,10,3362,間嶋仁志,3,-1,5.0600,5,1.8800,33.9000,4,0.2310,6,0.9093
132025081610,2,2025-08-16,13,尼崎,10,4056,小西英輝,2,-2,4.4400,6,2.5000,44.8800,1,0.1645,4,0.9093
132025081610,3,2025-08-16,13,尼崎,10,3629,浅見昌克,3,-1,5.8500,3,1.0900,22.5200,6,0.1567,3,0.9093
132025081610,4,2025-08-16,13,尼崎,10,5155,内山七海,2,-2,5.3300,4,1.6100,33.8700,5,0.2200,5,0.9093
132025081610,5,2025-08-16,13,尼崎,10,4798,浜先真範,4,0,6.9400,1,0.0000,40.5000,2,0.1111,1,0.9093
132025081610,6,2025-08-16,13,尼崎,10,4812,西野雄貴,3,-1,6.8300,2,0.1100,36.9700,3,0.1320,2,0.9093
132025081611,1,2025-08-16,13,尼崎,11,3327,野長瀬正,4,0,5.9400,2,0.7400,42.6200,2,0.1717,3,0.6362
132025081611,2,2025-08-16,13,尼崎,11,5185,加藤優弥,2,-2,5.0600,5,1.6200,27.7300,5,,,0.6362
132025081611,3,2025-08-16,13,尼崎,11,3900,香川素子,3,-1,6.6800,1,0.0000,35.2900,3,0.1378,1,0.6362
132025081611,4,2025-08-16,13,尼崎,11,5055,眞鳥章太,3,-1,5.8300,3,0.8500,24.1400,6,0.1445,2,0.6362
132025081611,5,2025-08-16,13,尼崎,11,4113,木村浩士,2,-2,4.7000,6,1.9800,43.7500,1,0.2167,4,0.6362
132025081611,6,2025-08-16,13,尼崎,11,4816,村松修二,3,-1,5.6100,4,1.0700,30.5100,4,,,0.6362
132025081612,1,2025-08-16,13,尼崎,12,3024,西島義則,4,0,6.6300,6,0.6700,31.4000,5,0.1578,3,0.2237
132025081612,2,2025-08-16,13,尼崎,12,3412,鈴木博,4,0,6.6400,5,0.6600,23.3300,6,0.1655,4,0.2237
132025081612,3,2025-08-16,13,尼崎,12,4502,遠藤エミ,4,0,6.9400,2,0.3600,45.8300,2,0.1187,2,0.2237
132025081612,4,2025-08-16,13,尼崎,12,4794,和田拓也,4,0,6.8900,3,0.4100,47.2000,1,,,0.2237
132025081612,5,2025-08-16,13,尼崎,12,4357,田中和也,4,0,7.3000,1,0.0000,33.0600,4,0.1700,5,0.2237
132025081612,6,2025-08-16,13,尼崎,12,4757,山田祐也,4,0,6.8900,3,0.4100,33.8700,3,0.0970,1,0.2237
132025081701,1,2025-08-17,13,尼崎,1,3687,花田和明,2,-2,5.3500,2,1.5400,24.1400,4,0.2400,6,1.6463
132025081701,2,2025-08-17,13,尼崎,1,4846,佐藤駿介,2,-2,3.5100,5,3.3800,19.8000,5,0.2000,5,1.6463
132025081701,3,2025-08-17,13,尼崎,1,4794,和田拓也,4,0,6.8900,1,0.0000,47.2000,1,0.1150,1,1.6463
132025081701,4,2025-08-17,13,尼崎,1,5342,原村百那,1,-3,1.6300,6,5.2600,28.8300,3,0.1700,3,1.6463
132025081701,5,2025-08-17,13,尼崎,1,4416,三宅健太,2,-2,5.2800,3,1.6100,19.6400,6,0.1562,2,1.6463
132025081701,6,2025-08-17,13,尼崎,1,4056,小西英輝,2,-2,4.4400,4,2.4500,44.8800,2,0.1738,4,1.6463
132025081702,1,2025-08-17,13,尼崎,2,5185,加藤優弥,2,-2,5.0600,3,2.2400,27.7300,6,0.2400,4,1.9598
132025081702,2,2025-08-17,13,尼崎,2,4888,金児隆太,3,-1,5.3000,2,2.0000,37.7000,1,0.2350,3,1.9598
132025081702,3,2025-08-17,13,尼崎,2,4357,田中和也,4,0,7.3000,1,0.0000,33.0600,4,0.1725,1,1.9598
132025081702,4,2025-08-17,13,尼崎,2,5271,杉山太陽,2,-2,2.8900,5,4.4100,33.3300,3,0.2400,4,1.9598
132025081702,5,2025-08-17,13,尼崎,2,5418,堀内亜海,1,-3,1.1300,6,6.1700,30.8300,5,0.2400,4,1.9598
132025081702,6,2025-08-17,13,尼崎,2,3362,間嶋仁志,3,-1,5.0600,3,2.2400,33.9000,2,0.2292,2,1.9598
132025081703,1,2025-08-17,13,尼崎,3,5076,石原光,2,-2,4.9400,4,2.0000,34.7500,3,0.1850,5,1.1419
132025081703,2,2025-08-17,13,尼崎,3,3629,浅見昌克,3,-1,5.8500,2,1.0900,22.5200,5,0.1712,4,1.1419
132025081703,3,2025-08-17,13,尼崎,3,4113,木村浩士,2,-2,4.7000,5,2.2400,43.7500,2,0.2400,6,1.1419
132025081703,4,2025-08-17,13,尼崎,3,5333,山下智己,2,-2,3.2300,6,3.7100,18.7500,6,0.1471,2,1.1419
132025081703,5,2025-08-17,13,尼崎,3,4502,遠藤エミ,4,0,6.9400,1,0.0000,45.8300,1,0.1150,1,1.1419
132025081703,6,2025-08-17,13,尼崎,3,5038,金田智博,3,-1,5.6200,3,1.3200,27.8700,4,0.1640,3,1.1419
132025081704,1,2025-08-17,13,尼崎,4,4623,中北将史,2,-2,4.5900,5,2.0400,32.5200,1,0.1675,4,0.9816
132025081704,2,2025-08-17,13,尼崎,4,4603,谷川将太,3,-1,5.5800,4,1.0500,29.3100,4,0.1540,3,0.9816
132025081704,3,2025-08-17,13,尼崎,4,3713,伊藤誠二,2,-2,6.1800,3,0.4500,26.5000,5,0.1225,1,0.9816
132025081704,4,2025-08-17,13,尼崎,4,3024,西島義則,4,0,6.6300,1,0.0000,31.4000,2,0.1718,5,0.9816
132025081704,5,2025-08-17,13,尼崎,4,4317,木村紗友,2,-2,4.0500,6,2.5800,31.3600,3,0.1300,2,0.9816
132025081704,6,2025-08-17,13,尼崎,4,4624,高田明,3,-1,6.5800,2,0.0500,22.5500,6,0.2020,6,0.9816
132025081705,1,2025-08-17,13,尼崎,5,4017,向井美鈴,3,-1,6.1800,2,0.7100,22.8100,5,0.1779,3,1.5351
132025081705,2,2025-08-17,13,尼崎,5,5055,眞鳥章太,3,-1,5.8300,3,1.0600,24.1400,4,0.1777,2,1.5351
132025081705,3,2025-08-17,13,尼崎,5,3224,栗山繁洋,2,-2,4.0400,4,2.8500,38.8400,1,0.1858,4,1.5351
132025081705,4,2025-08-17,13,尼崎,5,4757,山田祐也,4,0,6.8900,1,0.0000,33.8700,2,0.1050,1,1.5351
132025081705,5,2025-08-17,13,尼崎,5,5338,香月大輝,2,-2,2.6600,6,4.2300,33.0500,3,0.2354,6,1.5351
132025081705,6,2025-08-17,13,尼崎,5,4846,佐藤駿介,2,-2,3.5100,5,3.3800,19.8000,6,0.2000,5,1.5351
132025081706,1,2025-08-17,13,尼崎,6,3412,鈴木博,4,0,6.6400,1,0.0000,23.3300,6,0.1669,1,1.0580
132025081706,2,2025-08-17,13,尼崎,6,4449,中嶋達也,2,-2,3.5400,6,3.1000,38.8900,1,0.1810,3,1.0580
132025081706,3,2025-08-17,13,尼崎,6,5185,加藤優弥,2,-2,5.0600,4,1.5800,27.7300,4,0.2400,5,1.0580
132025081706,4,2025-08-17,13,尼崎,6,3872,岡田憲行,3,-1,5.6700,2,0.9700,30.0900,2,0.1877,4,1.0580
132025081706,5,2025-08-17,13,尼崎,6,3687,花田和明,2,-2,5.3500,3,1.2900,24.1400,5,0.2400,5,1.0580
132025081706,6,2025-08-17,13,尼崎,6,3176,長谷川巌,2,-2,3.8500,5,2.7900,29.3600,3,0.1791,2,1.0580
132025081707,1,2025-08-17,13,尼崎,7,4177,萬正嗣,2,-2,4.1400,5,2.8000,49.1800,1,0.2000,5,2.0928
132025081707,2,2025-08-17,13,尼崎,7,4798,浜先真範,4,0,6.9400,1,0.0000,40.5000,3,0.1245,2,2.0928
132025081707,3,2025-08-17,13,尼崎,7,5076,石原光,2,-2,4.9400,4,2.0000,34.7500,5,0.1850,4,2.0928
132025081707,4,2025-08-17,13,尼崎,7,5418,堀内亜海,1,-3,1.1300,6,5.8100,30.8300,6,0.2400,6,2.0928
132025081707,5,2025-08-17,13,尼崎,7,4812,西野雄貴,3,-1,6.8300,3,0.1100,36.9700,4,0.1367,3,2.0928
132025081707,6,2025-08-17,13,尼崎,7,4794,和田拓也,4,0,6.8900,2,0.0500,47.2000,2,0.1150,1,2.0928
132025081708,1,2025-08-17,13,尼崎,8,4816,村松修二,3,-1,5.6100,3,1.6900,30.5100,2,0.1550,3,1.9567
132025081708,2,2025-08-17,13,尼崎,8,5333,山下智己,2,-2,3.2300,5,4.0700,18.7500,6,0.1471,1,1.9567
132025081708,3,2025-08-17,13,尼崎,8,4624,高田明,3,-1,6.5800,2,0.7200,22.5500,5,0.2020,6,1.9567
132025081708,4,2025-08-17,13,尼崎,8,4116,川田正人,3,-1,5.5700,4,1.7300,27.9700,4,0.1477,2,1.9567
132025081708,5,2025-08-17,13,尼崎,8,5342,原村百那,1,-3,1.6300,6,5.6700,28.8300,3,0.1700,4,1.9567
132025081708,6,2025-08-17,13,尼崎,8,4357,田中和也,4,0,7.3000,1,0.0000,33.0600,1,0.1725,5,1.9567
132025081709,1,2025-08-17,13,尼崎,9,3900,香川素子,3,0,6.6800,1,0.0000,35.2900,2,0.1536,2,0.8246
132025081709,2,2025-08-17,13,尼崎,9,4317,木村紗友,2,-1,4.0500,6,2.6300,31.3600,4,0.1300,1,0.8246
132025081709,3,2025-08-17,13,尼崎,9,5118,野田なづ,2,-1,5.3800,3,1.3000,20.3500,6,0.2450,6,0.8246
132025081709,4,2025-08-17,13,尼崎,9,4017,向井美鈴,3,0,6.1800,2,0.5000,22.8100,5,0.1779,4,0.8246
132025081709,5,2025-08-17,13,尼崎,9,5155,内山七海,2,-1,5.3300,4,1.3500,33.8700,3,0.2070,5,0.8246
