race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
162025082010,2,4584,0.1381,0.210803,2
162025082010,3,5317,0.0218,0.033300,5
162025082010,4,4482,0.1630,0.248739,6
162025082010,5,4423,0.0147,0.022465,3
162025082010,6,4202,0.0071,0.010868,4
162025082011,1,3874,0.5685,1.000000,1
162025082011,2,3822,0.1543,0.271371,2
162025082011,3,4370,0.1404,0.247022,3
162025082011,4,4441,0.0866,0.152323,6
162025082011,5,3907,0.0333,0.058554,5
162025082011,6,3933,0.0168,0.029632,4
162025082012,1,4762,0.6376,1.000000,1
162025082012,2,4537,0.0725,0.113678,3
162025082012,3,4418,0.1957,0.306854,2
162025082012,4,3746,0.0395,0.061956,5
162025082012,5,4884,0.0299,0.046822,6
162025082012,6,4172,0.0248,0.038951,4
162025082101,1,4562,0.5154,1.000000,1
162025082101,2,3660,0.0851,0.165141,5
162025082101,3,5165,0.1561,0.302844,2
162025082101,4,3233,0.1698,0.329464,3
162025082101,5,4054,0.0606,0.117503,6
162025082101,6,5374,0.0130,0.025222,4
162025082102,1,4065,0.7177,1.000000,1
162025082102,2,3775,0.0677,0.094404,3
162025082102,3,4842,0.1295,0.180492,4
162025082102,4,3454,0.0607,0.084604,2
162025082102,5,5373,0.0066,0.009155,5
162025082102,6,3866,0.0178,0.024781,6
162025082103,1,5317,0.4826,1.000000,6
162025082103,2,3685,0.1465,0.303667,2
162025082103,3,4580,0.1263,0.261777,4
162025082103,4,4323,0.1072,0.222095,1
162025082103,5,3982,0.0599,0.124058,5
162025082103,6,3746,0.0775,0.160700,3
162025082104,1,5299,0.2167,0.400124,1
162025082104,2,4418,0.5417,1.000000,3
162025082104,3,3949,0.0266,0.049139,5
162025082104,4,3300,0.1130,0.208627,2
162025082104,5,4423,0.0326,0.060187,6
162025082104,6,4370,0.0693,0.128013,4
162025082105,1,4482,0.7781,1.000000,1
162025082105,2,3975,0.0439,0.056384,5
162025082105,3,3933,0.0336,0.043238,4
162025082105,4,5058,0.0829,0.106551,2
162025082105,5,4172,0.0522,0.067064,3
162025082105,6,5165,0.0093,0.011917,6
162025082106,1,3907,0.5193,1.000000,1
162025082106,2,4441,0.1887,0.363265,2
162025082106,3,4884,0.1755,0.337924,6
162025082106,4,3935,0.0688,0.132451,3
162025082106,5,3660,0.0201,0.038705,4
162025082106,6,5181,0.0276,0.053220,5
162025082107,1,4580,0.6886,1.000000,1
162025082107,2,4054,0.0718,0.104309,4
162025082107,3,3454,0.0791,0.114835,2
162025082107,4,5109,0.1211,0.175915,3
162025082107,5,5374,0.0132,0.019148,5
162025082107,6,4202,0.0262,0.038113,6
162025082108,1,4842,0.6008,1.000000,5
162025082108,2,3982,0.0739,0.123017,1
162025082108,3,3233,0.0633,0.105418,3
162025082108,4,3949,0.0269,0.044845,6
162025082108,5,3775,0.0265,0.044086,4
162025082108,6,4418,0.2085,0.347086,2
162025082109,1,5058,0.8217,1.000000,1
162025082109,2,4423,0.0459,0.055853,2
162025082109,3,4323,0.0448,0.054464,4
162025082109,4,4562,0.0264,0.032163,6
162025082109,5,3685,0.0309,0.037634,5
162025082109,6,4065,0.0303,0.036846,3
162025082110,1,4370,0.5848,1.000000,1
162025082110,2,4172,0.1447,0.247497,3
162025082110,3,5317,0.0265,0.045336,4
162025082110,4,4482,0.1918,0.328030,2
162025082110,5,4441,0.0436,0.074473,6
162025082110,6,5299,0.0086,0.014635,5
162025082111,1,4202,0.3456,1.000000,3
162025082111,2,3933,0.1261,0.364807,2
162025082111,3,3746,0.1931,0.558776,4
162025082111,4,3907,0.1254,0.362909,1
162025082111,5,4884,0.1409,0.407785,5
162025082111,6,3300,0.0689,0.199265,6
162025082112,1,4762,0.6820,1.000000,3
162025082112,2,3874,0.0698,0.102276,5
162025082112,3,4166,0.0914,0.134076,6
162025082112,4,4584,0.0916,0.134336,1
162025082112,5,3822,0.0416,0.061065,2
162025082112,6,4537,0.0236,0.034550,4
162025082401,1,4102,0.8588,1.000000,1
162025082401,2,3945,0.0311,0.036236,2
162025082401,3,4491,0.0382,0.044450,3
162025082401,4,5187,0.0415,0.048341,4
162025082401,5,4173,0.0278,0.032367,5
162025082401,6,5393,0.0026,0.003013,6
162025082402,1,5032,0.5567,1.000000,4
162025082402,2,4942,0.1261,0.226591,2
162025082402,3,3161,0.1292,0.232139,1
162025082402,4,5064,0.1184,0.212643,3
162025082402,5,4692,0.0444,0.079683,5
162025082402,6,4557,0.0253,0.045387,6
162025082403,1,3842,0.4699,1.000000,1
162025082403,2,3411,0.0455,0.096766,6
162025082403,3,4587,0.1485,0.315991,3
162025082403,4,3475,0.0897,0.190824,4
162025082403,5,4886,0.2176,0.463077,2
162025082403,6,4675,0.0289,0.061609,5
162025082404,1,4156,0.5434,1.000000,3
162025082404,2,4979,0.0642,0.118231,4
162025082404,3,4000,0.1136,0.209018,1
162025082404,4,4985,0.2479,0.456174,2
162025082404,5,5065,0.0280,0.051537,5
162025082404,6,5409,0.0029,0.005391,6
162025082405,1,3833,0.7370,1.000000,1
162025082405,2,5208,0.0481,0.065291,4
162025082405,3,3567,0.0260,0.035331,5
162025082405,4,4398,0.1401,0.190118,2
162025082405,5,4162,0.0140,0.018998,6
162025082405,6,4588,0.0347,0.047057,3
162025082406,1,4614,0.7761,1.000000,1
162025082406,2,4466,0.1049,0.135131,4
162025082406,3,4154,0.0662,0.085358,3
162025082406,4,5067,0.0328,0.042272,6
162025082406,5,3945,0.0170,0.021901,2
162025082406,6,5384,0.0030,0.003847,5
162025082407,1,3161,0.5618,1.000000,2
162025082407,2,4567,0.0330,0.058653,5
162025082407,3,3654,0.2574,0.458086,1
162025082407,4,5061,0.0311,0.055277,3
162025082407,5,4491,0.0301,0.053564,
162025082407,6,3265,0.0867,0.154353,4
162025082408,1,4587,0.5786,1.000000,2
162025082408,2,4173,0.0629,0.108771,6
162025082408,3,4044,0.2481,0.428877,1
162025082408,4,5065,0.0531,0.091755,3
162025082408,5,4782,0.0263,0.045461,4
162025082408,6,5064,0.0310,0.053558,5
162025082409,1,4000,0.6342,1.000000,1
162025082409,2,4692,0.0495,0.078079,5
162025082409,3,3842,0.0572,0.090166,4
162025082409,4,4102,0.1910,0.301200,3
162025082409,5,3878,0.0244,0.038429,6
162025082409,6,5049,0.0437,0.068884,2
162025082410,1,4154,0.5646,1.000000,1
162025082410,2,5187,0.0793,0.140410,6
162025082410,3,4675,0.0812,0.143772,4
162025082410,4,4156,0.1366,0.242009,3
162025082410,5,4942,0.0583,0.103278,5
162025082410,6,4398,0.0800,0.141770,2
162025082411,1,3654,0.7676,1.000000,5
162025082411,2,3475,0.0520,0.067736,2
162025082411,3,5032,0.0519,0.067611,1
162025082411,4,4588,0.0746,0.097166,6
162025082411,5,4979,0.0252,0.032865,3
162025082411,6,4466,0.0287,0.037371,4
162025082412,1,4044,0.6287,1.000000,1
162025082412,2,3265,0.0855,0.136005,3
162025082412,3,3833,0.0684,0.108843,5
162025082412,4,4886,0.1327,0.211013,4
162025082412,5,4614,0.0427,0.067862,6
162025082412,6,4985,0.0420,0.066814,2
162025082501,1,4557,0.6225,1.000000,2
162025082501,2,5067,0.1113,0.178843,3
162025082501,3,4173,0.1514,0.243271,1
162025082501,4,3411,0.0774,0.124319,5
162025082501,5,5384,0.0145,0.023349,6
162025082501,6,4567,0.0228,0.036641,4
162025082502,1,4782,0.4713,1.000000,2
162025082502,2,3567,0.0725,0.153820,4
162025082502,3,5049,0.2865,0.608054,3
162025082502,4,5208,0.0953,0.202137,6
162025082502,5,5393,0.0108,0.022829,5
162025082502,6,4154,0.0637,0.135176,1
162025082503,1,4675,0.4816,1.000000,1
162025082503,2,5061,0.0408,0.084808,6
162025082503,3,4156,0.1409,0.292568,3
162025082503,4,3833,0.2228,0.462580,4
162025082503,5,5409,0.0067,0.013817,5
162025082503,6,3654,0.1072,0.222529,2
162025082504,1,3475,0.5095,1.000000,2
162025082504,2,4162,0.0422,0.082820,5
162025082504,3,3878,0.0651,0.127767,6
162025082504,4,4614,0.2397,0.470454,1
162025082504,5,4000,0.1050,0.206037,3
162025082504,6,5032,0.0385,0.075606,4
162025082505,1,4398,0.6527,1.000000,2
162025082505,2,4985,0.2070,0.317065,1
162025082505,3,4942,0.0514,0.078776,4
162025082505,4,4979,0.0419,0.064168,3
162025082505,5,5067,0.0168,0.025787,6
162025082505,6,4587,0.0302,0.046279,5
162025082506,1,5064,0.4867,1.000000,6
162025082506,2,4102,0.2301,0.472797,1
162025082506,3,3265,0.1996,0.410038,2
162025082506,4,4782,0.0474,0.097476,4
162025082506,5,5187,0.0324,0.066513,3
162025082506,6,5384,0.0038,0.007730,5
162025082507,1,4588,0.6095,1.000000,1
162025082507,2,3161,0.1127,0.184906,2
162025082507,3,4692,0.0513,0.084132,3
162025082507,4,3567,0.0306,0.050175,5
162025082507,5,4044,0.1716,0.281564,4
162025082507,6,3842,0.0243,0.039826,6
162025082508,1,4466,0.5701,1.000000,1
162025082508,2,4557,0.0487,0.085352,4
162025082508,3,4886,0.3271,0.573795,2
162025082508,4,4162,0.0252,0.044254,3
162025082508,5,5208,0.0259,0.045480,5
162025082508,6,5409,0.0030,0.005200,6
162025082509,1,4985,0.7956,1.000000,1
162025082509,2,5065,0.0319,0.040150,3
162025082509,3,3411,0.0189,0.023780,5
162025082509,4,3654,0.1286,0.161650,2
162025082509,5,3475,0.0231,0.029080,4
162025082509,6,5393,0.0017,0.002196,6
162025082510,1,5049,0.5846,1.000000,1
162025082510,2,4587,0.1269,0.217012,2
162025082510,3,4614,0.1906,0.326008,3
162025082510,4,4567,0.0237,0.040624,6
162025082510,5,4156,0.0589,0.100708,4
162025082510,6,4491,0.0154,0.026303,5
162025082511,1,3265,0.7839,1.000000,2
162025082511,2,3878,0.0357,0.045533,5
162025082511,3,3945,0.0266,0.033887,4
162025082511,4,4154,0.0572,0.072914,6
162025082511,5,3833,0.0709,0.090409,3
162025082511,6,3161,0.0258,0.032965,1
162025082512,1,4886,0.6747,1.000000,1
162025082512,2,4398,0.0956,0.141702,5
162025082512,3,4000,0.0624,0.092414,4
162025082512,4,4044,0.1275,0.188909,2
162025082512,5,5061,0.0074,0.011005,6
162025082512,6,4102,0.0325,0.048136,3
162025082601,1,4886,0.8783,1.000000,1
162025082601,2,4782,0.0317,0.036060,5
162025082601,3,4979,0.0371,0.042262,6
162025082601,4,4692,0.0274,0.031211,4
162025082601,5,3567,0.0103,0.011718,3
162025082601,6,4942,0.0152,0.017320,2
162025082602,1,3411,0.4312,1.000000,5
162025082602,2,3842,0.2069,0.479769,1
162025082602,3,3945,0.0971,0.225096,4
162025082602,4,4557,0.1199,0.278148,2
162025082602,5,5064,0.1363,0.316078,3
162025082602,6,5409,0.0086,0.019953,6
162025082603,1,5187,0.3874,1.000000,
162025082603,2,5032,0.1309,0.337960,3
162025082603,3,4466,0.2106,0.543751,1
162025082603,4,4675,0.0952,0.245691,4
162025082603,5,3265,0.1714,0.442395,2
162025082603,6,5393,0.0045,0.011666,5
162025082604,1,5065,0.3090,0.881828,5
162025082604,2,4000,0.1910,0.544948,1
162025082604,3,5208,0.0650,0.185522,6
162025082604,4,4044,0.3505,1.000000,2
162025082604,5,3161,0.0794,0.226649,3
162025082604,6,5384,0.0051,0.014451,4
162025082605,1,4173,0.3615,1.000000,1
162025082605,2,4398,0.2137,0.591266,2
162025082605,3,4154,0.0872,0.241291,5
162025082605,4,3654,0.2318,0.641333,3
162025082605,5,5049,0.0893,0.246958,4
162025082605,6,4491,0.0165,0.045714,6
162025082606,1,3833,0.6881,1.000000,1
162025082606,2,3475,0.0614,0.089247,6
162025082606,3,4102,0.1869,0.271678,2
162025082606,4,3878,0.0371,0.053886,3
162025082606,5,4567,0.0116,0.016824,4
162025082606,6,4692,0.0150,0.021739,5
162025082607,1,4942,0.5198,1.000000,1
162025082607,2,4588,0.1563,0.300691,2
162025082607,3,4162,0.0348,0.067041,4
162025082607,4,3842,0.0745,0.143278,5
162025082607,5,4985,0.2023,0.389159,3
162025082607,6,5061,0.0124,0.023769,6
162025082608,1,5067,0.4001,1.000000,1
162025082608,2,4675,0.1184,0.296034,4
162025082608,3,4782,0.0871,0.217689,2
162025082608,4,4614,0.3178,0.794383,3
162025082608,5,4557,0.0464,0.116025,5
162025082608,6,5065,0.0302,0.075489,6
162025082609,1,4979,0.5071,1.000000,1
162025082609,2,4156,0.1565,0.308547,2
162025082609,3,5064,0.1323,0.260858,4
162025082609,4,4173,0.0806,0.158921,6
162025082609,5,4587,0.0964,0.190117,3
162025082609,6,5187,0.0272,0.053726,5
162025082610,1,4044,0.6856,1.000000,2
162025082610,2,4886,0.1485,0.216595,5
162025082610,3,3654,0.1090,0.158921,3
162025082610,4,3945,0.0151,0.022061,1
162025082610,5,4466,0.0304,0.044284,4
162025082610,6,3475,0.0114,0.016626,6
162025082611,1,3161,0.4426,1.000000,3
162025082611,2,4102,0.2210,0.499316,4
162025082611,3,3265,0.1783,0.402855,6
162025082611,4,4154,0.0732,0.165276,1
162025082611,5,5032,0.0461,0.104062,5
162025082611,6,4588,0.0388,0.087639,2
162025082612,1,4985,0.6986,1.000000,1
162025082612,2,5049,0.0675,0.096672,5
162025082612,3,4614,0.0913,0.130680,2
162025082612,4,3833,0.0758,0.108518,4
162025082612,5,4398,0.0454,0.065038,3
162025082612,6,4000,0.0214,0.030597,6
162025082701,1,4557,0.6505,1.000000,1
162025082701,2,5061,0.0795,0.122260,5
162025082701,3,3411,0.0889,0.136660,2
162025082701,4,3878,0.1211,0.186111,3
162025082701,5,5409,0.0137,0.020998,6
162025082701,6,4782,0.0463,0.071176,4
162025082702,1,5208,0.5410,1.000000,5
162025082702,2,4567,0.0706,0.130595,2
162025082702,3,4156,0.2654,0.490531,1
162025082702,4,3567,0.0738,0.136356,6
162025082702,5,4162,0.0398,0.073640,3
162025082702,6,5384,0.0094,0.017437,4
162025082703,1,4000,0.6673,1.000000,1
162025082703,2,5032,0.0786,0.117773,4
162025082703,3,4173,0.0627,0.093942,2
162025082703,4,4979,0.0568,0.085194,5
162025082703,5,3654,0.1318,0.197504,3
162025082703,6,5393,0.0028,0.004178,6
162025082704,1,4692,0.2858,0.809388,2
162025082704,2,4587,0.1592,0.450931,6
162025082704,3,5064,0.1130,0.320028,4
162025082704,4,4886,0.3531,1.000000,1
162025082704,5,3161,0.0694,0.196475,3
162025082704,6,4491,0.0194,0.055006,5
162025082705,1,4398,0.7342,1.000000,2
162025082705,2,3475,0.0626,0.085299,4
162025082705,3,5067,0.0391,0.053307,3
162025082705,4,3833,0.1325,0.180406,1
162025082705,5,3842,0.0290,0.039544,5
162025082705,6,5409,0.0026,0.003508,6
162025082706,1,3265,0.7448,1.000000,2
162025082706,2,4466,0.0979,0.131422,3
162025082706,3,5049,0.0985,0.132186,1
162025082706,4,4675,0.0456,0.061279,4
162025082706,5,5384,0.0045,0.005995,6
162025082706,6,3411,0.0088,0.011782,5
162025082707,1,4567,0.2632,0.927880,4
162025082707,2,4942,0.1907,0.672309,1
162025082707,3,5065,0.1124,0.396399,5
162025082707,4,4782,0.0994,0.350502,6
162025082707,5,4102,0.2836,1.000000,3
162025082707,6,4979,0.0507,0.178675,2
162025082708,1,5061,0.3155,1.000000,1
162025082708,2,5064,0.2419,0.766641,2
162025082708,3,5187,0.1382,0.438008,4
162025082708,4,4156,0.2502,0.792989,3
162025082708,5,5393,0.0120,0.037895,5
162025082708,6,5208,0.0423,0.134220,6
162025082709,1,4162,0.3540,1.000000,3
162025082709,2,3842,0.1782,0.503384,6
162025082709,3,4557,0.1074,0.303491,5
162025082709,4,4587,0.2560,0.723169,1
162025082709,5,5067,0.0548,0.154916,4
162025082709,6,4173,0.0496,0.140107,2
162025082710,1,3654,0.6014,1.000000,1
162025082710,2,4398,0.1124,0.186847,3
162025082710,3,4886,0.1698,0.282420,2
162025082710,4,5049,0.0686,0.114006,4
162025082710,5,3475,0.0225,0.037372,5
162025082710,6,4000,0.0253,0.042144,6
162025082711,1,3161,0.4716,1.000000,1
162025082711,2,3833,0.1813,0.384352,2
162025082711,3,4466,0.1416,0.300161,3
162025082711,4,5032,0.0725,0.153780,4
162025082711,5,3265,0.1073,0.227518,6
162025082711,6,4942,0.0258,0.054667,5
162025082712,1,4985,0.7436,1.000000,5
162025082712,2,3945,0.0194,0.026076,6
162025082712,3,4154,0.0422,0.056801,2
162025082712,4,4044,0.1233,0.165772,1
162025082712,5,4614,0.0513,0.068992,4
162025082712,6,4588,0.0202,0.027213,3
162025083001,1,3775,0.3763,1.000000,1
162025083001,2,3519,0.1124,0.298593,5
162025083001,3,3442,0.1154,0.306770,6
162025083001,4,3499,0.2429,0.645582,3
162025083001,5,3868,0.0391,0.103914,4
162025083001,6,4025,0.1138,0.302479,2
162025083002,1,3478,0.4244,1.000000,3
162025083002,2,3888,0.1300,0.306328,4
162025083002,3,3300,0.1837,0.432741,2
162025083002,4,3614,0.0610,0.143801,5
162025083002,5,4064,0.1761,0.414895,1
162025083002,6,3315,0.0248,0.058375,6
162025083003,1,3482,0.5626,1.000000,2
162025083003,2,3339,0.0562,0.099953,6
162025083003,3,3333,0.1514,0.269063,1
162025083003,4,3527,0.0912,0.162053,5
162025083003,5,3929,0.0394,0.070104,3
162025083003,6,3908,0.0992,0.176369,4
162025083004,1,3621,0.6057,1.000000,1
162025083004,2,3627,0.1186,0.195793,5
162025083004,3,3448,0.0550,0.090882,2
162025083004,4,3773,0.0850,0.140333,3
162025083004,5,3541,0.1170,0.193115,4
162025083004,6,3340,0.0188,0.030974,6
162025083005,1,3740,0.6654,1.000000,1
162025083005,2,3713,0.0917,0.137804,5
162025083005,3,3568,0.0435,0.065369,2
162025083005,4,3557,0.1512,0.227262,6
162025083005,5,3158,0.0393,0.059084,3
162025083005,6,3226,0.0089,0.013331,4
162025083006,1,3542,0.2948,1.000000,1
162025083006,2,4028,0.2924,0.991759,2
162025083006,3,3615,0.0699,0.237062,4
162025083006,4,3473,0.2548,0.864382,
162025083006,5,4076,0.0723,0.245220,
162025083006,6,3701,0.0159,0.053929,3
162025083007,1,3442,0.3996,1.000000,2
162025083007,2,4042,0.2064,0.516614,6
162025083007,3,3315,0.0675,0.168889,5
162025083007,4,3966,0.2286,0.572008,3
162025083007,5,3349,0.0718,0.179759,1
162025083007,6,4007,0.0261,0.065196,4
162025083008,1,3868,0.2583,0.631154,5
162025083008,2,3959,0.4092,1.000000,1
162025083008,3,3929,0.0708,0.172974,2
162025083008,4,3304,0.1537,0.375533,6
162025083008,5,3478,0.0549,0.134152,3
162025083008,6,3406,0.0531,0.129766,4
162025083009,1,3300,0.6572,1.000000,1
162025083009,2,3773,0.0651,0.099112,5
162025083009,3,3482,0.0767,0.116747,2
162025083009,4,4025,0.1479,0.225031,4
162025083009,5,3934,0.0295,0.044932,3
162025083009,6,3662,0.0235,0.035820,6
162025083010,1,4064,0.7478,1.000000,2
162025083010,2,3499,0.0981,0.131183,1
162025083010,3,3627,0.0495,0.066172,4
162025083010,4,3333,0.0562,0.075209,3
162025083010,5,3713,0.0378,0.050578,5
162025083010,6,4077,0.0106,0.014167,6
162025083011,1,3473,0.7106,1.000000,1
162025083011,2,3775,0.0419,0.058990,6
162025083011,3,3527,0.0528,0.074270,5
162025083011,4,3740,0.1335,0.187791,4
162025083011,5,3621,0.0373,0.052549,3
162025083011,6,3888,0.0239,0.033602,2
162025083012,1,3959,0.6497,1.000000,1
162025083012,2,3541,0.0815,0.125466,6
162025083012,3,3557,0.1023,0.157377,2
162025083012,4,3908,0.0924,0.142278,3
162025083012,5,4028,0.0509,0.078413,5
162025083012,6,4042,0.0231,0.035548,4
162025083101,1,3614,0.4569,1.000000,2
162025083101,2,4077,0.1140,0.249574,6
162025083101,3,3662,0.1622,0.355091,1
162025083101,4,3339,0.0952,0.208437,4
162025083101,5,3304,0.1304,0.285331,3
162025083101,6,3519,0.0413,0.090374,5
162025083102,1,3340,0.3931,1.000000,5
162025083102,2,3568,0.1239,0.315277,1
162025083102,3,3158,0.2101,0.534352,4
162025083102,4,3701,0.0696,0.177097,2
162025083102,5,3315,0.0667,0.169622,6
162025083102,6,3966,0.1366,0.347412,3
162025083103,1,4007,0.4772,1.000000,5
162025083103,2,4025,0.3000,0.628823,1
162025083103,3,3542,0.0645,0.135158,3
162025083103,4,3448,0.0604,0.126523,2
162025083103,5,3615,0.0442,0.092700,4
162025083103,6,3333,0.0537,0.112536,6
162025083104,1,3527,0.4180,1.000000,4
162025083104,2,3226,0.0497,0.118942,6
162025083104,3,4064,0.3198,0.765215,2
162025083104,4,4076,0.1206,0.288484,3
162025083104,5,3627,0.0646,0.154483,1
162025083104,6,3934,0.0273,0.065387,5
162025083105,1,3349,0.5624,1.000000,4
162025083105,2,3929,0.0641,0.113888,3
162025083105,3,3478,0.0773,0.137457,2
162025083105,4,3541,0.1782,0.316751,6
162025083105,5,3775,0.0352,0.062663,5
162025083105,6,3473,0.0828,0.147188,1
162025083106,1,4042,0.6471,1.000000,2
162025083106,2,3614,0.0489,0.075492,6
162025083106,3,3406,0.1063,0.164212,5
162025083106,4,3442,0.0623,0.096247,4
162025083106,5,3740,0.1133,0.175059,1
162025083106,6,3773,0.0222,0.034366,3
162025083107,1,3713,0.5118,1.000000,1
162025083107,2,3966,0.2223,0.434376,6
162025083107,3,3519,0.0593,0.115782,4
162025083107,4,3482,0.0867,0.169397,3
162025083107,5,3888,0.0537,0.104851,2
162025083107,6,4028,0.0662,0.129375,5
162025083108,1,4077,0.3603,0.951984,3
162025083108,2,3557,0.3785,1.000000,1
162025083108,3,3701,0.0518,0.136920,5
162025083108,4,3542,0.0620,0.163842,6
162025083108,5,3300,0.1252,0.330757,2
162025083108,6,3868,0.0223,0.058844,4
162025083109,1,3304,0.5752,1.000000,1
162025083109,2,3908,0.2254,0.391944,2
162025083109,3,3934,0.0615,0.106986,4
162025083109,4,3340,0.0417,0.072548,5
162025083109,5,3499,0.0790,0.137367,3
162025083109,6,3615,0.0171,0.029815,6
162025083110,1,3158,0.6069,1.000000,1
162025083110,2,4007,0.0828,0.136415,2
162025083110,3,3339,0.0503,0.082891,6
162025083110,4,3621,0.1110,0.182824,4
162025083110,5,3226,0.0253,0.041697,5
162025083110,6,3959,0.1237,0.203846,3
162025083111,1,3541,0.6304,1.000000,2
162025083111,2,3662,0.0623,0.098877,6
162025083111,3,4025,0.1558,0.247217,1
162025083111,4,4042,0.1027,0.162968,3
162025083111,5,3568,0.0232,0.036783,5
162025083111,6,4076,0.0255,0.040517,4
162025083112,1,3557,0.6342,1.000000,1
162025083112,2,3349,0.0702,0.110717,5
162025083112,3,4028,0.1173,0.184988,3
162025083112,4,4064,0.1364,0.215009,2
162025083112,5,3406,0.0338,0.053367,6
162025083112,6,3448,0.0081,0.012719,4
172025080301,1,4580,0.4484,1.000000,1
172025080301,2,3867,0.1209,0.269559,6
172025080301,3,4003,0.2485,0.554257,4
172025080301,4,5302,0.0416,0.092802,5
172025080301,5,4202,0.0841,0.187580,2
172025080301,6,3352,0.0565,0.125995,3
172025080302,1,4097,0.2264,0.850860,4
172025080302,2,4423,0.2661,1.000000,1
172025080302,3,3411,0.1063,0.399312,5
172025080302,4,3814,0.1969,0.739988,6
172025080302,5,5289,0.1386,0.521019,3
172025080302,6,4697,0.0657,0.246893,2
172025080303,1,3161,0.2958,1.000000,4
172025080303,2,4252,0.0983,0.332343,6
172025080303,3,4626,0.0861,0.291090,1
172025080303,4,4174,0.2866,0.968832,5
172025080303,5,4436,0.1972,0.666499,2
172025080303,6,3454,0.0360,0.121735,3
172025080304,1,4495,0.1614,0.507219,2
172025080304,2,4227,0.3183,1.000000,5
172025080304,3,4189,0.2811,0.883101,4
172025080304,4,4401,0.1636,0.513910,1
172025080304,5,5004,0.0478,0.150297,3
172025080304,6,3212,0.0278,0.087378,6
172025080305,1,4545,0.3812,1.000000,1
172025080305,2,4969,0.1014,0.265890,2
172025080305,3,3412,0.2943,0.772154,3
172025080305,4,4060,0.0860,0.225563,6
172025080305,5,4049,0.1071,0.280994,4
172025080305,6,3233,0.0300,0.078764,5
172025080306,1,3385,0.2355,0.545840,1
172025080306,2,4528,0.4314,1.000000,2
172025080306,3,3922,0.0654,0.151531,5
172025080306,4,4861,0.1137,0.263490,6
172025080306,5,3562,0.1444,0.334732,3
172025080306,6,5302,0.0096,0.022253,4
172025080307,1,5289,0.1480,0.384965,1
172025080307,2,4962,0.1622,0.421746,2
172025080307,3,3822,0.3846,1.000000,5
172025080307,4,4505,0.2263,0.588453,4
172025080307,5,3867,0.0460,0.119519,3
172025080307,6,4252,0.0329,0.085670,6
172025080308,1,3814,0.1594,0.297624,2
172025080308,2,4907,0.5356,1.000000,1
172025080308,3,4054,0.0886,0.165386,4
172025080308,4,4626,0.0724,0.135127,6
172025080308,5,3352,0.0588,0.109786,3
172025080308,6,4000,0.0852,0.158980,5
172025080309,1,4191,0.3585,1.000000,1
172025080309,2,4202,0.1311,0.365706,2
172025080309,3,4495,0.1767,0.492926,3
172025080309,4,3161,0.2686,0.749114,5
172025080309,5,3411,0.0551,0.153738,4
172025080309,6,5366,0.0100,0.027984,6
172025080310,1,4049,0.3441,1.000000,2
172025080310,2,3454,0.0852,0.247437,5
172025080310,3,4578,0.2917,0.847479,1
172025080310,4,4097,0.0668,0.194075,6
172025080310,5,4003,0.1010,0.293546,4
172025080310,6,4189,0.1112,0.323248,3
172025080311,1,3412,0.3435,1.000000,1
172025080311,2,4436,0.1561,0.454526,2
172025080311,3,3562,0.1437,0.418163,4
172025080311,4,4908,0.2500,0.727670,3
172025080311,5,4580,0.0670,0.195075,6
172025080311,6,4401,0.0396,0.115402,5
172025080312,1,3822,0.2967,1.000000,1
172025080312,2,4174,0.1331,0.448719,3
172025080312,3,4227,0.1542,0.519685,2
172025080312,4,4528,0.2145,0.723046,4
172025080312,5,4545,0.1026,0.345996,5
172025080312,6,4907,0.0989,0.333398,6
172025080401,1,4436,0.6347,1.000000,1
172025080401,2,3212,0.0309,0.048757,3
172025080401,3,3385,0.1889,0.297631,2
172025080401,4,4423,0.0838,0.132088,5
172025080401,5,4969,0.0405,0.063871,4
172025080401,6,4060,0.0211,0.033215,6
172025080402,1,3233,0.3001,0.878875,1
172025080402,2,4908,0.3415,1.000000,5
172025080402,3,4191,0.1127,0.330113,4
172025080402,4,3922,0.0449,0.131606,6
172025080402,5,4528,0.1851,0.542146,2
172025080402,6,3352,0.0155,0.045435,3
172025080403,1,4861,0.4644,1.000000,2
172025080403,2,4189,0.2243,0.482930,3
172025080403,3,5004,0.0386,0.083197,4
172025080403,4,3562,0.1577,0.339703,1
172025080403,5,4054,0.0231,0.049710,6
172025080403,6,3822,0.0919,0.197968,5
172025080404,1,3454,0.2881,0.826884,1
172025080404,2,4697,0.0905,0.259780,5
172025080404,3,4000,0.1964,0.563746,2
172025080404,4,3412,0.3484,1.000000,4
172025080404,5,3161,0.0724,0.207837,3
172025080404,6,5366,0.0043,0.012261,6
172025080405,1,4227,0.6331,1.000000,1
172025080405,2,5289,0.0734,0.115987,2
172025080405,3,4049,0.1411,0.222871,5
172025080405,4,4202,0.0355,0.056063,3
172025080405,5,4578,0.1053,0.166324,4
172025080405,6,4626,0.0116,0.018276,6
172025080406,1,4003,0.3868,1.000000,1
172025080406,2,4580,0.1346,0.347890,6
172025080406,3,4969,0.0849,0.219460,5
172025080406,4,4907,0.3017,0.779893,4
172025080406,5,4505,0.0726,0.187768,3
172025080406,6,4495,0.0193,0.049987,2
172025080407,1,4908,0.7826,1.000000,1
172025080407,2,4060,0.0523,0.066847,3
172025080407,3,4962,0.0816,0.104278,2
172025080407,4,5004,0.0173,0.022066,6
172025080407,5,3814,0.0216,0.027613,5
172025080407,6,4545,0.0446,0.057043,4
